Label	Type	ID	Database	Comment
Butanoyl-CoA	Metabolite	CHEBI:15517	ChEBI	
Cronoyl-CoA	Metabolite			
Glutarate	Metabolite	CHEBI:35907	ChEBI	
Acetyl-CoA	Metabolite	CHEBI:15351	ChEBI	
Acetoacetyl-CoA	Metabolite	CHEBI:15345	ChEBI	
Glutaryl-CoA	Metabolite	CHEBI:15524	ChEBI	
(S)-3-Hydroxybutanoyl-CoA	Metabolite	CHEBI:15453	ChEBI	
Beta oxidation 2	Pathway	WP105	WikiPathways	
Hadha	GeneProduct	170670	Entrez Gene	
Hadhb	GeneProduct	171155	Entrez Gene	
Acads	GeneProduct	64304	Entrez Gene	
Echs1	GeneProduct	140547	Entrez Gene	
Gcdh	GeneProduct	364975	Entrez Gene	
Dld	GeneProduct	298942	Entrez Gene	
Acat1	GeneProduct	25014	Entrez Gene	
TCA Cycle	Pathway	WP347	WikiPathways	
Hadhsc	GeneProduct	113965	Entrez Gene	
