Label	Type	ID	Database	Comment
Ade	Metabolite	CHEBI:16708	ChEBI	
HIST1H2BJ 	Protein	P06899	Uniprot-TrEMBL	
HIST1H2BD 	Protein	P58876	Uniprot-TrEMBL	
Gh-ssDNA 	Unknown	R-HSA-9629548	Reactome	
H2AFV 	Protein	Q71UI9	Uniprot-TrEMBL	
TDG:EtCYT-dsDNA	Complex	R-HSA-110190	Reactome	
HIST1H2BH 	Protein	Q93079	Uniprot-TrEMBL	
HIST1H2AJ 	Protein	Q99878	Uniprot-TrEMBL	
HIST1H2AJ 	Protein	Q99878	Uniprot-TrEMBL	
DHU	Metabolite	CHEBI:15901	ChEBI	
5-OHU-dsDNA 	Unknown	R-HSA-110153	Reactome	
H2BFS 	Protein	P57053	Uniprot-TrEMBL	
UNG-1 	Protein	P13051-1	Uniprot-TrEMBL	
H2AFZ 	Protein	P0C0S5	Uniprot-TrEMBL	
ROS	Metabolite	CHEBI:26523	ChEBI	
OGG1beta	Protein	O15527-4	Uniprot-TrEMBL	
HIST3H2BB 	Protein	Q8N257	Uniprot-TrEMBL	
ligated C-strand Okazaki fragment 	Unknown	R-ALL-176395	Reactome	
ligated C-strand Okazaki fragment 	Unknown	R-ALL-176395	Reactome	
NEIL3:Sp-Telomeric
DNA:Shelterin	Complex	R-HSA-9629403	Reactome	
HIST1H2BH 	Protein	Q93079	Uniprot-TrEMBL	
HIST2H2AA3 	Protein	Q6FI13	Uniprot-TrEMBL	
HIST3H2BB 	Protein	Q8N257	Uniprot-TrEMBL	
MUTYH-3 	Protein	Q9UIF7-3	Uniprot-TrEMBL	This isoform of MUTYH uses exon 1-alpha and the exon 3 splice donor site variant-3. This is one of the most abundant MUTYH transcripts, while the transcripts that corresponds to the canonical UniProt sequence and to the longest NCBI transcript of MUTYH are rare or not present (Plotz et al. 2012). 
TINF2 	Protein	Q9BSI4	Uniprot-TrEMBL	
Tg	Metabolite	CHEBI:29128	ChEBI	
SMUG1 	Protein	Q53HV7	Uniprot-TrEMBL	
NEIL3 	Protein	Q8TAT5	Uniprot-TrEMBL	
MUTYH-3 	Protein	Q9UIF7-3	Uniprot-TrEMBL	This isoform of MUTYH uses exon 1-alpha and the exon 3 splice donor site variant-3. This is one of the most abundant MUTYH transcripts, while the transcripts that corresponds to the canonical UniProt sequence and to the longest NCBI transcript of MUTYH are rare or not present (Plotz et al. 2012). 
POT1 	Protein	Q9NUX5	Uniprot-TrEMBL	
Tg-DNA	Complex	R-HSA-9629532	Reactome	
NEIL3:Gh-Telomeric
DNA:Shelterin	Complex	R-HSA-9629206	Reactome	
HIST1H2AB 	Protein	P04908	Uniprot-TrEMBL	
HIST1H2BK 	Protein	O60814	Uniprot-TrEMBL	
TINF2 	Protein	Q9BSI4	Uniprot-TrEMBL	
H2AFV 	Protein	Q71UI9	Uniprot-TrEMBL	
NEIL1:AP-dsDNA	Complex	R-HSA-5649669	Reactome	
DHU-dsDNA 	Unknown	R-HSA-110180	Reactome	
ACD 	Protein	Q96AP0	Uniprot-TrEMBL	
NTHL1	Protein	P78549	Uniprot-TrEMBL	
TDG 	Protein	Q13569	Uniprot-TrEMBL	
HIST2H2AA3 	Protein	Q6FI13	Uniprot-TrEMBL	
TERF1 	Protein	P54274	Uniprot-TrEMBL	
TERF2 	Protein	Q15554	Uniprot-TrEMBL	
HIST2H2BE 	Protein	Q16778	Uniprot-TrEMBL	
NEIL2 	Protein	Q969S2	Uniprot-TrEMBL	
HIST2H2AA3 	Protein	Q6FI13	Uniprot-TrEMBL	
HIST1H4 	Protein	P62805	Uniprot-TrEMBL	
HIST1H2BN 	Protein	Q99877	Uniprot-TrEMBL	
Sp-ssDNA 	Unknown	R-HSA-9629547	Reactome	
H2AFV 	Protein	Q71UI9	Uniprot-TrEMBL	
H2BFS 	Protein	P57053	Uniprot-TrEMBL	
Tg-dsDNA 	Unknown	R-HSA-110176	Reactome	
NEIL2	Protein	Q969S2	Uniprot-TrEMBL	
H2AFX 	Protein	P16104	Uniprot-TrEMBL	
HIST2H2BE 	Protein	Q16778	Uniprot-TrEMBL	
Cg-dsDNA	Unknown	R-HSA-110178	Reactome	
H2AFB1 	Protein	P0C5Y9	Uniprot-TrEMBL	
HIST1H2AD 	Protein	P20671	Uniprot-TrEMBL	
TERF2IP 	Protein	Q9NYB0	Uniprot-TrEMBL	
MBD4 	Protein	O95243	Uniprot-TrEMBL	
Hyp-dsDNA	Unknown	R-HSA-110205	Reactome	
NEIL3 	Protein	Q8TAT5	Uniprot-TrEMBL	
HIST1H2BL 	Protein	Q99880	Uniprot-TrEMBL	
NEIL3:AP-DNA	Complex	R-HSA-9629472	Reactome	
HIST2H2AC 	Protein	Q16777	Uniprot-TrEMBL	
AP-ICL-dsDNA	Unknown	R-HSA-9636010	Reactome	
DHU-dsDNA	Unknown	R-HSA-110180	Reactome	
