ID	Database
11440997	Pubmed
9207062	Pubmed
9214649	Pubmed
7608159	Pubmed
16982218	Pubmed
15871698	Pubmed
9804798	Pubmed
19329425	Pubmed
17395641	Pubmed
15260972	Pubmed
15556996	Pubmed
8978692	Pubmed
11601988	Pubmed
12200445	Pubmed
11160897	Pubmed
11163244	Pubmed
22952233	Pubmed
9649448	Pubmed
10959839	Pubmed
19223468	Pubmed
9724657	Pubmed
15479784	Pubmed
25086253	Pubmed
9200707	Pubmed
11554294	Pubmed
8264597	Pubmed
10460157	Pubmed
10559261	Pubmed
16464020	Pubmed
11698410	Pubmed
7915006	Pubmed
11889051	Pubmed
18805789	Pubmed
15823533	Pubmed
17537817	Pubmed
11904416	Pubmed
12097317	Pubmed
8663274	Pubmed
9685411	Pubmed
9780000	Pubmed
11250913	Pubmed
21398629	Pubmed
15607977	Pubmed
17548475	Pubmed
15561706	Pubmed
8003475	Pubmed
15713479	Pubmed
11139613	Pubmed
22433848	Pubmed
16278211	Pubmed
17991898	Pubmed
17118717	Pubmed
12519758	Pubmed
10364231	Pubmed
11340072	Pubmed
15135726	Pubmed
9804757	Pubmed
12727891	Pubmed
21183466	Pubmed
15731342	Pubmed
20573551	Pubmed
6278323	Pubmed
19778542	Pubmed
15193131	Pubmed
10744741	Pubmed
11687589	Pubmed
22473953	Pubmed
10583946	Pubmed
11937636	Pubmed
