Label	Type	ID	Database	Comment
HADHA	GeneProduct	395929	Entrez Gene	
Acetyl-CoA	Metabolite	CHEBI:57288	ChEBI	
Acetyl-CoA	Metabolite	CHEBI:57288	ChEBI	
ACADM	GeneProduct			
HADHB	GeneProduct	421995	Entrez Gene	
PNPLA2	GeneProduct	431066	Entrez Gene	
Glutaryl-CoA	Metabolite	CHEBI:57378	ChEBI	
Glycolysis	Pathway			
CPT2	GeneProduct	424649	Entrez Gene	
Glyceraldehyde-3-Phosphate	Metabolite	CHEBI:17138	ChEBI	
ACADS	GeneProduct	416969	Entrez Gene	
ACADM	GeneProduct			
HADHB	GeneProduct	421995	Entrez Gene	
Glycerol	Metabolite	CHEBI:17754	ChEBI	
DCI	GeneProduct	416657	Entrez Gene	
ECHS1	GeneProduct	770828	Entrez Gene	
GCDH	GeneProduct			
HADHB	GeneProduct	421995	Entrez Gene	
HADHB	GeneProduct	421995	Entrez Gene	
HADH	GeneProduct	420290	Entrez Gene	
HADHB	GeneProduct	421995	Entrez Gene	
HADHB	GeneProduct	421995	Entrez Gene	
HADHB	GeneProduct	421995	Entrez Gene	
ACADVL	GeneProduct			
Acetyl-CoA	Metabolite	CHEBI:57288	ChEBI	
HADHB	GeneProduct	421995	Entrez Gene	
HADHB	GeneProduct	421995	Entrez Gene	
GPD2	GeneProduct	424321	Entrez Gene	
HADHA	GeneProduct	395929	Entrez Gene	
HADH	GeneProduct	420290	Entrez Gene	
HADHA	GeneProduct	395929	Entrez Gene	
Acetyl-CoA	Metabolite	CHEBI:57288	ChEBI	
Acetyl-CoA	Metabolite	CHEBI:57288	ChEBI	
Linoleoyl-CoA	Metabolite	CHEBI:57383	ChEBI	
RCJMB04-26g6	GeneProduct	423896	Entrez Gene	
DLD	GeneProduct	417699	Entrez Gene	
HADHA	GeneProduct	395929	Entrez Gene	
ACSS2	GeneProduct	419158	Entrez Gene	
HADH	GeneProduct	420290	Entrez Gene	
TPI1	GeneProduct	396435	Entrez Gene	
GK2	GeneProduct			
HADHB	GeneProduct	421995	Entrez Gene	
Dihydroxyacetone Phosphate	Metabolite	CHEBI:16108	ChEBI	
ECHS1	GeneProduct	770828	Entrez Gene	
ACSL1	GeneProduct	422547	Entrez Gene	
TCA Cycle	Pathway	WP770	WikiPathways	
DECR1	GeneProduct	420218	Entrez Gene	
LIPC	GeneProduct	427495	Entrez Gene	
SLC25A20	GeneProduct			
ACADL	GeneProduct	424005	Entrez Gene	
ACADL	GeneProduct	424005	Entrez Gene	
CRAT	GeneProduct	417195	Entrez Gene	
LIPE	GeneProduct			
ECHS1	GeneProduct	770828	Entrez Gene	
Lauroyl-CoA	Metabolite	CHEBI:57375	ChEBI	
ACSL6	GeneProduct	416324	Entrez Gene	
DCI	GeneProduct	416657	Entrez Gene	
HADH	GeneProduct	420290	Entrez Gene	
HADHB	GeneProduct	421995	Entrez Gene	
CPT1A	GeneProduct	423118	Entrez Gene	
CPT1B	GeneProduct			
HADHA	GeneProduct	395929	Entrez Gene	
HADHA	GeneProduct	395929	Entrez Gene	
HADHA	GeneProduct	395929	Entrez Gene	
Acyl-CoA	Metabolite	9029-97-4	CAS	
HADH	GeneProduct	420290	Entrez Gene	
ECHS1	GeneProduct	770828	Entrez Gene	
HADHA	GeneProduct	395929	Entrez Gene	
HADHB	GeneProduct	421995	Entrez Gene	
ACSL4	GeneProduct	422345	Entrez Gene	
ACADS	GeneProduct	416969	Entrez Gene	
GK	GeneProduct	418589	Entrez Gene	
LIPF	GeneProduct			
HADHA	GeneProduct	395929	Entrez Gene	
Acetyl-CoA	Metabolite	CHEBI:57288	ChEBI	
ACADL	GeneProduct	424005	Entrez Gene	
HADHB	GeneProduct	421995	Entrez Gene	
HADHA	GeneProduct	395929	Entrez Gene	
HADHA	GeneProduct	395929	Entrez Gene	
Acetoacetyl-CoA	Metabolite	CHEBI:15345	ChEBI	
CHKB	GeneProduct			
Acetyl-CoA	Metabolite	CHEBI:57288	ChEBI	
ECHS1	GeneProduct	770828	Entrez Gene	
Acetyl-CoA	Metabolite	CHEBI:57288	ChEBI	
HADHA	GeneProduct	395929	Entrez Gene	
ACAT1	GeneProduct	418968	Entrez Gene	
ACSL3	GeneProduct	424810	Entrez Gene	
HADHA	GeneProduct	395929	Entrez Gene	
ACADL	GeneProduct	424005	Entrez Gene	
LPL	GeneProduct	396219	Entrez Gene	
Acetyl-CoA	Metabolite	CHEBI:57288	ChEBI	
ACADM	GeneProduct			
TCA Cycle	Pathway	WP770	WikiPathways	
TCA Cycle	Pathway	WP770	WikiPathways	
TCA Cycle	Pathway	WP770	WikiPathways	
TCA Cycle	Pathway	WP770	WikiPathways	
TCA Cycle	Pathway	WP770	WikiPathways	
TCA Cycle	Pathway	WP770	WikiPathways	
