ID	Database
19800266	Pubmed
25742728	Pubmed
10837065	Pubmed
10533284	Pubmed
12220513	Pubmed
16873067	Pubmed
17377532	Pubmed
15032588	Pubmed
11526392	Pubmed
12172539	Pubmed
23613270	Pubmed
16446142	Pubmed
9566865	Pubmed
23045283	Pubmed
26165925	Pubmed
23442798	Pubmed
15213471	Pubmed
22201794	Pubmed
23148227	Pubmed
21091910	Pubmed
22150309	Pubmed
19235904	Pubmed
19350569	Pubmed
25123279	Pubmed
12732176	Pubmed
16446141	Pubmed
11257229	Pubmed
12217689	Pubmed
21906677	Pubmed
15156186	Pubmed
16024660	Pubmed
16446143	Pubmed
24449215	Pubmed
