ID	Database
20174775	Pubmed
19136951	Pubmed
10783391	Pubmed
15970797	Pubmed
21511966	Pubmed
2868710	Pubmed
10064314	Pubmed
8930409	Pubmed
15182361	Pubmed
14523052	Pubmed
8001561	Pubmed
12906824	Pubmed
11923312	Pubmed
22900303	Pubmed
22547309	Pubmed
11891227	Pubmed
15180982	Pubmed
18297087	Pubmed
22123817	Pubmed
9630604	Pubmed
16134170	Pubmed
20153287	Pubmed
14576052	Pubmed
17954916	Pubmed
11827967	Pubmed
759210	Pubmed
12571226	Pubmed
12732628	Pubmed
11302742	Pubmed
18632736	Pubmed
20206331	Pubmed
20463145	Pubmed
21110228	Pubmed
24264046	Pubmed
20583149	Pubmed
18280798	Pubmed
10080186	Pubmed
20237569	Pubmed
12590260	Pubmed
10887099	Pubmed
22631584	Pubmed
10677481	Pubmed
14766011	Pubmed
7732023	Pubmed
10987144	Pubmed
15249053	Pubmed
22279051	Pubmed
8968737	Pubmed
18650437	Pubmed
10391221	Pubmed
10391222	Pubmed
16371350	Pubmed
16705148	Pubmed
10391223	Pubmed
14615284	Pubmed
16790503	Pubmed
10329687	Pubmed
10334869	Pubmed
21183659	Pubmed
22156578	Pubmed
18385497	Pubmed
12815048	Pubmed
10471399	Pubmed
10556483	Pubmed
10556521	Pubmed
11396616	Pubmed
19243433	Pubmed
10484769	Pubmed
17892308	Pubmed
17477549	Pubmed
10444342	Pubmed
12375236	Pubmed
19832808	Pubmed
2777761	Pubmed
2567699	Pubmed
12438653	Pubmed
16281286	Pubmed
15523652	Pubmed
2775236	Pubmed
11342111	Pubmed
11342117	Pubmed
12623014	Pubmed
7668255	Pubmed
8513896	Pubmed
9990024	Pubmed
10567687	Pubmed
10727845	Pubmed
23270877	Pubmed
22832074	Pubmed
21071249	Pubmed
6311826	Pubmed
15581364	Pubmed
12646417	Pubmed
20524213	Pubmed
15652495	Pubmed
18779389	Pubmed
16150625	Pubmed
6883721	Pubmed
7509806	Pubmed
22922874	Pubmed
12514191	Pubmed
18251506	Pubmed
11994049	Pubmed
14514684	Pubmed
3782074	Pubmed
16537422	Pubmed
21138732	Pubmed
16866376	Pubmed
20876572	Pubmed
12757929	Pubmed
15105273	Pubmed
17242360	Pubmed
12554685	Pubmed
16272150	Pubmed
11479594	Pubmed
19447654	Pubmed
16311595	Pubmed
18779575	Pubmed
20657474	Pubmed
26322826	Pubmed
16643857	Pubmed
23430245	Pubmed
22728050	Pubmed
11158296	Pubmed
