Label	Type	ID	Database	Comment
ROBO1	GeneProduct	ENSG00000169855	Ensembl	
PRKCA	GeneProduct	ENSG00000154229	Ensembl	
MAPK8	GeneProduct	ENSG00000107643	Ensembl	
MMP2	GeneProduct	ENSG00000087245	Ensembl	
NADPH oxidase 2	Protein			
Thrombin	Protein	176930	OMIM	
WASP	Protein	P42768	Uniprot-TrEMBL	
GRB2	GeneProduct	ENSG00000177885	Ensembl	
Dia1	Protein	NP_031884.1	RefSeq	
DAG1	GeneProduct	ENSG00000173402	Ensembl	
CDC42	GeneProduct	ENSG00000070831	Ensembl	
urokinase-plasminogen activator	Protein			
HIF2-alpha	Protein			
PDPK1	GeneProduct	ENSG00000140992	Ensembl	
NRP1	GeneProduct	ENSG00000099250	Ensembl	
IP2	Protein			
AKT1	GeneProduct	ENSG00000142208	Ensembl	
NCK1	GeneProduct	ENSG00000158092	Ensembl	
MAPK14	GeneProduct	ENSG00000112062	Ensembl	p38 MAPK
AKT1	GeneProduct	ENSG00000142208	Ensembl	
Ras GAP	Protein			
CRK	GeneProduct	ENSG00000167193	Ensembl	
APC	GeneProduct	ENSG00000134982	Ensembl	
PTPN11	GeneProduct	ENSG00000179295	Ensembl	
SOS1	GeneProduct	ENSG00000115904	Ensembl	
PHD	Protein			
STAT5	Protein			
PIP3	Protein			
CDC42	GeneProduct	ENSG00000070831	Ensembl	
MTOR	GeneProduct	ENSG00000198793	Ensembl	
PLCG1	GeneProduct	ENSG00000124181	Ensembl	
PIK3CD	GeneProduct	ENSG00000171608	Ensembl	
PLC-gamma	GeneProduct	ENSG00000124181	Ensembl	
PI3K	Protein			
RAC1	GeneProduct	ENSG00000136238	Ensembl	
IQGAP1	GeneProduct	ENSG00000140575	Ensembl	
ROBO4	GeneProduct	ENSG00000154133	Ensembl	
PIP2	Protein			
OH	Unknown			
ROBO1	GeneProduct	ENSG00000169855	Ensembl	
MAP2K1	GeneProduct	ENSG00000169032	Ensembl	
IP3	Unknown			
PIP2	Metabolite	HMDB0010032	HMDB	
CRK	GeneProduct	ENSG00000167193	Ensembl	
DAG1	GeneProduct	ENSG00000173402	Ensembl	
RAF1	GeneProduct	ENSG00000132155	Ensembl	
PRKCA	GeneProduct	ENSG00000154229	Ensembl	
RAF1	GeneProduct	ENSG00000132155	Ensembl	
MMP9	GeneProduct	ENSG00000100985	Ensembl	
PAK1	GeneProduct	5058	Entrez Gene	
MMP12	Protein			
ATF2	GeneProduct	ENSG00000115966	Ensembl	
MAP2K1	GeneProduct	ENSG00000169032	Ensembl	
FAK	Protein	Q14289	Uniprot-TrEMBL	
PLXND1	GeneProduct	ENSG00000004399	Ensembl	
ERK 1/2 MAPK	Protein			
MMPs	GeneProduct	ENSG00000087245	Ensembl	
STAT3	Protein			
FRS2	GeneProduct	ENSG00000166225	Ensembl	
PXN	GeneProduct	ENSG00000089159	Ensembl	
MAP2K6	GeneProduct	ENSG00000108984	Ensembl	
MAP2K4	GeneProduct	ENSG00000065559	Ensembl	
ELK1	GeneProduct	ENSG00000126767	Ensembl	
MAP3K7	GeneProduct	ENSG00000135341	Ensembl	
SRC	GeneProduct	ENSG00000197122	Ensembl	
VEGFA	GeneProduct	ENSG00000112715	Ensembl	
TEK	GeneProduct	ENSG00000120156	Ensembl	
Ras								Protein	ENSG00000133703	Ensembl	
MAPK11	GeneProduct	ENSG00000185386	Ensembl	
GRB2	GeneProduct	ENSG00000177885	Ensembl	
SHC1	GeneProduct	ENSG00000160691	Ensembl	
MAPK1	GeneProduct	ENSG00000100030	Ensembl	
FGF1	GeneProduct	ENSG00000113578	Ensembl	
SEMA4A	GeneProduct	ENSG00000196189	Ensembl	
VHL	GeneProduct	ENSG00000134086	Ensembl	
SEMA3A	GeneProduct	ENSG00000075213	Ensembl	
RAS	GeneProduct	ENSG00000133703	Ensembl	
TIMP4	GeneProduct	ENSG00000157150	Ensembl	
SLIT2	GeneProduct	ENSG00000145147	Ensembl	
ANGPT1	GeneProduct	ENSG00000154188	Ensembl	
BAD	GeneProduct	ENSG00000002330	Ensembl	
TIMP2	GeneProduct	ENSG00000035862	Ensembl	
DOK2	GeneProduct	ENSG00000147443	Ensembl	
Ras	Protein			
BMX	GeneProduct	ENSG00000102010	Ensembl	
SHB	GeneProduct	ENSG00000107338	Ensembl	
PTPN11	GeneProduct	ENSG00000179295	Ensembl	
hypoxia	Unknown			
NOX4	GeneProduct	ENSG00000086991	Ensembl	
NO	Unknown			
ROBO4	GeneProduct	ENSG00000154133	Ensembl	
PLA2G1B	GeneProduct	ENSG00000170890	Ensembl	
GRB14	GeneProduct	ENSG00000115290	Ensembl	
PLD	Protein			
KDR	GeneProduct	ENSG00000128052	Ensembl	
FAK	Protein			
FGFR1	GeneProduct	ENSG00000077782	Ensembl	
NOS3	GeneProduct	ENSG00000164867	Ensembl	
MMP14	GeneProduct	ENSG00000157227	Ensembl	
HIF2-alpha	Protein			
HIF2-alpha	Protein			
OH	Unknown			
pUb	Unknown			
GRB2	GeneProduct	ENSG00000177885	Ensembl	
SOS1	GeneProduct	ENSG00000115904	Ensembl	
GRB7	GeneProduct	ENSG00000141738	Ensembl	
SLIT2	GeneProduct	ENSG00000145147	Ensembl	
SLIT2	GeneProduct	ENSG00000145147	Ensembl	
