ID	Database
18436705	Pubmed
18038217	Pubmed
15952902	Pubmed
27067637	Pubmed
16365312	Pubmed
18048764	Pubmed
11779464	Pubmed
18242182	Pubmed
19622636	Pubmed
17026957	Pubmed
25955804	Pubmed
20546900	Pubmed
16940180	Pubmed
12138176	Pubmed
16236796	Pubmed
11830526	Pubmed
17712038	Pubmed
17956313	Pubmed
11907036	Pubmed
11069889	Pubmed
16973740	Pubmed
9637683	Pubmed
8657566	Pubmed
16461360	Pubmed
18391022	Pubmed
10564271	Pubmed
10856300	Pubmed
30551605	Pubmed
15314157	Pubmed
17117415	Pubmed
22705851	Pubmed
25625847	Pubmed
24126059	Pubmed
21767813	Pubmed
26810754	Pubmed
23256041	Pubmed
17875199	Pubmed
19883396	Pubmed
11353085	Pubmed
12110171	Pubmed
15657421	Pubmed
11821395	Pubmed
11163209	Pubmed
15299016	Pubmed
11897784	Pubmed
10835430	Pubmed
9271389	Pubmed
16469704	Pubmed
18664456	Pubmed
12370288	Pubmed
16288713	Pubmed
10026192	Pubmed
19538957	Pubmed
16417584	Pubmed
10958673	Pubmed
14973138	Pubmed
10866666	Pubmed
25821458	Pubmed
12014989	Pubmed
17612490	Pubmed
14559994	Pubmed
16539657	Pubmed
18664523	Pubmed
14630918	Pubmed
16931790	Pubmed
14742429	Pubmed
18426796	Pubmed
20022965	Pubmed
18840095	Pubmed
16912112	Pubmed
16687408	Pubmed
18952287	Pubmed
