ID	Database
10508235	Pubmed
15207811	Pubmed
9739761	Pubmed
21376233	Pubmed
7692233	Pubmed
8647855	Pubmed
1639841	Pubmed
8388543	Pubmed
7935391	Pubmed
2472219	Pubmed
10579907	Pubmed
9488729	Pubmed
7685273	Pubmed
8900172	Pubmed
9334164	Pubmed
1311092	Pubmed
8940081	Pubmed
8443409	Pubmed
1396585	Pubmed
8657151	Pubmed
9484840	Pubmed
1314164	Pubmed
1375321	Pubmed
1374684	Pubmed
2466336	Pubmed
9546424	Pubmed
7691811	Pubmed
8493579	Pubmed
19665053	Pubmed
1629222	Pubmed
16260143	Pubmed
17496919	Pubmed
22177953	Pubmed
21167873	Pubmed
17496923	Pubmed
19091303	Pubmed
24937142	Pubmed
22569528	Pubmed
12068308	Pubmed
21388974	Pubmed
15520807	Pubmed
20674547	Pubmed
22535895	Pubmed
21372320	Pubmed
17496910	Pubmed
