ID	Database
23506886	Pubmed
19164095	Pubmed
9096318	Pubmed
16981043	Pubmed
10334869	Pubmed
14579113	Pubmed
10358072	Pubmed
10601278	Pubmed
11316767	Pubmed
12351693	Pubmed
10873595	Pubmed
25527620	Pubmed
19797118	Pubmed
8986748	Pubmed
9478986	Pubmed
12556534	Pubmed
9878842	Pubmed
10518211	Pubmed
12235169	Pubmed
11784306	Pubmed
8889805	Pubmed
9124315	Pubmed
16971491	Pubmed
15701636	Pubmed
18940313	Pubmed
11159893	Pubmed
11809823	Pubmed
24911211	Pubmed
18981177	Pubmed
19368893	Pubmed
11322953	Pubmed
15911612	Pubmed
20124557	Pubmed
7918467	Pubmed
19946382	Pubmed
16504339	Pubmed
3453108	Pubmed
7684291	Pubmed
11326280	Pubmed
9435697	Pubmed
10455109	Pubmed
15082721	Pubmed
15607426	Pubmed
15448143	Pubmed
16873718	Pubmed
16492677	Pubmed
8619989	Pubmed
12716889	Pubmed
15576474	Pubmed
9010752	Pubmed
8787677	Pubmed
10393322	Pubmed
7557095	Pubmed
11032837	Pubmed
9587671	Pubmed
2648994	Pubmed
5857365	Pubmed
5840415	Pubmed
19061983	Pubmed
21183659	Pubmed
10329687	Pubmed
14993604	Pubmed
12450408	Pubmed
2547778	Pubmed
