ID	Database
17081103	PubMed
10569628	PubMed
4774123	PubMed
9442035	PubMed
1848655	PubMed
18761324	PubMed
8617728	PubMed
16413410	PubMed
18479189	PubMed
14642406	PubMed
9075838	PubMed
17960332	PubMed
19450180	PubMed
18617006	PubMed
12231557	PubMed
11251339	PubMed
11264458	PubMed
18757362	PubMed
8769129	PubMed
9278416	PubMed
15680219	PubMed
10842581	PubMed
16174820	PubMed
15689384	PubMed
19415921	PubMed
14704851	PubMed
6371429	PubMed
17713401	PubMed
18032380	PubMed
10064852	PubMed
18987785	PubMed
15976321	PubMed
18198219	PubMed
19769461	PubMed
19557870	PubMed
17526492	PubMed
17365173	PubMed
16319061	PubMed
15215856	PubMed
2602371	PubMed
9112289	PubMed
18420277	PubMed
12627223	PubMed
10471130	PubMed
2448410	PubMed
9737710	PubMed
18522490	PubMed
9627909	PubMed
11939906	PubMed
3790723	PubMed
12432933	PubMed
17439363	PubMed
2992548	PubMed
11121721	PubMed
9730949	PubMed
11325678	PubMed
17311055	PubMed
19660687	PubMed
19825219	PubMed
12432931	PubMed
11413152	PubMed
15780594	PubMed
15317910	PubMed
12432932	PubMed
218223	PubMed
9587024	PubMed
17534535	PubMed
17016550	PubMed
17508906	PubMed
15925209	PubMed
9584338	PubMed
16698314	PubMed
16430221	PubMed
11090610	PubMed
18498226	PubMed
8325534	PubMed
19674315	PubMed
10653827	PubMed
15837518	PubMed
11460480	PubMed
6122208	PubMed
11861418	PubMed
8440384	PubMed
19403638	PubMed
3046314	PubMed
15680232	PubMed
14580199	PubMed
18680158	PubMed
11761328	PubMed
18938145	PubMed
6311078	PubMed
12895592	PubMed
16887964	PubMed
16962588	PubMed
9535873	PubMed
19464347	PubMed
12730456	PubMed
14726604	PubMed
12062442	PubMed
19268692	PubMed
7649494	PubMed
19747065	PubMed
17389926	PubMed
15063746	PubMed
1848582	PubMed
18656701	PubMed
8986768	PubMed
12775843	PubMed
11716958	PubMed
11839807	PubMed
10705969	PubMed
18424738	PubMed
16574427	PubMed
17912575	PubMed
17511631	PubMed
10048303	PubMed
18927507	PubMed
4086942	PubMed
16120612	PubMed
15314690	PubMed
11878747	PubMed
15704532	PubMed
16202558	PubMed
14677018	PubMed
19413181	PubMed
11307174	PubMed
19024248	PubMed
9368067	PubMed
17049925	PubMed
17392543	PubMed
19803417	PubMed
11215511	PubMed
19403631	PubMed
6300970	PubMed
19375431	PubMed
