Label	Type	ID	Database	Comment
LDHA	GeneProduct	24533	Entrez Gene	
Pyruvic acid	Metabolite	HMDB0000243	HMDB	
3-Phosphoglyceric acid	Metabolite	HMDB0000807	HMDB	
Dld	GeneProduct	298942	Entrez Gene	
Glucose-6-phosphate	Metabolite	56-73-5	CAS	
Malate	Metabolite	6915-15-7	CAS	
Glucose	Metabolite	Q37525	Wikidata	
Fructose-6-phosphate	Metabolite	643-13-0	CAS	
Aldob	GeneProduct	24190	Entrez Gene	
Got1	GeneProduct	24401	Entrez Gene	
Mdh2	GeneProduct	81829	Entrez Gene	
Phosphoenolpyruvate	Metabolite	138-08-9	CAS	
Gapdh	GeneProduct	24383	Entrez Gene	
Pgk1	GeneProduct	24644	Entrez Gene	
Pyruvic acid	Metabolite	HMDB0000243	HMDB	
Pgk2	GeneProduct	316265	Entrez Gene	
Oxalacetic acid	Metabolite	HMDB0000223	HMDB	
Aldoc	GeneProduct	24191	Entrez Gene	
Got2	GeneProduct	25721	Entrez Gene	
Pfkm	GeneProduct	65152	Entrez Gene	
Fructose-1,6-biphosphate	Metabolite	HMDB0001058	HMDB	
Pkm2	GeneProduct	25630	Entrez Gene	
Glyceric acid 1,3-biphosphate	Metabolite	HMDB0001270	HMDB	
2-Phosphoglyceric acid	Metabolite	HMDB0000362	HMDB	
Pkm2	GeneProduct	25630	Entrez Gene	
Dihydroxyacetone Phosphate	Metabolite	57-04-5	CAS	
Pdha2	GeneProduct	117098	Entrez Gene	
Dlat	GeneProduct	81654	Entrez Gene	
Pc	GeneProduct	25104	Entrez Gene	
Aldoa	GeneProduct	24189	Entrez Gene	
Pfkl	GeneProduct	25741	Entrez Gene	
Pck1	GeneProduct	362282	Entrez Gene	
Pdhb	GeneProduct	289950	Entrez Gene	
Lactate	Metabolite	79-33-4	CAS	
Pdhx	GeneProduct	311254	Entrez Gene	
Fbp1	GeneProduct	24362	Entrez Gene	
Eno3	GeneProduct	25438	Entrez Gene	
Gpi	GeneProduct	292804	Entrez Gene	
TPI1	GeneProduct	24849	Entrez Gene	
Pklr	GeneProduct	24651	Entrez Gene	
L-Aspartic acid	Metabolite	HMDB0000191	HMDB	
Pfkp	GeneProduct	60416	Entrez Gene	
Malate	Metabolite	6915-15-7	CAS	
Pgam1	GeneProduct	24642	Entrez Gene	
Gapdhs	GeneProduct	66020	Entrez Gene	
Hk2	GeneProduct	25059	Entrez Gene	
G6pc	GeneProduct	25634	Entrez Gene	
HK1	GeneProduct	25058	Entrez Gene	
Mdh1	GeneProduct	24551	Entrez Gene	
Ldhb	GeneProduct	24534	Entrez Gene	
Pgam2	GeneProduct	24959	Entrez Gene	
Pdha1	GeneProduct	29554	Entrez Gene	
Eno2	GeneProduct	24334	Entrez Gene	
Oxalacetic acid	Metabolite	HMDB0000223	HMDB	
Acetyl-CoA	Metabolite	72-89-9	CAS	
Fbp2	GeneProduct	114508	Entrez Gene	
Gck	GeneProduct	24385	Entrez Gene	
L-Aspartic acid	Metabolite	HMDB0000191	HMDB	
Ldhc	GeneProduct	29634	Entrez Gene	
Ldhal6b	GeneProduct	369018	Entrez Gene	
Hk3	GeneProduct	25060	Entrez Gene	
Glyceraldehyde-3-phosphate	Metabolite	591-57-1	CAS	
Eno1	GeneProduct	24333	Entrez Gene	
