Label	Type	ID	Database	Comment
p-6Y-EGFR 	Protein	P00533	Uniprot-TrEMBL	
p-T305,S472-AKT3 	Protein	Q9Y243	Uniprot-TrEMBL	
p-6Y,Y1112-ERBB2 	Protein	P04626	Uniprot-TrEMBL	
p-T945-USP8	Protein	P40818	Uniprot-TrEMBL	
p-7Y,Y1112-ERBB2 	Protein	P04626	Uniprot-TrEMBL	
RHOA:GTP:DIAPH1	Complex	R-HSA-5665988	Reactome	
Ub	Complex	R-HSA-113595	Reactome	
NRG1/2:Ub-p-10Y-ERBB3:p-ERBB2	Complex	R-HSA-1358729	Reactome	
UBB(77-152) 	Protein	P0CG47	Uniprot-TrEMBL	
GAB1 	Protein	Q13480	Uniprot-TrEMBL	
UBB(1-76) 	Protein	P0CG47	Uniprot-TrEMBL	
GRB7 	Protein	Q14451	Uniprot-TrEMBL	
EGFR 	Protein	P00533	Uniprot-TrEMBL	
UBB(77-152) 	Protein	P0CG47	Uniprot-TrEMBL	
MEMO1 	Protein	Q9Y316	Uniprot-TrEMBL	
GRB2:GAB1	Complex	R-HSA-179849	Reactome	
PTPN18 	Protein	Q99952	Uniprot-TrEMBL	
Phosphorylated ERBB2:ERBB4cyt2 heterodimers 	Unknown	R-HSA-1963591	Reactome	
Phosphorylated p-Y877-ERBB2 heterodimers 	Unknown	R-HSA-1963580	Reactome	
p-ERBB2
heterodimers:PTK6	Complex	R-HSA-8848002	Reactome	
UBC(533-608) 	Protein	P0CG48	Uniprot-TrEMBL	
p-10Y-ERBB3-1 	Protein	P21860-1	Uniprot-TrEMBL	
PS 	Metabolite	CHEBI:18303	ChEBI	
PTK6	Protein	Q13882	Uniprot-TrEMBL	
CDC37 	Protein	Q16543	Uniprot-TrEMBL	
UBB(1-76) 	Protein	P0CG47	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:16761	ChEBI	
ADP	Metabolite	CHEBI:16761	ChEBI	
UBB(1-76) 	Protein	P0CG47	Uniprot-TrEMBL	
UBC(533-608) 	Protein	P0CG48	Uniprot-TrEMBL	
UBC(609-684) 	Protein	P0CG48	Uniprot-TrEMBL	
UBC(1-76) 	Protein	P0CG48	Uniprot-TrEMBL	
HSP90AA1 	Protein	P07900	Uniprot-TrEMBL	
EGF-like ligands 	Unknown	R-HSA-1233230	Reactome	
RPS27A(1-76) 	Protein	P62979	Uniprot-TrEMBL	
PI(3,4,5)P3	Metabolite	CHEBI:16618	ChEBI	
RPS27A(1-76) 	Protein	P62979	Uniprot-TrEMBL	
EGF 	Protein	P01133	Uniprot-TrEMBL	
p-T566,T710,S729-PRKCE 	Protein	Q02156	Uniprot-TrEMBL	
RPS27A(1-76) 	Protein	P62979	Uniprot-TrEMBL	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
UBC(1-76) 	Protein	P0CG48	Uniprot-TrEMBL	
UBB(77-152) 	Protein	P0CG47	Uniprot-TrEMBL	
UBC(1-76) 	Protein	P0CG48	Uniprot-TrEMBL	
GRB2-1 	Protein	P62993-1	Uniprot-TrEMBL	
