ID	Database
8349690	Pubmed
7991565	Pubmed
8631982	Pubmed
25341920	Pubmed
8662963	Pubmed
22694141	Pubmed
19603039	Pubmed
14574414	Pubmed
16855591	Pubmed
25402849	Pubmed
8164745	Pubmed
23898197	Pubmed
1944536	Pubmed
7957092	Pubmed
20937701	Pubmed
22065758	Pubmed
18532927	Pubmed
20512138	Pubmed
22251903	Pubmed
8513495	Pubmed
11675392	Pubmed
11141079	Pubmed
11447212	Pubmed
16401880	Pubmed
26969162	Pubmed
11389151	Pubmed
1648736	Pubmed
17411337	Pubmed
17114793	Pubmed
8836150	Pubmed
24023390	Pubmed
8375503	Pubmed
