ID	Database
22389392	Pubmed
23657496	Pubmed
23912815	Pubmed
19489725	Pubmed
26085183	Pubmed
24699078	Pubmed
19436320	Pubmed
27312108	Pubmed
19754430	Pubmed
23732108	Pubmed
23747565	Pubmed
17588513	Pubmed
23624913	Pubmed
19723507	Pubmed
21396873	Pubmed
18316726	Pubmed
18719106	Pubmed
26350214	Pubmed
17108083	Pubmed
17130289	Pubmed
24807418	Pubmed
15215855	Pubmed
25030448	Pubmed
16868077	Pubmed
11740563	Pubmed
15215856	Pubmed
26210183	Pubmed
8625414	Pubmed
24662292	Pubmed
18359941	Pubmed
26344566	Pubmed
26086376	Pubmed
8991089	Pubmed
17726030	Pubmed
19208625	Pubmed
21554508	Pubmed
27597759	Pubmed
27569044	Pubmed
16307923	Pubmed
22021426	Pubmed
21329877	Pubmed
19410543	Pubmed
26216882	Pubmed
24979766	Pubmed
21203937	Pubmed
25936802	Pubmed
26711259	Pubmed
25170678	Pubmed
27798111	Pubmed
10562279	Pubmed
17720710	Pubmed
21549715	Pubmed
26659056	Pubmed
18331836	Pubmed
15545318	Pubmed
