ID	Database
19244215	Pubmed
6490615	Pubmed
2995393	Pubmed
10549853	Pubmed
6816802	Pubmed
8428933	Pubmed
11115402	Pubmed
3563417	Pubmed
6293969	Pubmed
2768222	Pubmed
8631948	Pubmed
15258110	Pubmed
21746768	Pubmed
21247147	Pubmed
8334154	Pubmed
11839751	Pubmed
17662651	Pubmed
1662607	Pubmed
18570379	Pubmed
17015445	Pubmed
19926788	Pubmed
10064732	Pubmed
2753893	Pubmed
2836406	Pubmed
10692117	Pubmed
1326548	Pubmed
9540966	Pubmed
8829479	Pubmed
6406490	Pubmed
2722835	Pubmed
15671038	Pubmed
2217179	Pubmed
2377602	Pubmed
2318885	Pubmed
9539102	Pubmed
9799565	Pubmed
2998743	Pubmed
10741385	Pubmed
19082953	Pubmed
15772423	Pubmed
6122208	Pubmed
21447318	Pubmed
12468260	Pubmed
15096040	Pubmed
15611369	Pubmed
14660610	Pubmed
9435160	Pubmed
9618483	Pubmed
3118366	Pubmed
3006030	Pubmed
3164719	Pubmed
18184802	Pubmed
18647347	Pubmed
15123652	Pubmed
9461497	Pubmed
8576264	Pubmed
8394361	Pubmed
9866708	Pubmed
7625847	Pubmed
12709426	Pubmed
9862787	Pubmed
26370990	Pubmed
15629692	Pubmed
12881489	Pubmed
21558561	Pubmed
2501828	Pubmed
10779545	Pubmed
11844797	Pubmed
9618440	Pubmed
12432928	Pubmed
7568157	Pubmed
8052639	Pubmed
7937884	Pubmed
2549038	Pubmed
6810878	Pubmed
8175750	Pubmed
19233132	Pubmed
20655950	Pubmed
21467029	Pubmed
