Label	Type	ID	Database	Comment
GTP 	Metabolite	CHEBI:15996	ChEBI	
PAK1 	Protein	Q13153	Uniprot-TrEMBL	
CDC42:GTP,RAC1:GTP:PAK3	Complex	R-HSA-8981928	Reactome	
ATP	Metabolite	CHEBI:30616	ChEBI	
p-S141,T402-PAK2 	Protein	Q13177	Uniprot-TrEMBL	
FLNA 	Protein	P21333	Uniprot-TrEMBL	
PAK2 dimer	Complex	R-HSA-2685645	Reactome	
MYL12B 	Protein	O14950	Uniprot-TrEMBL	
p-S113-CTTN	Protein	Q14247	Uniprot-TrEMBL	
PAK1 	Protein	Q13153	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
CALM1:4xCa2+	Complex	R-HSA-74294	Reactome	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
p-T19-MYL12B 	Protein	O14950	Uniprot-TrEMBL	
p-S144,T423-PAK1 	Protein	Q13153	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
FLNA	Complex	R-HSA-5669252	Reactome	
MYH11 	Protein	P35749	Uniprot-TrEMBL	
PPP1R12A 	Protein	O14974	Uniprot-TrEMBL	
p-S154,T436-PAK3 	Protein	O75914	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
RAC1:GTP,CDC42:GTP:PAK1	Complex	R-HSA-2029159	Reactome	
p-S,T-PAK1,2	Complex	R-HSA-5668976	Reactome	
Pi	Metabolite	CHEBI:43474	ChEBI	
GTP 	Metabolite	CHEBI:15996	ChEBI	
PPP1CB 	Protein	P62140	Uniprot-TrEMBL	
MYL9 	Protein	P24844	Uniprot-TrEMBL	
MYH9 	Protein	P35579	Uniprot-TrEMBL	
MYL6 	Protein	P60660	Uniprot-TrEMBL	
NF2 	Protein	P35240	Uniprot-TrEMBL	
PAK3	Protein	O75914	Uniprot-TrEMBL	
PPP1R12B 	Protein	O60237	Uniprot-TrEMBL	
p-S144,T423-PAK1:FLNA	Complex	R-HSA-5669239	Reactome	
PAK3 	Protein	O75914	Uniprot-TrEMBL	
PAK3 	Protein	O75914	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
MYH9 	Protein	P35579	Uniprot-TrEMBL	
p-S144,T423-PAK1 	Protein	Q13153	Uniprot-TrEMBL	
CALM1 	Protein	P0DP23	Uniprot-TrEMBL	
Smooth
muscle/non-muscle
myosin II	Complex	R-HSA-419194	Reactome	Class 2 myosins are a set of protein complexes that bind actin and hydrolyse ATP, acting as molecular motors. They consist of two myosin heavy chains , two essential light chains and two regulatory light chains (MRLCs). Smooth muscle and non-muscle myosin isoforms are a subset of Class 2 myosin complexes. The nomenclature for isoforms is misleading, as non-muscle isoforms can be found in smooth muscle. The 4 smooth muscle isoforms all have heavy chains encoded by MYH11. The non-muscle isoforms have heavy chains encoded by MYH9, MYH10 or MYH14 (NMHC-IIA, B and C). The essential light chain (LC17) common to smooth and non-muscle isoforms is encoded by MYL6. The regulatory light chain (LC20) is encoded by either MYL9, giving a slightly more basic protein that is referred to as the smooth muscle LC20 isoform, and MRLC2, giving a more acidic isoform referred to as the non-muscle LC20 isoform.  

Class 2 myosins play a crucial role in a variety of cellular processes, including cell migration, polarity formation, and cytokinesis. 
RAC1 	Protein	P63000	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
PPP1CB 	Protein	P62140	Uniprot-TrEMBL	
CALM1 	Protein	P0DP23	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
p-S144,T423-PAK1	Protein	Q13153	Uniprot-TrEMBL	
PAK1	Protein	Q13153	Uniprot-TrEMBL	
CDC42 	Protein	P60953	Uniprot-TrEMBL	
p-S144,T423-PAK1 	Protein	Q13153	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
CDC42:GTP,RAC1:GTP:PAK2	Complex	R-HSA-8981927	Reactome	
MYH10 	Protein	P35580	Uniprot-TrEMBL	
PAK1:NF2	Complex	R-HSA-5669157	Reactome	
p-S141,T402-PAK2 	Protein	Q13177	Uniprot-TrEMBL	
PAK2 	Protein	Q13177	Uniprot-TrEMBL	
p-T19-MYL9 	Protein	P24844	Uniprot-TrEMBL	
p-T696-PPP1R12A-Myosin phosphatase	Complex	R-HSA-5668948	Reactome	All known myosin phosphatases consist of PP1 beta and both a large and a small myosin phosphatase targetting (Mypt) subunit. The large Mypt targets PP1 beta to myosin and determines the substrate specifity of the phosphatase. The Large Mypt subunit is encoded by one of three human genes, PPP1R12A (MYPT1), PPP1R12B (MYPT2) and PPP1R12C. Only MYPT1 is represented here. The small subunit is an alternative transcript of MYPT2. The function of the small Mypt subunit remains unclear, but because it is known to interact directly with myosin and the large Mypt it is thought to have an unspecified regulatory role.
p-S2152-FLNA 	Protein	P21333	Uniprot-TrEMBL	
Fcgamma receptor
(FCGR) dependent
phagocytosis	Pathway	R-HSA-2029480	Reactome	Phagocytosis is one of the important innate immune responses that function to eliminate invading infectious agents. Monocytes, macrophages, and neutrophils are the professional phagocytic cells. Phagocytosis is a complex process involving the recognition of invading foreign particles by specific types of phagocytic receptors and the subsequent internalization of the particles. Fc gamma receptors (FCGRs) are among the best studied phagocytic receptors that bind to Fc portion of immunoglobulin G (IgG). Through their antigen binding F(ab) end, antibodies bind to specific antigen while their constant (Fc) region binds to FCGRs on phagocytes. The clustering of FCGRs by IgG antibodies on the phagocyte initiates a variety of signals, which lead, through the reorganisation of actin cytoskeleton and membrane remodelling, to the formation of pseudopod and phagosome. Fc gamma receptors are classified into three classes: FCGRI, FCGRII and FCGRIII. Each class of these FCGRs consists of several individual isoforms. Among all these isoforms FCGRI, FCGRIIA and FCGRIIIA, are able to mediate phagocytosis (Joshi et al. 2006, Garcia Garcia & Rosales 2002, Nimmerjahn & Ravetch 2006).
ATP	Metabolite	CHEBI:30616	ChEBI	
PAK2 	Protein	Q13177	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
GTP 	Metabolite	CHEBI:15996	ChEBI	
MYH10 	Protein	P35580	Uniprot-TrEMBL	
MYH9 	Protein	P35579	Uniprot-TrEMBL	
MYH10 	Protein	P35580	Uniprot-TrEMBL	
MYH14 	Protein	Q7Z406	Uniprot-TrEMBL	
p-T19-MRLC-Smooth
muscle/non-muscle
myosin II	Complex	R-HSA-5668934	Reactome	Class 2 myosins are a set of protein complexes that bind actin and hydrolyse ATP, acting as molecular motors. They consist of two myosin heavy chains , two essential light chains and two regulatory light chains (MRLCs). Smooth muscle and non-muscle myosin isoforms are a subset of Class 2 myosin complexes. The nomenclature for isoforms is misleading, as non-muscle isoforms can be found in smooth muscle. The 4 smooth muscle isoforms all have heavy chains encoded by MYH11. The non-muscle isoforms have heavy chains encoded by MYH9, MYH10 or MYH14 (NMHC-IIA, B and C). The essential light chain (LC17) common to smooth and non-muscle isoforms is encoded by MYL6. The regulatory light chain (LC20) is encoded by either MYL9, giving a slightly more basic protein that is referred to as the smooth muscle LC20 isoform, and MRLC2, giving a more acidic isoform referred to as the non-muscle LC20 isoform.  

Class 2 myosins play a crucial role in a variety of cellular processes, including cell migration, polarity formation, and cytokinesis. 
PAK1 	Protein	Q13153	Uniprot-TrEMBL	
CDC42:GTP,RAC1:GTP:PAK1,PAK2,PAK3	Complex	R-HSA-8981940	Reactome	
p-S141,T402-PAK2	Protein	Q13177	Uniprot-TrEMBL	
PPP1R12B 	Protein	O60237	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
CDC42:GTP, RAC1:GTP	Complex	R-HSA-389778	Reactome	
MYL6 	Protein	P60660	Uniprot-TrEMBL	
p-S1208,S1759-MYLK(1-1914)	Protein	Q15746	Uniprot-TrEMBL	
p-S2152-FLNA	Complex	R-HSA-5669251	Reactome	
RHO GTPases Activate
ROCKs	Pathway	R-HSA-5627117	Reactome	RHO associated, coiled-coil containing protein kinases ROCK1 and ROCK2 consist of a serine/threonine kinase domain, a coiled-coil region, a RHO-binding domain and a plekstrin homology (PH) domain interspersed with a cysteine-rich region. The PH domain inhibits the kinase activity of ROCKs by an intramolecular fold. ROCKs are activated by binding of the GTP-bound RHO GTPases RHOA, RHOB and RHOC to the RHO binding domain of ROCKs (Ishizaki et al. 1996, Leung et al. 1996), which disrupts the autoinhibitory fold. Once activated, ROCK1 and ROCK2 phosphorylate target proteins, many of which are involved in the stabilization of actin filaments and generation of actin-myosin contractile force. ROCKs phosphorylate LIM kinases LIMK1 and LIMK2, enabling LIMKs to phosphorylate cofilin, an actin depolymerizing factor, and thereby regulate the reorganization of the actin cytoskeleton (Ohashi et al. 2000, Sumi et al. 2001). ROCKs phosphorylate MRLC (myosin regulatory light chain), which stimulates the activity of non-muscle myosin II (NMM2), an actin-based motor protein involved in cell migration, polarity formation and cytokinesis (Amano et al. 1996, Riento and Ridley 2003, Watanabe et al. 2007, Amano et al. 2010). ROCKs also phosphorylate the myosin phosphatase targeting subunit (MYPT1) of MLC phosphatase, inhibiting the phosphatase activity and preventing dephosphorylation of MRLC. This pathway acts synergistically with phosphorylation of MRLC by ROCKs towards stimulation of non-muscle myosin II activity (Kimura et al. 1996, Amano et al. 2010). 
PAK1 	Protein	Q13153	Uniprot-TrEMBL	
PAK2	Protein	Q13177	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
CDC42 	Protein	P60953	Uniprot-TrEMBL	
p-T508-LIMK1	Protein	P53667	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
MYLK(1-1914)	Protein	Q15746	Uniprot-TrEMBL	
Myosin phosphatase	Complex	R-HSA-419080	Reactome	All known myosin phosphatases consist of PP1 beta and both a large and a small myosin phosphatase targetting (Mypt) subunit. The large Mypt targets PP1 beta to myosin and determines the substrate specifity of the phosphatase. The Large Mypt subunit is encoded by one of three human genes, PPP1R12A (MYPT1), PPP1R12B (MYPT2) and PPP1R12C. Only MYPT1 is represented here. The small subunit is an alternative transcript of MYPT2. The function of the small Mypt subunit remains unclear, but because it is known to interact directly with myosin and the large Mypt it is thought to have an unspecified regulatory role.
PAK2 	Protein	Q13177	Uniprot-TrEMBL	
RAC1 	Protein	P63000	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
RAC1 	Protein	P63000	Uniprot-TrEMBL	
MYH11 	Protein	P35749	Uniprot-TrEMBL	
MYH14 	Protein	Q7Z406	Uniprot-TrEMBL	
LIMK1	Protein	P53667	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
