Label	Type	ID	Database	Comment
LOC475035	GeneProduct	475035	Entrez Gene	HDAC2; histone deacetylase 2
MAPK9	GeneProduct	474652	Entrez Gene	
ERCC2	GeneProduct	493995	Entrez Gene	
TAF7	GeneProduct	487180	Entrez Gene	
TAF13	GeneProduct	476973	Entrez Gene	
SIN3A	GeneProduct	478372	Entrez Gene	
MAPK1	GeneProduct	ENSCAFG00000015421	Ensembl	
Estradiol	Metabolite	5757	PubChem-compound	
MNAT1	GeneProduct	480346	Entrez Gene	
CCND1	GeneProduct	449028	Entrez Gene	
GTF2B	GeneProduct	479960	Entrez Gene	
BCL2	GeneProduct	403416	Entrez Gene	
POLR2I	GeneProduct	476476	Entrez Gene	
LOC478040	GeneProduct	478040	Entrez Gene	HDAC3; histone deacetylase 3
ERCC3	GeneProduct	476105	Entrez Gene	
ESR1	GeneProduct	403640	Entrez Gene	
CREB1	GeneProduct	607922	Entrez Gene	
Estradiol	Metabolite	5757	PubChem-compound	
PIK3CA	GeneProduct	488084	Entrez Gene	
ESR1	GeneProduct	403640	Entrez Gene	
p300	GeneProduct			
IKBKB	GeneProduct	ENSCAFG00000005526	Ensembl	
ESR1	GeneProduct	403640	Entrez Gene	
NCOR1	GeneProduct	479515	Entrez Gene	
POLR2H	GeneProduct	478656	Entrez Gene	
POLR2B	GeneProduct	475152	Entrez Gene	
Estradiol	Metabolite	5757	PubChem-compound	
Estradiol	Metabolite	5757	PubChem-compound	
ESR1	GeneProduct	403640	Entrez Gene	
PRKACA	GeneProduct	403556	Entrez Gene	
POLR2C	GeneProduct	478109	Entrez Gene	
TAF12	GeneProduct			
CDK7	GeneProduct	608441	Entrez Gene	
JUN	GeneProduct	609429	Entrez Gene	
GNAS	GeneProduct	403943	Entrez Gene	
LOC486589	GeneProduct	486589	Entrez Gene	HDAC7A; histone deacetylase 7
BRCA1	GeneProduct	403437	Entrez Gene	
AKT1	GeneProduct	490878	Entrez Gene	
GTF2E1	GeneProduct	488002	Entrez Gene	
LOC480907	GeneProduct	480907	Entrez Gene	HDAC6; histone deacetylase 6
TAF9	GeneProduct	480815	Entrez Gene	
POLR2E	GeneProduct	611859	Entrez Gene	
GTF2H4	GeneProduct	606988	Entrez Gene	
GTF2H1	GeneProduct	476881	Entrez Gene	
GNB1	GeneProduct	403912	Entrez Gene	
GTF2A2	GeneProduct	478327	Entrez Gene	
GTF2E2	GeneProduct	475597	Entrez Gene	
SRC	GeneProduct	485864	Entrez Gene	
BCL2	GeneProduct	403416	Entrez Gene	
RAS	GeneProduct			
GTF2F2	GeneProduct	609164	Entrez Gene	
IKBKG	GeneProduct	ENSCAFG00000019605	Ensembl	
CREB1	GeneProduct	607922	Entrez Gene	
ESR1	GeneProduct	403640	Entrez Gene	
ESR1	GeneProduct	403640	Entrez Gene	
POLR2J	GeneProduct			
SOS1	GeneProduct	483042	Entrez Gene	
BRAF	GeneProduct	475526	Entrez Gene	
Q1HG71_CANFA	GeneProduct	ENSCAFG00000017298	Ensembl	
Estradiol	Metabolite	5757	PubChem-compound	
ESR1	GeneProduct	403640	Entrez Gene	
Estradiol	Metabolite	5757	PubChem-compound	
MAPK14	GeneProduct	403856	Entrez Gene	
NFKB1	GeneProduct	442859	Entrez Gene	
ELK1	GeneProduct	491860	Entrez Gene	
NFKB1	GeneProduct	442859	Entrez Gene	
SHC2	GeneProduct	611955	Entrez Gene	
LOC487309	GeneProduct	487309	Entrez Gene	HDAC1; histone deacetylase 1
TAF6	GeneProduct	489846	Entrez Gene	
Estradiol	Metabolite	5757	PubChem-compound	
TBP	GeneProduct	611193	Entrez Gene	
Estradiol	Metabolite	5757	PubChem-compound	
GTF2A2	GeneProduct	478327	Entrez Gene	
POLR2K	GeneProduct			
CREBBP	GeneProduct	479866	Entrez Gene	
GPER	GeneProduct	480808	Entrez Gene	
FOS	GeneProduct	490792	Entrez Gene	
Estradiol	Metabolite	5757	PubChem-compound	
POLR2F	GeneProduct	474512	Entrez Gene	
GRB2	GeneProduct	483312	Entrez Gene	
ILK	GeneProduct	476836	Entrez Gene	
GTF2H2	GeneProduct	478089	Entrez Gene	
TAF5	GeneProduct			
ESR1	GeneProduct	403640	Entrez Gene	
Cyclic AMP	Metabolite	6076	PubChem-compound	
GNGT1	GeneProduct	403895	Entrez Gene	
POLR2G	GeneProduct	476052	Entrez Gene	
LOC490941	GeneProduct	490941	Entrez Gene	HDAC5; histone deacetylase 5
ESR1	GeneProduct	403640	Entrez Gene	
LOC480957	GeneProduct	480957	Entrez Gene	HDAC8; histone deacetylase
TBP	GeneProduct	611193	Entrez Gene	
LOC607662	GeneProduct	607662	Entrez Gene	HDAC4; histone deacetylase 4
GTF2H3	GeneProduct	477446	Entrez Gene	
POLR2A	GeneProduct	479483	Entrez Gene	
CCNH	GeneProduct	479156	Entrez Gene	
SP1	GeneProduct	486507	Entrez Gene	
CHUK	GeneProduct	ENSCAFG00000009588	Ensembl	
