ID	Database
28581212	Pubmed
17540362	Pubmed
24165321	Pubmed
10774729	Pubmed
20616001	Pubmed
22355350	Pubmed
23650283	Pubmed
9393871	Pubmed
8657282	Pubmed
8657281	Pubmed
11581189	Pubmed
9467954	Pubmed
10850426	Pubmed
19290620	Pubmed
22128160	Pubmed
11002419	Pubmed
11222636	Pubmed
17222400	Pubmed
10409632	Pubmed
22230667	Pubmed
28408662	Pubmed
10995764	Pubmed
15289335	Pubmed
23590664	Pubmed
11237712	Pubmed
8657309	Pubmed
8674117	Pubmed
12837245	Pubmed
9608533	Pubmed
22304922	Pubmed
20682772	Pubmed
8663426	Pubmed
10208419	Pubmed
9047384	Pubmed
9299438	Pubmed
16537917	Pubmed
11713247	Pubmed
10448070	Pubmed
8631863	Pubmed
7665556	Pubmed
10652352	Pubmed
9764818	Pubmed
8662982	Pubmed
16294336	Pubmed
17962702	Pubmed
8910618	Pubmed
11360177	Pubmed
20132484	Pubmed
16086701	Pubmed
32146264	Pubmed
9182803	Pubmed
24821093	Pubmed
10601639	Pubmed
8628282	Pubmed
17388787	Pubmed
11593232	Pubmed
12682085	Pubmed
30040982	Pubmed
15286081	Pubmed
15866051	Pubmed
16323212	Pubmed
16549499	Pubmed
18064044	Pubmed
16820412	Pubmed
27463736	Pubmed
17380130	Pubmed
17522305	Pubmed
25684228	Pubmed
18171921	Pubmed
18497757	Pubmed
31171625	Pubmed
26147533	Pubmed
19710172	Pubmed
30193894	Pubmed
16996218	Pubmed
27316313	Pubmed
20955573	Pubmed
12056817	Pubmed
18703048	Pubmed
30176167	Pubmed
19399830	Pubmed
20951966	Pubmed
24107967	Pubmed
31041846	Pubmed
24458024	Pubmed
26564715	Pubmed
20877310	Pubmed
21769916	Pubmed
18534259	Pubmed
22534065	Pubmed
23292232	Pubmed
23333276	Pubmed
23921591	Pubmed
20531297	Pubmed
18465789	Pubmed
24425877	Pubmed
18753381	Pubmed
30853441	Pubmed
31205031	Pubmed
21070764	Pubmed
16569669	Pubmed
26304132	Pubmed
22326552	Pubmed
25409876	Pubmed
22102605	Pubmed
12358785	Pubmed
15572029	Pubmed
