ID	Database
7489741	Pubmed
8709637	Pubmed
11418668	Pubmed
9233603	Pubmed
8702919	Pubmed
9398404	Pubmed
8266077	Pubmed
8128231	Pubmed
9553136	Pubmed
7514277	Pubmed
27423467	Pubmed
11728342	Pubmed
15749844	Pubmed
26301565	Pubmed
2317865	Pubmed
9715265	Pubmed
19864382	Pubmed
12184921	Pubmed
11564764	Pubmed
12889071	Pubmed
31918398	Pubmed
21105711	Pubmed
24417533	Pubmed
29139090	Pubmed
14593182	Pubmed
22464331	Pubmed
7719938	Pubmed
26974155	Pubmed
15353558	Pubmed
9553137	Pubmed
9852124	Pubmed
7568001	Pubmed
