Label	Type	ID	Database	Comment
H2O	Metabolite	CHEBI:15377	ChEBI	
CMP-3-deoxy-D-manno-octulosonate	Metabolite	CHEBI:18014	ChEBI	
AT1G53000	Protein	AT1G53000	TAIR	
PEP	Metabolite	CHEBI:18021	ChEBI	
Homologues of
2-dehydro-3-deoxyphosphooctonate
aldolase
(LOC_OS12G10784.1)	Protein	5398938	Reactome	
3-deoxy-D-manno-octulosonate	Metabolite	CHEBI:32817	ChEBI	
CTP	Metabolite	CHEBI:17677	ChEBI	
Pi	Metabolite	CHEBI:18367	ChEBI	
D-arabinose
5-phosphate	Metabolite	CHEBI:16241	ChEBI	
3-deoxy-D-manno-octulosonate
8-P	Metabolite	CHEBI:18069	ChEBI	
PPi	Metabolite	CHEBI:29888	ChEBI	
