Label	Type	ID	Database	Comment
p-S189,T193-MAP2K3,
p-S207,T211-MAP2K6	Complex	R-HSA-450343	Reactome	
MAPK9 	Protein	P45984	Uniprot-TrEMBL	
NFKB1:MAP3K8:TNIP2	Complex	R-HSA-451638	Reactome	
CUL1 	Protein	Q13616	Uniprot-TrEMBL	
MAP3K7 	Protein	O43318	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
MAPK8,9,10	Complex	R-HSA-450289	Reactome	
NFKB1:p-S400-MAP3K8:TNIP2	Complex	R-HSA-5687880	Reactome	
p-S400,T290-MAP3K8 	Protein	P41279	Uniprot-TrEMBL	
p-T183,Y185-MAPK9 	Protein	P45984	Uniprot-TrEMBL	
MAPK targets/
Nuclear events
mediated by MAP
kinases	Pathway	R-HSA-450282	Reactome	MAPKs are protein kinases that, once activated, phosphorylate their specific cytosolic or nuclear substrates at serine and/or threonine residues. Such phosphorylation events can either positively or negatively regulate substrate, and thus entire signaling cascade activity.  <p>The major cytosolic target of activated ERKs are RSKs (90 kDa Ribosomal protein S6 Kinase). Active RSKs translocates to the nucleus and phosphorylates such factors as c-Fos(on Ser362), SRF (Serum Response Factor) at Ser103, and CREB (Cyclic AMP Response Element-Binding protein) at Ser133. In the nucleus activated ERKs phosphorylate many other targets such as MSKs (Mitogen- and Stress-activated protein kinases), MNK (MAP interacting kinase) and Elk1 (on Serine383 and Serine389). ERK can directly phosphorylate CREB and  also AP-1 components c-Jun and c-Fos.  Another important target of ERK is NF-KappaB. Recent studies reveals that nuclear pore proteins are direct substrates for ERK (Kosako H et al, 2009). Other ERK nuclear targets include c-Myc, HSF1 (Heat-Shock Factor-1), STAT1/3 (Signal Transducer and Activator of Transcription-1/3), and many more transcription factors.</p><p>Activated p38 MAPK is able to phosphorylate a variety of substrates, including transcription factors STAT1, p53, ATF2 (Activating transcription factor 2), MEF2 (Myocyte enhancer factor-2), protein kinases MSK1, MNK, MAPKAPK2/3, death/survival molecules (Bcl2, caspases), and cell cycle control factors (cyclin D1).</p><p>JNK, once activated, phosphorylates a range of nuclear substrates, including transcription factors Jun, ATF, Elk1, p53, STAT1/3 and many other factors. JNK has also been shown to directly phosphorylate many nuclear hormone receptors. For example, peroxisome proliferator-activated receptor 1 (PPAR-1) and retinoic acid receptors RXR and RAR are substrates for JNK.  Other JNK targets are heterogeneous nuclear ribonucleoprotein K (hnRNP-K) and the Pol I-specific transcription factor TIF-IA, which regulates ribosome synthesis. Other adaptor and scaffold proteins have also been characterized as nonnuclear substrates of JNK. 

UBC(1-76) 	Protein	P0CG48	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
UBC(305-380) 	Protein	P0CG48	Uniprot-TrEMBL	
p-S189,T193-MAP2K3 	Protein	P46734	Uniprot-TrEMBL	
FBXW11 	Protein	Q9UKB1	Uniprot-TrEMBL	
p-S927,S932-NFKB1(1-968):p-S,T-MAP3K8:TNIP2	Complex	R-HSA-5684268	Reactome	
MAP2K4 	Protein	P45985	Uniprot-TrEMBL	
3xUb,
2xp-S-NFKB1(1-968):p-S,T-MAP3K8:TNIP2	Complex	R-HSA-5684242	Reactome	
p-p38
MAPK:
p-S272,T222,T334-MAPKAPK2, p-S,2T-MAPKAPK3	Complex	R-HSA-450241	Reactome	
UBC(153-228) 	Protein	P0CG48	Uniprot-TrEMBL	
p-T222,S272,T334-MAPKAPK2 	Protein	P49137	Uniprot-TrEMBL	
UBE2N 	Protein	P61088	Uniprot-TrEMBL	
p-p38
MAPK:p-MAPKAPK2/3	Complex	R-HSA-450254	Reactome	
IKBKG:p-S176,S180-CHUK:p-S177,S181-IKBKB	Complex	R-HSA-177663	Reactome	Co-immunoprecipitation studies and size exclusion chromatography analysis indicate that the high molecular weight (around 700 to 900 kDa) IKK complex is composed of two kinase subunits (IKK1/CHUK/IKBKA and/or IKK2/IKBKB/IKKB) bound to a regulatory gamma subunit (IKBKG/NEMO) (Rothwarf DMet al. 1998; Krappmann D et al. 2000; Miller BS & Zandi E 2001). Variants of the IKK complex containing IKBKA or IKBKB homodimers associated with NEMO may also exist. Crystallographic and quantitative analyses of the binding interactions between N-terminal NEMO and C-terminal IKBKB fragments showed that IKBKB dimers would interact with NEMO dimers resulting in 2:2 stoichiometry (Rushe M et al. 2008). Chemical cross-linking and equilibrium sedimentation analyses of IKBKG (NEMO) suggest  a tetrameric oligomerization (dimers of dimers) (Tegethoff S et al. 2003). The tetrameric NEMO could sequester four kinase molecules, yielding an 2xIKBKA:2xIKBKB:4xNEMO stoichiometry (Tegethoff S et al. 2003). The above data suggest that the core IKK complex consists of an IKBKA:IKBKB heterodimer associated with an IKBKG dimer or higher oligomeric assemblies. However, the exact stoichiometry of the IKK complex remains unclear.
TNIP2 	Protein	Q8NFZ5	Uniprot-TrEMBL	
3xUb-p-S927,S932-NFKB1(1-968) 	Protein	P19838	Uniprot-TrEMBL	
UBA52(1-76) 	Protein	P62987	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
MAP2K1 	Protein	Q02750	Uniprot-TrEMBL	
p-S,2T-MAPKAPK3 	Protein	Q16644	Uniprot-TrEMBL	
TNIP2 	Protein	Q8NFZ5	Uniprot-TrEMBL	
p-S189,T193-MAP2K3 	Protein	P46734	Uniprot-TrEMBL	
p-T184,T187-MAP3K7 	Protein	O43318	Uniprot-TrEMBL	
Ub	Complex	R-HSA-113595	Reactome	
p-S207,T211-MAP2K6 	Protein	P52564	Uniprot-TrEMBL	
p-S257,T261-MAP2K4 	Protein	P45985	Uniprot-TrEMBL	
MAP2K3 	Protein	P46734	Uniprot-TrEMBL	
MAP2K1,MAP2K4	Complex	R-HSA-451647	Reactome	
p-S400,T290-MAP3K8 	Protein	P41279	Uniprot-TrEMBL	
p-T221,Y223-MAPK10 	Protein	P53779	Uniprot-TrEMBL	
MAP3K8 	Protein	P41279	Uniprot-TrEMBL	
p-2S,S376,T,T209,T387-IRAK1 	Protein	P51617	Uniprot-TrEMBL	This is the hyperphosphorylated, active form of IRAK1. The unknown coordinate phosphorylation events are to symbolize the multiple phosphorylations that likely take place in the ProST domain (aa10-211).
SCF-beta-TrCP1,2:p-S927,S932-NFKB1:p-S,T-MAP3K8:TNIP2	Complex	R-HSA-5684270	Reactome	
UBE2V1 	Protein	Q13404	Uniprot-TrEMBL	
MAPK10 	Protein	P53779	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
p-S927,S932-NFKB1(1-968) 	Protein	P19838	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
p-S177,S181-IKBKB 	Protein	O14920	Uniprot-TrEMBL	
Ub-209-RIPK2 	Protein	O43353	Uniprot-TrEMBL	
iE-DAP 	Metabolite	CHEBI:59271	ChEBI	
TAB3 	Protein	Q8N5C8	Uniprot-TrEMBL	
RAF-independent
MAPK1/3 activation	Pathway	R-HSA-112409	Reactome	Depending upon the stimulus and cell type mitogen-activated protein kinases (MAPK) signaling pathway can transmit signals to regulate many different biological processes by virtue of their ability to target multiple effector proteins (Kyriakis JM & Avruch J 2012; Yoon and Seger 2006; Shaul YD & Seger R 2007; Arthur JS & Ley SC 2013). In particular, the extracellular signal-regulated kinases MAPK3(ERK1) and MAPK1 (ERK2) are involved in diverse cellular processes such as proliferation, differentiation, regulation of inflammatory responses, cytoskeletal remodeling, cell motility and invasion through the increase of matrix metalloproteinase production (Viala E & Pouyssegur J 2004; Hsu MC et al. 2006; Dawson CW et al.2008; Kuriakose T et al. 2014).The canonical RAF:MAP2K:MAPK1/3 cascade is stimulated by various extracellular stimuli including hormones, cytokines, growth factors, heat shock and UV irradiation triggering the GEF-mediated activation of RAS at the plasma membrane and leading to the activation of the RAF MAP3 kinases. However, many physiological and pathological stimuli have been found to activate MAPK1/3 independently of RAF and RAS (Dawson CW et al. 2008; Wang J et al. 2009; Kuriakose T et al. 2014). For example, AMP-activated protein kinase (AMPK), but not RAF1, was reported to regulate MAP2K1/2 and MAPK1/3 (MEK and ERK) activation in rat hepatoma H4IIE and human erythroleukemia K562 cells in response to autophagy stimuli (Wang J et al. 2009). Tumor progression locus 2 (TPL2, also known as MAP3K8 and COT) is another MAP3 kinase which promotes MAPK1/3 (ERK)-regulated immune responses downstream of toll-like receptors (TLR), TNF receptor and IL1beta signaling pathways (Gantke T et al. 2011).<p>In response to stimuli the cell surface receptors transmit signals inducing MAP3 kinases, e.g., TPL2, MEKK1, which in turn phosphorylate MAP2Ks (MEK1/2). MAP2K then phosphorylate and activate the MAPK1/3 (ERK1 and ERK2 MAPKs). Activated MAPK1/3 phosphorylate and regulate the activities of an ever growing pool of substrates that are estimated to comprise over 160 proteins (Yoon and Seger 2006). The majority of ERK substrates are nuclear proteins, but others are found in the cytoplasm and other organelles. Activated MAPK1/3 can translocate to the nucleus, where they phosphorylate and regulate various transcription factors, such as Ets family transcription factors (e.g., ELK1), ultimately leading to changes in gene expression (Zuber J et al. 2000).
p-T180,Y182-MAPK11 	Protein	Q15759	Uniprot-TrEMBL	
NFKB1(1-968) 	Protein	P19838	Uniprot-TrEMBL	
p-S189,T193-MAP2K3,
p-S207,T211-MAP2K6	Complex	R-HSA-167984	Reactome	
CUL1 	Protein	Q13616	Uniprot-TrEMBL	
IKBKG 	Protein	Q9Y6K9	Uniprot-TrEMBL	
p-S927,S932-NFKB1(1-968):MAP3K8:TNIP2	Complex	R-HSA-5687885	Reactome	
K63polyUb 	Unknown	R-HSA-450152	Reactome	
NFKB1(1-968) 	Protein	P19838	Uniprot-TrEMBL	
p-MAP2K4/p-MAP2K7	Complex	R-HSA-450299	Reactome	
p-S400-MAP3K8 	Protein	P41279	Uniprot-TrEMBL	
UBC(609-684) 	Protein	P0CG48	Uniprot-TrEMBL	
TNIP2 	Protein	Q8NFZ5	Uniprot-TrEMBL	
SKP1 	Protein	P63208	Uniprot-TrEMBL	
TNIP2	Protein	Q8NFZ5	Uniprot-TrEMBL	
Activated TAK
complexes	Complex	R-HSA-772536	Reactome	
MAP2K7 	Protein	O14733	Uniprot-TrEMBL	
TNIP2 	Protein	Q8NFZ5	Uniprot-TrEMBL	
TNIP2 	Protein	Q8NFZ5	Uniprot-TrEMBL	
IKBKG 	Protein	Q9Y6K9	Uniprot-TrEMBL	
K63polyUb-TRAF6 	Protein	Q9Y4K3	Uniprot-TrEMBL	
p-S927,S932-NFKB1(1-968) 	Protein	P19838	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
p-T183,Y185-MAPK9 	Protein	P45984	Uniprot-TrEMBL	
MAP2K4 	Protein	P45985	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
p-T,Y-MAPK8 	Protein	P45983	Uniprot-TrEMBL	
NOD1 	Protein	Q9Y239	Uniprot-TrEMBL	
(BTRC:CUL1:SKP1),(FBXW11:CUL1:SKP1)	Complex	R-HSA-1168601	Reactome	
MAPKAPK3 	Protein	Q16644	Uniprot-TrEMBL	
p-S400,T290-MAP3K8	Protein	P41279	Uniprot-TrEMBL	
UBC(229-304) 	Protein	P0CG48	Uniprot-TrEMBL	
BTRC 	Protein	Q9Y297	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
p-S176,S180-CHUK 	Protein	O15111	Uniprot-TrEMBL	
MAPK8 	Protein	P45983	Uniprot-TrEMBL	
p-S257,T261-MAP2K4 	Protein	P45985	Uniprot-TrEMBL	
3xUb-p-S927,S932-NFKB1(1-968)	Protein	P19838	Uniprot-TrEMBL	
UBB(1-76) 	Protein	P0CG47	Uniprot-TrEMBL	
p-S271,T275-MAP2K7 	Protein	O14733	Uniprot-TrEMBL	
p-T,Y-MAPK8 	Protein	P45983	Uniprot-TrEMBL	
UBC(533-608) 	Protein	P0CG48	Uniprot-TrEMBL	
MAP2K7,MAP2K4	Complex	R-HSA-450305	Reactome	
TNIP2 	Protein	Q8NFZ5	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
MAPKAPK3 	Protein	Q16644	Uniprot-TrEMBL	
