Label	Type	ID	Database	Comment
CAT	Protein	P04040	Uniprot-TrEMBL	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
PCK1 gene 	Protein	ENSG00000124253	Ensembl	
SOD2 gene	GeneProduct	ENSG00000112096	Ensembl	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
ABCA6 gene 	Protein	ENSG00000154262	Ensembl	
CORST 	Metabolite	CHEBI:16827	ChEBI	
ABCA6	Protein	Q8N139	Uniprot-TrEMBL	
FBXO32 gene 	Protein	ENSG00000156804	Ensembl	
4xHC-INS(90-110) 	Protein	P01308	Uniprot-TrEMBL	
HDAC2 	Protein	Q92769	Uniprot-TrEMBL	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
FOXO4 	Protein	P98177	Uniprot-TrEMBL	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
p-S423,S425-SMAD3 	Protein	P84022	Uniprot-TrEMBL	
FOXO1:SIN3A:HDAC1.HDAC2 dimers:GCK gene	Complex	R-HSA-9625107	Reactome	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
FOXO1,FOXO1:PPARGC1A,FOXO3,FOXO4,FOXO6:G6PC gene	Complex	R-HSA-9623250	Reactome	
NR3C1:(ALDO,11DCORST,CORST,CORT) dimer	Complex	R-HSA-879850	Reactome	
PPARGC1A 	Protein	Q9UBK2	Uniprot-TrEMBL	
NPY	Protein	P01303	Uniprot-TrEMBL	
FOXO4	Protein	P98177	Uniprot-TrEMBL	
FOXO1,FOXO3:ABCA6
gene	Complex	R-HSA-9625082	Reactome	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
SREBF1(1-1147)	Protein	P36956	Uniprot-TrEMBL	
FOXO1:POMC gene	Complex	R-HSA-9623080	Reactome	
FOXO4 	Protein	P98177	Uniprot-TrEMBL	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
p-S465,S467-SMAD2 	Protein	Q15796	Uniprot-TrEMBL	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
NR3C1 	Protein	P04150	Uniprot-TrEMBL	
TRIM63 gene	GeneProduct	ENSG00000158022	Ensembl	
GCK	Protein	P35557	Uniprot-TrEMBL	
IGFBP1	Protein	P08833	Uniprot-TrEMBL	
FOXO1	Protein	Q12778	Uniprot-TrEMBL	
ATXN3 	Protein	P54252	Uniprot-TrEMBL	
FOXO3:SOD2 gene	Complex	R-HSA-9617974	Reactome	
SREBF1 gene 	Protein	ENSG00000072310	Ensembl	
PPARGC1A	Protein	Q9UBK2	Uniprot-TrEMBL	
SMAD4 	Protein	Q13485	Uniprot-TrEMBL	
G6PC	Protein	P35575	Uniprot-TrEMBL	
NR3C1 	Protein	P04150	Uniprot-TrEMBL	
SOD2	Protein	P04179	Uniprot-TrEMBL	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
CAT gene 	Protein	ENSG00000121691	Ensembl	
CORST 	Metabolite	CHEBI:16827	ChEBI	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
11DCORST 	Metabolite	CHEBI:16973	ChEBI	
SIN3A 	Protein	Q96ST3	Uniprot-TrEMBL	
ALDO 	Metabolite	CHEBI:27584	ChEBI	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
G6PC gene	GeneProduct	ENSG00000131482	Ensembl	
FOXO6:PLXNA4 gene	Complex	R-HSA-9615222	Reactome	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
FOXO1:PPARGC1A,FOXO3,FOXO4	Complex	R-HSA-9623398	Reactome	
HDAC1 	Protein	Q13547	Uniprot-TrEMBL	
SIN3A:HDAC1,HDAC2
dimers	Complex	R-HSA-9022431	Reactome	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
NPY gene 	Protein	ENSG00000122585	Ensembl	
IGFPB1 gene	GeneProduct	ENSG00000146678	Ensembl	
FOXO1:PPARGC1A	Complex	R-HSA-9623234	Reactome	
FOXO4 	Protein	P98177	Uniprot-TrEMBL	
FOXO4 	Protein	P98177	Uniprot-TrEMBL	
FOXO6 	Protein	A8MYZ6	Uniprot-TrEMBL	
2xHC-INS(25-54) 	Protein	P01308	Uniprot-TrEMBL	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
PLXNA4 gene 	Protein	ENSG00000221866	Ensembl	
SOD2 gene 	Protein	ENSG00000112096	Ensembl	
PCK1 gene	GeneProduct	ENSG00000124253	Ensembl	
ATXN3 	Protein	P54252	Uniprot-TrEMBL	
FOXO6 	Protein	A8MYZ6	Uniprot-TrEMBL	
FOXO3 	Protein	O43524	Uniprot-TrEMBL	
GCK gene 	Protein	ENSG00000106633	Ensembl	
p-2S-SMAD2/3:SMAD4	Complex	R-HSA-173511	Reactome	
FOXO1,FOXO3,(FOXO4):FBXO32 gene	Complex	R-HSA-9624643	Reactome	
SIRT3	Protein	Q9NTG7	Uniprot-TrEMBL	
CAT gene	GeneProduct	ENSG00000121691	Ensembl	
PPARGC1A 	Protein	Q9UBK2	Uniprot-TrEMBL	
IGFPB1 gene 	Protein	ENSG00000146678	Ensembl	
p-S423,S425-SMAD3 	Protein	P84022	Uniprot-TrEMBL	
ALDO 	Metabolite	CHEBI:27584	ChEBI	
FBXO32	Protein	Q969P5	Uniprot-TrEMBL	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
G6PC gene 	Protein	ENSG00000131482	Ensembl	
PPARGC1A 	Protein	Q9UBK2	Uniprot-TrEMBL	
SREBF1 gene	GeneProduct	ENSG00000072310	Ensembl	
FOXO4 	Protein	P98177	Uniprot-TrEMBL	
FOXO4:ATXN3:SOD2
gene	Complex	R-HSA-9617936	Reactome	
PLXNA4 gene	GeneProduct	ENSG00000221866	Ensembl	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
RETN gene 	Protein	ENSG00000104918	Ensembl	
PPARGC1A 	Protein	Q9UBK2	Uniprot-TrEMBL	
POMC gene 	Protein	ENSG00000115138	Ensembl	
FOXO1 	Protein	Q12778	Uniprot-TrEMBL	
