Label	Type	ID	Database	Comment
Ac-CoA	Metabolite	CHEBI:15351	ChEBI	
AT5G18070	Protein	AT5G18070	TAIR	
PPi	Metabolite	CHEBI:29888	ChEBI	
GlcN6P	Metabolite	CHEBI:15873	ChEBI	
AcGlcN1P	Metabolite	CHEBI:7125	ChEBI	
L-Glu	Metabolite	CHEBI:16015	ChEBI	
UTP	Metabolite	CHEBI:15713	ChEBI	
AT3G24090	Protein	AT3G24090	TAIR	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
glucosamine
6-phosphate
N-acetyltransferase	Protein	5401551	Reactome	
Homologues of
UDP-N-acetylglucosamine
diphosphorylase
(LOC_Os04g52370.1)	Protein	5398623	Reactome	
AcGlcN6P	Metabolite	CHEBI:15784	ChEBI	
Fru(6)P	Metabolite	CHEBI:15946	ChEBI	
L-Gln	Metabolite	CHEBI:18050	ChEBI	
UDP-GlcNAc	Metabolite	CHEBI:16264	ChEBI	
