Label	Type	ID	Database	Comment
Retinoblastoma-like protein 1	Protein	P28749	Uniprot-TrEMBL	
Retinoblastoma-like protein 2	Protein	Q08999	Uniprot-TrEMBL	
Transcription factor E2F4	Protein	Q16254	Uniprot-TrEMBL	
Histone-binding protein RBBP4	Protein	Q09028	Uniprot-TrEMBL	
Protein lin-9 homolog	Protein	Q5TKA1	Uniprot-TrEMBL	
Protein lin-37 homolog	Protein	Q96GY3	Uniprot-TrEMBL	
Transcription factor Dp-2	Protein	Q14188	Uniprot-TrEMBL	
Protein lin-54 homolog	Protein	Q6MZP7	Uniprot-TrEMBL	
Transcraiption factor E2F5	Protein	Q15329	Uniprot-TrEMBL	
DREAM complex	Unknown			
Transcription factor Dp family member 3	Protein	Q5H9I0	Uniprot-TrEMBL	
Transcription factor Dp-1	Protein	Q14186	Uniprot-TrEMBL	
Protein lin-52 homolog	Protein	Q52LA3	Uniprot-TrEMBL	
Cyclin-dependent kinase 6	Protein	Q00534	Uniprot-TrEMBL	
E2F gene	GeneProduct			
LATS, large tumor suppressor, 
homolog 2 (Drosophila), isoform CRA_a	Protein	A0A024RDM3	Uniprot-TrEMBL	
MuvB TF complex	Unknown			
CDK4 protein	Protein	Q96BE9	Uniprot-TrEMBL	
mTORC1	Complex	R-HSA-377400		
Dual specificity tyrosine-phosphorylation-regulated kinase 1A	Protein	Q13627	Uniprot-TrEMBL	
Protein lin-52 homolog	Protein	Q52LA3	Uniprot-TrEMBL	
Beta-secretase 1	Protein	P56817	Uniprot-TrEMBL	
Salvador-Warts-Hippo 
Signalling Pathway	Pathway			
GSK3B protein	Protein	Q6FI27	Uniprot-TrEMBL	idk if this is right
Casein kinase 1	Protein		Uniprot-TrEMBL	
MTOR	GeneProduct	ENSG00000198793	Ensembl	
Hedgehog signaling pathway	Pathway			dyrk1a both positively and negatively regulates hh</br>add reference
MLST8	GeneProduct	ENSG00000167965	Ensembl	
Zinc finger protein GLI1	Protein	P08151	Uniprot-TrEMBL	
TSC1	GeneProduct	ENSG00000165699	Ensembl	
AKT1S1	GeneProduct	ENSG00000204673	Ensembl	
RPTOR	GeneProduct	ENSG00000141564	Ensembl	
GLI1	GeneProduct	ENSG00000111087	Ensembl	
TSC2	GeneProduct	ENSG00000103197	Ensembl	
DCAF7	Protein	ENSG00000136485	Ensembl	DCAF7 = AN11 = HAN11 = WDR68</br>binding of DYRK1A to DCAF7 leads to DCAF7 migrating into cell nucleus, where it might induce aberrant gene expresion = could be part of mechanism that induces Down syndrome phenotypes
DEPTOR	GeneProduct	ENSG00000155792	Ensembl	
CDKN1B protein	Protein	Q6I9V6	Uniprot-TrEMBL	=p27Kip1
Promotes exit of cell cylce;
prevents progression through G1 checkpoint;
Earlier differentiation
Delta-like protein 1	Protein	O00548	Uniprot-TrEMBL	
Cell Cycle	Unknown			
G2	Unknown			
DLL1	GeneProduct	ENSG00000198719	Ensembl	
HES5	GeneProduct	ENSG00000197921	Ensembl	
Notch Intracellular Domain (NICD)	Unknown			
HES1	GeneProduct	ENSG00000114315	Ensembl	
Neurogenin-2	Protein	Q9H2A3	Uniprot-TrEMBL	
Quiescence
Senescence
Chemoresistance	Unknown			
Caspase-9	Protein	P55211	Uniprot-TrEMBL	
Cell cycle exit	Unknown			
M	Unknown			
S	Unknown			
G1
	Unknown			
G0	Unknown			
CDKN1B protein	Protein	Q6I9V6	Uniprot-TrEMBL	=p27Kip1
Promotes exit of cell cylce;
prevents progression through G1 checkpoint;
Earlier differentiation
Cryptochrome-2	Protein	Q49AN0	Uniprot-TrEMBL	
Protein sprouty homolog 2	Protein	O43597	Uniprot-TrEMBL	
Delta and Notch-like epidermal growth factor-related receptor	Pathway	Q8NFT8	Uniprot-TrEMBL	
CCND1 protein	Protein	Q6FI00	Uniprot-TrEMBL	Cyclin D1
NAD-dependent protein deacetylase sirtuin-1	Protein	Q96EB6	Uniprot-TrEMBL	Not humans
Amyloid-beta precursor protein
	Protein	P05067	Uniprot-TrEMBL	Located on chromosome 21
TFAP4	GeneProduct	ENSG00000090447	Ensembl	
Dual specificity tyrosine-phosphorylation-regulated kinase 1A	Protein	Q13627	Uniprot-TrEMBL	
Histone H3	Protein	B2R4P9	Uniprot-TrEMBL	
Cellular tumor antigen p53	Protein	P04637	Uniprot-TrEMBL	Not humans
NOTCH1	GeneProduct	ENSG00000148400	Ensembl	
Nuclear factor of activated T-cells, cytoplasmic 1	Protein	O95644	Uniprot-TrEMBL	idk if this is right
Geminin	Protein	O75496	Uniprot-TrEMBL	
Delta-like protein 1	Protein	O00548	Uniprot-TrEMBL	
TSC1	GeneProduct	ENSG00000165699	Ensembl	
TSC2	GeneProduct	ENSG00000103197	Ensembl	
GSK3B protein	Protein	Q6FI27	Uniprot-TrEMBL	idk if this is right
Cryptochrome-2	Protein	Q49AN0	Uniprot-TrEMBL	
Caspase-9	Protein	P55211	Uniprot-TrEMBL	
Nuclear factor of activated T-cells, cytoplasmic 1	Protein	O95644	Uniprot-TrEMBL	idk if this is right
Microtubule-associated protein tau	Protein	P10636	Uniprot-TrEMBL	
Microtubule-associated protein tau	Protein	I3L2Z2	Uniprot-TrEMBL	
 Loss of axonal transport and 
promotion of tau self-aggregation and fibrillisation	Unknown			
NFAT translocation back to the cytosol,
inhibiting NFAT-dependent transcription	Unknown			
Co-localization of CASP9 to the nucleus;
inhibiting apopotic pathway	Unknown			
Cell survival	Unknown			
E2F protein	GeneProduct			
(Neuronal) cell differentiation	Unknown			
Amyloid-beta precursor protein
	Protein	P05067	Uniprot-TrEMBL	Located on chromosome 21
 Aβ42 and Aβ40 peptides 
form interlaced amyloid fibrils	Unknown	Q37028176	Wikidata	
Gamma-secretase 	Protein		Uniprot-TrEMBL	
Histone H3	Protein	B2R4P9	Uniprot-TrEMBL	
