Label	Type	ID	Database	Comment
COX-1	GeneProduct	5742	Entrez Gene	
COX-2	GeneProduct	5743	Entrez Gene	
PGD1
	Metabolite	5280936	PubChem-compound	
PGH1	Metabolite	5283048	PubChem-compound	
8,9-DiHEDE	Metabolite			
EPHX2	GeneProduct	2053	Entrez Gene	
LOX	GeneProduct			
12-HETrE	Metabolite			
8-HpETrE	Metabolite			
CYP epoxygenase	GeneProduct			
TXB1	Metabolite	CHEBI:73994	ChEBI	
8(9)-EpEDE	Metabolite			
TXA1	Metabolite			
8-HETrE	Metabolite	HMDB60052	HMDB	
14-HETrE	Metabolite			
PGE1	Metabolite	5280723	PubChem-compound	
PGI1	Metabolite			
DGLA	Metabolite	5280581	PubChem-compound	
PGF1alpha	Metabolite	5280939	PubChem-compound	
11(12)-EpEDE	Metabolite			
11,12-DiHEDE	Metabolite			
14(15)-EpEDE	Metabolite			
14,15-DiHEDE	Metabolite			
12-HpETrE	Metabolite			
14-HpETrE	Metabolite			
