ID	Database
11709078	Pubmed
8576230	Pubmed
20552642	Pubmed
24191001	Pubmed
4517936	Pubmed
11220739	Pubmed
21924235	Pubmed
20406883	Pubmed
10327278	Pubmed
23270816	Pubmed
12837546	Pubmed
16230336	Pubmed
12231006	Pubmed
9878551	Pubmed
11695836	Pubmed
15250827	Pubmed
14741580	Pubmed
9571201	Pubmed
1327877	Pubmed
4288886	Pubmed
23564345	Pubmed
23747254	Pubmed
25564869	Pubmed
11780125	Pubmed
12372827	Pubmed
27374330	Pubmed
23553477	Pubmed
19752196	Pubmed
16760263	Pubmed
22902835	Pubmed
15223	Pubmed
7979252	Pubmed
17298220	Pubmed
11340051	Pubmed
21958598	Pubmed
23746447	Pubmed
239860	Pubmed
186667	Pubmed
8626410	Pubmed
11744738	Pubmed
12361715	Pubmed
7951672	Pubmed
11826276	Pubmed
10527676	Pubmed
1431593	Pubmed
21479626	Pubmed
