ID	Database
20002496	Pubmed
16728391	Pubmed
26966247	Pubmed
15201865	Pubmed
19203578	Pubmed
18001824	Pubmed
21394101	Pubmed
16377563	Pubmed
10477747	Pubmed
11571274	Pubmed
31924697	Pubmed
11459989	Pubmed
12205100	Pubmed
24798879	Pubmed
23325844	Pubmed
22553214	Pubmed
25817018	Pubmed
32710489	Pubmed
33972509	Pubmed
24843002	Pubmed
31823155	Pubmed
23160955	Pubmed
24852293	Pubmed
26084711	Pubmed
27528607	Pubmed
29681085	Pubmed
31474318	Pubmed
32668055	Pubmed
37025455	Pubmed
22495309	Pubmed
33766796	Pubmed
31643139	Pubmed
16511091	Pubmed
17940005	Pubmed
19372586	Pubmed
33073403	Pubmed
22865450	Pubmed
