Label	Type	ID	Database	Comment
JAG1	Protein	P78504	Uniprot-TrEMBL	
NOTCH2(1666-1696)	Protein	Q04721	Uniprot-TrEMBL	
EP300 	Protein	Q09472	Uniprot-TrEMBL	
HES1 gene	GeneProduct	ENSG00000114315	Ensembl	
UBC(609-684) 	Protein	P0CG48	Uniprot-TrEMBL	
MAML1 	Protein	Q92585	Uniprot-TrEMBL	
MAML2 	Protein	Q8IZL2	Uniprot-TrEMBL	
FCER2 gene	GeneProduct	ENSG00000104921	Ensembl	
NICD2 	Protein	Q04721	Uniprot-TrEMBL	
NOTCH2(1582-2471) 	Protein	Q04721	Uniprot-TrEMBL	
DLL/JAG:NOTCH2	Complex	R-HSA-157637	Reactome	
18xFucT-16xGlcS-FucS-NOTCH2(26-1581) 	Protein	Q04721	Uniprot-TrEMBL	
GZMB Gene 	Protein	ENSG00000100453	Ensembl	
MDK 	Protein	P21741	Uniprot-TrEMBL	
MAMLD1 	Protein	Q13495	Uniprot-TrEMBL	
UBC(229-304) 	Protein	P0CG48	Uniprot-TrEMBL	
18xFucT-16xGlcS-FucS-NOTCH2(26-1581) 	Protein	Q04721	Uniprot-TrEMBL	
NEURL1B 	Protein	A8MQ27	Uniprot-TrEMBL	
UBB(153-228) 	Protein	P0CG47	Uniprot-TrEMBL	
PSENEN 	Protein	Q9NZ42	Uniprot-TrEMBL	
18xFucT-16xGlcS-FucS-NOTCH2(26-1581) 	Protein	Q04721	Uniprot-TrEMBL	
UBC(1-76) 	Protein	P0CG48	Uniprot-TrEMBL	
NOTCH2	Complex	R-HSA-157005	Reactome	
18xFucT-16xGlcS-FucS-NOTCH2(26-1581) 	Protein	Q04721	Uniprot-TrEMBL	
APH1B 	Protein	Q8WW43	Uniprot-TrEMBL	
UBC(77-152) 	Protein	P0CG48	Uniprot-TrEMBL	
UBB(77-152) 	Protein	P0CG47	Uniprot-TrEMBL	
18xFucT-16xGlcS-FucS-NOTCH2(26-1581) 	Protein	Q04721	Uniprot-TrEMBL	
MAML3 	Protein	Q96JK9	Uniprot-TrEMBL	
PSEN2(298-448) 	Protein	P49810	Uniprot-TrEMBL	
NOTCH2/Fringe-modified NOTCH2	Complex	R-HSA-2168114	Reactome	
JAG2:NOTCH2	Complex	R-HSA-1980059	Reactome	
MAML3 	Protein	Q96JK9	Uniprot-TrEMBL	
ADAM10 	Protein	O14672	Uniprot-TrEMBL	
DLL1	Protein	O00548	Uniprot-TrEMBL	
NOTCH2(1582-1665) 	Protein	Q04721	Uniprot-TrEMBL	
MIB2 	Protein	Q96AX9	Uniprot-TrEMBL	
DLL1:NOTCH2	Complex	R-HSA-1980050	Reactome	
FCER2 gene 	Protein	ENSG00000104921	Ensembl	
JAG1 	Protein	P78504	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
18xFucT-16xGlcS-FucS-NOTCH2(26-1581) 	Protein	Q04721	Uniprot-TrEMBL	
MDK:NOTCH2	Complex	R-HSA-2974762	Reactome	
UBC(457-532) 	Protein	P0CG48	Uniprot-TrEMBL	
HES5 gene 	Protein	ENSG00000197921	Ensembl	
UBC(77-152) 	Protein	P0CG48	Uniprot-TrEMBL	
UBC(609-684) 	Protein	P0CG48	Uniprot-TrEMBL	
MAML2 	Protein	Q8IZL2	Uniprot-TrEMBL	
PSEN1(299-467) 	Protein	P49768	Uniprot-TrEMBL	
JAG2 	Protein	Q9Y219	Uniprot-TrEMBL	
RPS27A(1-76) 	Protein	P62979	Uniprot-TrEMBL	
Signaling by NOTCH1	Pathway	R-HSA-1980143	Reactome	NOTCH1 functions as both a transmembrane receptor presented on the cell surface and as a transcriptional regulator in the nucleus.<br><br>NOTCH1 receptor presented on the plasma membrane is activated by a membrane bound ligand expressed in trans on the surface of a neighboring cell. In trans, ligand binding triggers proteolytic cleavage of NOTCH1 and results in release of the NOTCH1 intracellular domain, NICD1, into the cytosol.<br><br>NICD1 translocates to the nucleus where it associates with RBPJ (also known as CSL or CBF) and mastermind-like (MAML) proteins (MAML1, MAML2 or MAML3; possibly also MAMLD1) to form NOTCH1 coactivator complex. NOTCH1 coactivator complex activates transcription of genes that possess RBPJ binding sites in their promoters. <br><br>
HES5	Protein	Q5TA89	Uniprot-TrEMBL	
GZMB	Protein	P10144	Uniprot-TrEMBL	
MAML1 	Protein	Q92585	Uniprot-TrEMBL	
RBPJ 	Protein	Q06330	Uniprot-TrEMBL	
FCER2(1-321)	Protein	P06734	Uniprot-TrEMBL	
GZMB Gene	GeneProduct	ENSG00000100453	Ensembl	
MAML2 	Protein	Q8IZL2	Uniprot-TrEMBL	
UBC(229-304) 	Protein	P0CG48	Uniprot-TrEMBL	
NICD2	Protein	Q04721	Uniprot-TrEMBL	
UBA52(1-76) 	Protein	P62987	Uniprot-TrEMBL	
FRINGE-modified NOTCH2 Extracellular Fragment (NECD2) 	Protein	Q04721	Uniprot-TrEMBL	
NOTCH2 Coactivator
Complex	Complex	R-HSA-2127289	Reactome	
NEURL 	Protein	O76050	Uniprot-TrEMBL	
UBC(381-456) 	Protein	P0CG48	Uniprot-TrEMBL	
UBC(533-608) 	Protein	P0CG48	Uniprot-TrEMBL	
NOTCH2 Coactivator
Complex:FCER2 gene	Complex	R-HSA-2976740	Reactome	
NOTCH2 Coactivator
Complex:HES1 gene	Complex	R-HSA-2976712	Reactome	
DLL1 	Protein	O00548	Uniprot-TrEMBL	
CNTN1:NOTCH2	Complex	R-HSA-2220817	Reactome	
JAG1:NOTCH2	Complex	R-HSA-1980058	Reactome	
UBC(229-304) 	Protein	P0CG48	Uniprot-TrEMBL	
CNTN1	Protein	Q12860	Uniprot-TrEMBL	
UBC(77-152) 	Protein	P0CG48	Uniprot-TrEMBL	
MAMLD1 	Protein	Q13495	Uniprot-TrEMBL	
UBC(533-608) 	Protein	P0CG48	Uniprot-TrEMBL	
Ub	Complex	R-HSA-113595	Reactome	
UBB(1-76) 	Protein	P0CG47	Uniprot-TrEMBL	
NICD2 	Protein	Q04721	Uniprot-TrEMBL	
MAML2 	Protein	Q8IZL2	Uniprot-TrEMBL	
FRINGE-modified NOTCH2 Extracellular Fragment (NECD2) 	Protein	Q04721	Uniprot-TrEMBL	
NOTCH2/Fringe-modified NOTCH2	Complex	R-HSA-2168114	Reactome	
NEXT2	Protein	Q04721	Uniprot-TrEMBL	
18xFucT-16xGlcS-FucS-NOTCH2(26-1581) 	Protein	Q04721	Uniprot-TrEMBL	
NICD2 	Protein	Q04721	Uniprot-TrEMBL	
UBC(457-532) 	Protein	P0CG48	Uniprot-TrEMBL	
MAML2 	Protein	Q8IZL2	Uniprot-TrEMBL	
NOTCH2
coactivator
complex:p-S133-CREB1:EP300:GZMB Gene	Complex	R-HSA-2976561	Reactome	
MAMLD1 	Protein	Q13495	Uniprot-TrEMBL	
NOTCH2	Complex	R-HSA-157005	Reactome	
UBC(609-684) 	Protein	P0CG48	Uniprot-TrEMBL	
UBB(153-228) 	Protein	P0CG47	Uniprot-TrEMBL	
JAG1 	Protein	P78504	Uniprot-TrEMBL	
MAMLD1 	Protein	Q13495	Uniprot-TrEMBL	
FRINGE-modified NOTCH2 Extracellular Fragment (NECD2) 	Protein	Q04721	Uniprot-TrEMBL	
NOTCH2(1582-2471) 	Protein	Q04721	Uniprot-TrEMBL	
UBC(533-608) 	Protein	P0CG48	Uniprot-TrEMBL	
RPS27A(1-76) 	Protein	P62979	Uniprot-TrEMBL	
MDK	Complex	R-HSA-2974753	Reactome	
MDK 	Protein	P21741	Uniprot-TrEMBL	
