ID	Database
16773578	Pubmed
14567914	Pubmed
20156974	Pubmed
10206645	Pubmed
20816393	Pubmed
10958687	Pubmed
9207787	Pubmed
21378989	Pubmed
21378985	Pubmed
10934472	Pubmed
18469519	Pubmed
18724371	Pubmed
9207788	Pubmed
20816392	Pubmed
11187898	Pubmed
11986231	Pubmed
15569487	Pubmed
11866432	Pubmed
21632553	Pubmed
11101851	Pubmed
19379690	Pubmed
11518718	Pubmed
803282	Pubmed
10551863	Pubmed
21681853	Pubmed
22658935	Pubmed
18043734	Pubmed
15829515	Pubmed
15824097	Pubmed
18077452	Pubmed
17003037	Pubmed
22658936	Pubmed
11740940	Pubmed
12530964	Pubmed
15760269	Pubmed
16093323	Pubmed
11823422	Pubmed
9384573	Pubmed
11171333	Pubmed
11861489	Pubmed
3153318	Pubmed
9651681	Pubmed
9604939	Pubmed
24842903	Pubmed
9620803	Pubmed
12209127	Pubmed
17284587	Pubmed
18418349	Pubmed
8001118	Pubmed
12354787	Pubmed
10713164	Pubmed
14980219	Pubmed
16284625	Pubmed
17028573	Pubmed
12050117	Pubmed
9694793	Pubmed
15965470	Pubmed
11461910	Pubmed
9244301	Pubmed
9315665	Pubmed
18237417	Pubmed
10879540	Pubmed
15574878	Pubmed
8687460	Pubmed
11226752	Pubmed
20972443	Pubmed
18374649	Pubmed
18628966	Pubmed
15652348	Pubmed
7566092	Pubmed
9462510	Pubmed
9819428	Pubmed
18094723	Pubmed
8649374	Pubmed
20418862	Pubmed
11585921	Pubmed
11044625	Pubmed
17114293	Pubmed
10882063	Pubmed
15107403	Pubmed
19524514	Pubmed
19726682	Pubmed
16530044	Pubmed
10964718	Pubmed
19567869	Pubmed
8313469	Pubmed
16256737	Pubmed
15546612	Pubmed
11006133	Pubmed
12391150	Pubmed
18296446	Pubmed
9590294	Pubmed
24781550	Pubmed
9207795	Pubmed
19773441	Pubmed
18243100	Pubmed
19701457	Pubmed
21602795	Pubmed
10935626	Pubmed
12486116	Pubmed
20351093	Pubmed
11707585	Pubmed
21464368	Pubmed
19723635	Pubmed
10935637	Pubmed
18347015	Pubmed
9727485	Pubmed
10669757	Pubmed
21490058	Pubmed
20805998	Pubmed
20495621	Pubmed
9653148	Pubmed
9187150	Pubmed
9244302	Pubmed
19714243	Pubmed
21551231	Pubmed
11524432	Pubmed
20080834	Pubmed
