Label	Type	ID	Database	Comment
GTP 	Metabolite	CHEBI:15996	ChEBI	
FN1(32-2386) 	Protein	P02751	Uniprot-TrEMBL	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
Talin:RIAM
complex:ECM
ligands:
2X(Integrin
alphaIIb
beta3:Inactive
(p-Y530)-SRC)	Complex	R-HSA-377616	Reactome	
ATP	Metabolite	CHEBI:30616	ChEBI	
VWF(23-763) 	Protein	P04275	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
FGA 	Protein	P02671	Uniprot-TrEMBL	
FGB 	Protein	P02675	Uniprot-TrEMBL	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
RAPGEF3 	Protein	O95398	Uniprot-TrEMBL	
MyrG-p-Y419-SRC 	Protein	P12931	Uniprot-TrEMBL	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
APBB1IP 	Protein	Q7Z5R6	Uniprot-TrEMBL	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
FGG 	Protein	P02679	Uniprot-TrEMBL	
FGA 	Protein	P02671	Uniprot-TrEMBL	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
FN1(32-2386) 	Protein	P02751	Uniprot-TrEMBL	
MyrG,p-Y530-SRC 	Protein	P12931	Uniprot-TrEMBL	
Focal complex	Complex	R-HSA-354137	Reactome	
GTP 	Metabolite	CHEBI:15996	ChEBI	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
FGB 	Protein	P02675	Uniprot-TrEMBL	
APBB1IP 	Protein	Q7Z5R6	Uniprot-TrEMBL	
p-Y427-SHC1 	Protein	P29353	Uniprot-TrEMBL	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
VWF(23-763) 	Protein	P04275	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
FGA 	Protein	P02671	Uniprot-TrEMBL	
FGA 	Protein	P02671	Uniprot-TrEMBL	
PI(4,5)P2 	Metabolite	CHEBI:18348	ChEBI	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
ADP	Metabolite	CHEBI:456216	ChEBI	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
MyrG,p-Y530-SRC 	Protein	P12931	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
SHC1	Protein	P29353	Uniprot-TrEMBL	
FGB 	Protein	P02675	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
VWF(23-763) 	Protein	P04275	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
FGG 	Protein	P02679	Uniprot-TrEMBL	
CSK	Protein	P41240	Uniprot-TrEMBL	
GRB2-1 	Protein	P62993-1	Uniprot-TrEMBL	
FGG 	Protein	P02679	Uniprot-TrEMBL	
FGB 	Protein	P02675	Uniprot-TrEMBL	
FN1(32-2386) 	Protein	P02751	Uniprot-TrEMBL	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
MyrG-p-Y419-SRC 	Protein	P12931	Uniprot-TrEMBL	
SRC-1	Protein	P12931-1	Uniprot-TrEMBL	
CSK 	Protein	P41240	Uniprot-TrEMBL	
PI(4,5)P2 	Metabolite	CHEBI:18348	ChEBI	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
MyrG-p-Y419-SRC 	Protein	P12931	Uniprot-TrEMBL	
PTPN1	Protein	P18031	Uniprot-TrEMBL	
FGA 	Protein	P02671	Uniprot-TrEMBL	
RASGRP2 	Protein	Q7LDG7	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
p-Y397-PTK2 	Protein	Q05397	Uniprot-TrEMBL	
APBB1IP 	Protein	Q7Z5R6	Uniprot-TrEMBL	
PTK2	Protein	Q05397	Uniprot-TrEMBL	
FN1(32-2386) 	Protein	P02751	Uniprot-TrEMBL	
RASGRP1 	Protein	O95267	Uniprot-TrEMBL	
APBB1IP 	Protein	Q7Z5R6	Uniprot-TrEMBL	
p-Y427-SHC1	Protein	P29353	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
FGA 	Protein	P02671	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
p-Y-SYK 	Protein	P43405	Uniprot-TrEMBL	
APBB1IP 	Protein	Q7Z5R6	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
MyrG-p-Y419-SRC 	Protein	P12931	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
Integrin
alphaIIb
beta
3:p(Y530)-SRC:CSK:Talin:RIAM complex:SHC	Complex	R-HSA-432098	Reactome	
ADP	Metabolite	CHEBI:456216	ChEBI	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
APBB1IP 	Protein	Q7Z5R6	Uniprot-TrEMBL	
BCAR1	Protein	P56945	Uniprot-TrEMBL	
GRB2:SOS:p-PTK2:Focal adhesion	Complex	R-HSA-354168	Reactome	
PI(4,5)P2 	Metabolite	CHEBI:18348	ChEBI	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
PI(4,5)P2 	Metabolite	CHEBI:18348	ChEBI	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
PI(4,5)P2 	Metabolite	CHEBI:18348	ChEBI	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
VWF(23-763) 	Protein	P04275	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
FGA 	Protein	P02671	Uniprot-TrEMBL	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
FGA 	Protein	P02671	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
MyrG-SRC 	Protein	P12931	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
FGG 	Protein	P02679	Uniprot-TrEMBL	
GDP	Metabolite	CHEBI:17552	ChEBI	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
VWF(23-763) 	Protein	P04275	Uniprot-TrEMBL	
GRB2-1	Protein	P62993-1	Uniprot-TrEMBL	
FGB 	Protein	P02675	Uniprot-TrEMBL	
FGG 	Protein	P02679	Uniprot-TrEMBL	
FGA 	Protein	P02671	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
FGB 	Protein	P02675	Uniprot-TrEMBL	
FGG 	Protein	P02679	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Talin:RIAM
complex:ECM
ligands:2X(Integrin
alphaIIb
beta3:Active
p-Y419-SRC)	Complex	R-HSA-377622	Reactome	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
VWF(23-763) 	Protein	P04275	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
FN1(32-2386) 	Protein	P02751	Uniprot-TrEMBL	
FGA 	Protein	P02671	Uniprot-TrEMBL	
FGB 	Protein	P02675	Uniprot-TrEMBL	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
Integrin alphaIIb
beta3 ECM ligands	Complex	R-HSA-377603	Reactome	
VWF(23-763) 	Protein	P04275	Uniprot-TrEMBL	
VWF(23-763) 	Protein	P04275	Uniprot-TrEMBL	
PTK2 	Protein	Q05397	Uniprot-TrEMBL	
MyrG,p-Y530-SRC 	Protein	P12931	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
TLN1 	Protein	Q9Y490	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
FGA 	Protein	P02671	Uniprot-TrEMBL	
FGB 	Protein	P02675	Uniprot-TrEMBL	
MyrG-p-Y419-SRC 	Protein	P12931	Uniprot-TrEMBL	
MyrG,p-Y530-SRC 	Protein	P12931	Uniprot-TrEMBL	
APBB1IP 	Protein	Q7Z5R6	Uniprot-TrEMBL	
MyrG-p-Y419-SRC 	Protein	P12931	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
RAP1:GDP	Complex	R-HSA-354074	Reactome	
APBB1IP 	Protein	Q7Z5R6	Uniprot-TrEMBL	
RAP1:GTP	Complex	R-HSA-354126	Reactome	
FGA 	Protein	P02671	Uniprot-TrEMBL	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
Talin:RIAM
complex:ECM
ligands:
2X(Integrin
alphaIIb beta3:SRC)	Complex	R-HSA-377620	Reactome	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
CSK 	Protein	P41240	Uniprot-TrEMBL	
SOS1	Protein	Q07889	Uniprot-TrEMBL	
TLN1 	Protein	Q9Y490	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
FGB 	Protein	P02675	Uniprot-TrEMBL	
RAP1A 	Protein	P62834	Uniprot-TrEMBL	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
CRK 	Protein	P46108	Uniprot-TrEMBL	
RAPGEF4 	Protein	Q8WZA2	Uniprot-TrEMBL	
TLN1 	Protein	Q9Y490	Uniprot-TrEMBL	
FGG 	Protein	P02679	Uniprot-TrEMBL	
TLN1 	Protein	Q9Y490	Uniprot-TrEMBL	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
PI(4,5)P2 	Metabolite	CHEBI:18348	ChEBI	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
p-T779-ITGB3 	Protein	P05106	Uniprot-TrEMBL	
APBB1IP 	Protein	Q7Z5R6	Uniprot-TrEMBL	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
ITGB3 	Protein	P05106	Uniprot-TrEMBL	
SHC1 	Protein	P29353	Uniprot-TrEMBL	
ITGA2B(32-1039) 	Protein	P08514	Uniprot-TrEMBL	
Talin:RIAM
complex:ECM
ligands:
Integrin
alphaIIb
beta3:Active
(p-Y419)-SRC:p-6Y-PTK2	Complex	R-HSA-354080	Reactome	
MyrG,p-Y530-SRC 	Protein	P12931	Uniprot-TrEMBL	
FGA 	Protein	P02671	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
FN1(32-2386) 	Protein	P02751	Uniprot-TrEMBL	
RAP1B 	Protein	P61224	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
Integrin
alpha
IIb
beta
3:p-Y530-SRC:CSK:Talin:RIAM complex:p-Y427-SHC	Complex	R-HSA-443900	Reactome	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
FGG 	Protein	P02679	Uniprot-TrEMBL	
CSK 	Protein	P41240	Uniprot-TrEMBL	
