ID	Database
19118207	Pubmed
17624957	Pubmed
28106780	Pubmed
16102042	Pubmed
15205259	Pubmed
17084981	Pubmed
14754902	Pubmed
10508650	Pubmed
10605720	Pubmed
16005629	Pubmed
1722201	Pubmed
15157149	Pubmed
15469846	Pubmed
15334074	Pubmed
16757337	Pubmed
16076873	Pubmed
8631894	Pubmed
17218263	Pubmed
11940607	Pubmed
10446041	Pubmed
18434644	Pubmed
10964917	Pubmed
8755247	Pubmed
11476890	Pubmed
16919435	Pubmed
8621540	Pubmed
16581250	Pubmed
12640026	Pubmed
12585966	Pubmed
8649368	Pubmed
9566877	Pubmed
7997267	Pubmed
12005431	Pubmed
9351824	Pubmed
10896934	Pubmed
10777559	Pubmed
16040750	Pubmed
16115959	Pubmed
7513017	Pubmed
12387730	Pubmed
9395488	Pubmed
10373555	Pubmed
12112022	Pubmed
16723352	Pubmed
