Label	Type	ID	Database	Comment
HIST3H2BB 	Protein	Q8N257	Uniprot-TrEMBL	
HIST3H2BB 	Protein	Q8N257	Uniprot-TrEMBL	
KDM4B 	Protein	O94953	Uniprot-TrEMBL	
MRE11A 	Protein	P49959	Uniprot-TrEMBL	
p-S,3T-CHEK2	Protein	O96017	Uniprot-TrEMBL	
p-S406-FAM175A 	Protein	Q6UWZ7	Uniprot-TrEMBL	
HIST1H2BO 	Protein	P23527	Uniprot-TrEMBL	
HIST1H2BN 	Protein	Q99877	Uniprot-TrEMBL	
HERC2-SUMO1 	Protein	P63165	Uniprot-TrEMBL	
p-S1981,Ac-K3016-ATM 	Protein	Q13315	Uniprot-TrEMBL	
HIST1H2BK 	Protein	O60814	Uniprot-TrEMBL	
HIST1H2BL 	Protein	Q99880	Uniprot-TrEMBL	
HIST3H2BB 	Protein	Q8N257	Uniprot-TrEMBL	
p-S343-NBN 	Protein	O60934	Uniprot-TrEMBL	
PIAS4	Protein	Q8N2W9	Uniprot-TrEMBL	
HIST1H2BK 	Protein	O60814	Uniprot-TrEMBL	
HIST2H2BE 	Protein	Q16778	Uniprot-TrEMBL	
p-5T-MDC1 	Protein	Q14676	Uniprot-TrEMBL	
HIST1H2BK 	Protein	O60814	Uniprot-TrEMBL	
HIST1H2BA 	Protein	Q96A08	Uniprot-TrEMBL	
HIST1H2BJ 	Protein	P06899	Uniprot-TrEMBL	
HIST1H2BD 	Protein	P58876	Uniprot-TrEMBL	
HIST1H2BD 	Protein	P58876	Uniprot-TrEMBL	
MRE11A 	Protein	P49959	Uniprot-TrEMBL	
BARD1 	Protein	Q99728	Uniprot-TrEMBL	
HIST1H2BM 	Protein	Q99879	Uniprot-TrEMBL	
Ub	Complex	R-HSA-68524	Reactome	
p-S25,S1778-TP53BP1 	Protein	Q12888	Uniprot-TrEMBL	
p-S1981,Ac-K3016-ATM 	Protein	Q13315	Uniprot-TrEMBL	
HIST1H2BM 	Protein	Q99879	Uniprot-TrEMBL	
K6PolyUb,p-T714,T734-BARD1 	Protein	Q99728	Uniprot-TrEMBL	
HIST1H2BN 	Protein	Q99877	Uniprot-TrEMBL	
HIST1H2BJ 	Protein	P06899	Uniprot-TrEMBL	
HIST1H2BO 	Protein	P23527	Uniprot-TrEMBL	
H2BFS 	Protein	P57053	Uniprot-TrEMBL	
UBXN1:K6PolyUb-BRCA1:K6PolyUb-BARD1	Complex	R-HSA-9707048	Reactome	
HIST1H4 	Protein	P62805	Uniprot-TrEMBL	
p-S343-NBN 	Protein	O60934	Uniprot-TrEMBL	
UBB(1-76) 	Protein	P0CG47	Uniprot-TrEMBL	
HIST1H2BH 	Protein	Q93079	Uniprot-TrEMBL	
RAD50 	Protein	Q92878	Uniprot-TrEMBL	
p-S102-WHSC1 	Protein	O96028	Uniprot-TrEMBL	
HIST1H2BM 	Protein	Q99879	Uniprot-TrEMBL	
HERC2-SUMO1 	Protein	P63165	Uniprot-TrEMBL	
p-S988,S1387,S1423,S1524,S1547-BRCA1 	Protein	P38398	Uniprot-TrEMBL	
HIST1H2BB 	Protein	P33778	Uniprot-TrEMBL	
EYA3 	Protein	Q99504	Uniprot-TrEMBL	
p-T4827,SUMO1-HERC2 	Protein	O95714	Uniprot-TrEMBL	
BRE 	Protein	Q9NXR7	Uniprot-TrEMBL	
HIST3H3 	Protein	Q16695	Uniprot-TrEMBL	
HIST1H2BM 	Protein	Q99879	Uniprot-TrEMBL	
RAD50 	Protein	Q92878	Uniprot-TrEMBL	
RNF8 	Protein	O76064	Uniprot-TrEMBL	
UBE2V2 	Protein	Q15819	Uniprot-TrEMBL	
p-T,Y-MAPK8	Protein	P45983	Uniprot-TrEMBL	
DNA double-strand break ends 	Unknown	R-ALL-75165	Reactome	
HIST1H4 	Protein	P62805	Uniprot-TrEMBL	
BRCA1:BARD1	Complex	R-HSA-9707070	Reactome	
HIST1H2BA 	Protein	Q96A08	Uniprot-TrEMBL	
UBB(153-228) 	Protein	P0CG47	Uniprot-TrEMBL	
HIST1H2BK 	Protein	O60814	Uniprot-TrEMBL	
HIST1H2BL 	Protein	Q99880	Uniprot-TrEMBL	
HIST1H2BB 	Protein	P33778	Uniprot-TrEMBL	
KDM4B 	Protein	O94953	Uniprot-TrEMBL	
p-S140-H2AFX 	Protein	P16104	Uniprot-TrEMBL	
KAT5 	Protein	Q92993	Uniprot-TrEMBL	
p-S140-H2AFX 	Protein	P16104	Uniprot-TrEMBL	
p-S102-WHSC1 	Protein	O96028	Uniprot-TrEMBL	
MRE11A 	Protein	P49959	Uniprot-TrEMBL	
APBB1	Protein	O00213	Uniprot-TrEMBL	
DNA
DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:KDM4A,B:p-S102-WHSC1:RNF8:Zn2+	Complex	R-HSA-5682585	Reactome	
HIST1H2BH 	Protein	Q93079	Uniprot-TrEMBL	
K63PolyUb-K14,K16,p-S140-H2AFX 	Protein	P16104	Uniprot-TrEMBL	
DNA double-strand break ends 	Unknown	R-ALL-75165	Reactome	
DNA double-strand break ends 	Unknown	R-ALL-75165	Reactome	
DNA double-strand break ends 	Unknown	R-ALL-75165	Reactome	
WHSC1	Protein	O96028	Uniprot-TrEMBL	
Me2K21-HIST1H4 	Protein	P62805	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
HIST1H2BN 	Protein	Q99877	Uniprot-TrEMBL	
p-5T-MDC1 	Protein	Q14676	Uniprot-TrEMBL	
HIST1H2BK 	Protein	O60814	Uniprot-TrEMBL	
HIST1H2BC 	Protein	P62807	Uniprot-TrEMBL	
K63PolyUb-K14,K16,p-S140-H2AFX 	Protein	P16104	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
HIST1H2BJ 	Protein	P06899	Uniprot-TrEMBL	
K6PolyUb,p-S1387,S1423,S1524,S1547-BRCA1 	Protein	P38398	Uniprot-TrEMBL	
p-S1981,Ac-K3016-ATM 	Protein	Q13315	Uniprot-TrEMBL	
HIST1H2BL 	Protein	Q99880	Uniprot-TrEMBL	
KAT5 	Protein	Q92993	Uniprot-TrEMBL	
H2BFS 	Protein	P57053	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
UBC(77-152) 	Protein	P0CG48	Uniprot-TrEMBL	
HIST1H2BA 	Protein	Q96A08	Uniprot-TrEMBL	
ATM dimer:KAT5	Complex	R-HSA-5682037	Reactome	
ATP	Metabolite	CHEBI:30616	ChEBI	
p-S1981,Ac-K3016-ATM 	Protein	Q13315	Uniprot-TrEMBL	
H2BFS 	Protein	P57053	Uniprot-TrEMBL	
RNF168 	Protein	Q8IYW5	Uniprot-TrEMBL	
DNA double-strand break ends 	Unknown	R-ALL-75165	Reactome	
UBE2N 	Protein	P61088	Uniprot-TrEMBL	
HIST1H2BO 	Protein	P23527	Uniprot-TrEMBL	
KAT5 	Protein	Q92993	Uniprot-TrEMBL	
HIST1H2BH 	Protein	Q93079	Uniprot-TrEMBL	
p-S343-NBN 	Protein	O60934	Uniprot-TrEMBL	
KAT5 	Protein	Q92993	Uniprot-TrEMBL	
HIST1H2BD 	Protein	P58876	Uniprot-TrEMBL	
HIST1H2BB 	Protein	P33778	Uniprot-TrEMBL	
HIST3H3 	Protein	Q16695	Uniprot-TrEMBL	
UBC(229-304) 	Protein	P0CG48	Uniprot-TrEMBL	
DNA double-strand break ends 	Unknown	R-ALL-75165	Reactome	
KAT5 	Protein	Q92993	Uniprot-TrEMBL	
HIST1H2BC 	Protein	P62807	Uniprot-TrEMBL	
HERC2-SUMO1 	Protein	P63165	Uniprot-TrEMBL	
HIST1H2BA 	Protein	Q96A08	Uniprot-TrEMBL	
HIST1H2BO 	Protein	P23527	Uniprot-TrEMBL	
p-S406-FAM175A 	Protein	Q6UWZ7	Uniprot-TrEMBL	
p-S1981,Ac-K3016-ATM 	Protein	Q13315	Uniprot-TrEMBL	
p-S25,S1778-TP53BP1 	Protein	Q12888	Uniprot-TrEMBL	
HIST1H2BL 	Protein	Q99880	Uniprot-TrEMBL	
p-S1981,Ac-K3016-ATM 	Protein	Q13315	Uniprot-TrEMBL	
PIAS4 	Protein	Q8N2W9	Uniprot-TrEMBL	
BARD1 	Protein	Q99728	Uniprot-TrEMBL	
p-EYA1 	Protein	Q99502	Uniprot-TrEMBL	
DNA
DNA
DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4:p-S25,S1778-TP53BP1	Complex	R-HSA-5683417	Reactome	
HIST1H2BM 	Protein	Q99879	Uniprot-TrEMBL	
DNA double-strand break ends 	Unknown	R-ALL-75165	Reactome	
HIST3H2BB 	Protein	Q8N257	Uniprot-TrEMBL	
HIST1H4 	Protein	P62805	Uniprot-TrEMBL	
