ID	Database
16216411	Pubmed
34226685	Pubmed
30101371	Pubmed
33800494	Pubmed
27300434	Pubmed
9378538	Pubmed
31867277	Pubmed
34073720	Pubmed
30642555	Pubmed
27507853	Pubmed
29371938	Pubmed
12589646	Pubmed
31283845	Pubmed
27282309	Pubmed
23975423	Pubmed
32317288	Pubmed
12771921	Pubmed
19753302	Pubmed
12612292	Pubmed
21484256	Pubmed
33462414	Pubmed
15686623	Pubmed
29565815	Pubmed
28614305	Pubmed
23550303	Pubmed
24780002	Pubmed
24607545	Pubmed
28327630	Pubmed
30073421	Pubmed
28740119	Pubmed
33232793	Pubmed
26358421	Pubmed
32882916	Pubmed
23395095	Pubmed
26078352	Pubmed
33329574	Pubmed
32768523	Pubmed
31285550	Pubmed
10.2174/9781681081946116010017	DOI
