Label	Type	ID	Database	Comment
PEX11B 	Protein	O96011	Uniprot-TrEMBL	
ATAD1 	Protein	Q8NBU5	Uniprot-TrEMBL	
ACBD5 	Protein	Q5T8D3	Uniprot-TrEMBL	
PEX3 	Protein	P56589	Uniprot-TrEMBL	
ATAD1 	Protein	Q8NBU5	Uniprot-TrEMBL	
GDAP1 	Protein	Q8TB36	Uniprot-TrEMBL	
FIS1 	Protein	Q9Y3D6	Uniprot-TrEMBL	
PEX11B 	Protein	O96011	Uniprot-TrEMBL	
PXMP2 	Protein	Q9NR77	Uniprot-TrEMBL	
PXMP4 	Protein	Q9Y6I8	Uniprot-TrEMBL	
PEX19:PEX3	Complex	R-HSA-9603799	Reactome	
PEX3 	Protein	P56589	Uniprot-TrEMBL	
FIS1 	Protein	Q9Y3D6	Uniprot-TrEMBL	
ABCD2 	Protein	Q9UBJ2	Uniprot-TrEMBL	
PEX16 	Protein	Q9Y5Y5	Uniprot-TrEMBL	
ABCD1 	Protein	P33897	Uniprot-TrEMBL	
SLC25A17 	Protein	O43808	Uniprot-TrEMBL	
PEX12 	Protein	O00623	Uniprot-TrEMBL	
Class I Peroxisomal
Membrane Proteins	Complex	R-HSA-9603802	Reactome	
PXMP4 	Protein	Q9Y6I8	Uniprot-TrEMBL	
PXMP2 	Protein	Q9NR77	Uniprot-TrEMBL	
PEX2 	Protein	P28328	Uniprot-TrEMBL	
PXMP2 	Protein	Q9NR77	Uniprot-TrEMBL	
ACBD5 	Protein	Q5T8D3	Uniprot-TrEMBL	
PXMP2 	Protein	Q9NR77	Uniprot-TrEMBL	
PEX14 	Protein	O75381	Uniprot-TrEMBL	
ATAD1 	Protein	Q8NBU5	Uniprot-TrEMBL	
PXMP4 	Protein	Q9Y6I8	Uniprot-TrEMBL	
PEX19 	Protein	P40855	Uniprot-TrEMBL	
ABCD2 	Protein	Q9UBJ2	Uniprot-TrEMBL	
SLC25A17 	Protein	O43808	Uniprot-TrEMBL	
Class I Peroxisomal
Membrane Proteins	Complex	R-HSA-9603783	Reactome	
PEX26 	Protein	Q7Z412	Uniprot-TrEMBL	
PEX14 	Protein	O75381	Uniprot-TrEMBL	
PEX26 	Protein	Q7Z412	Uniprot-TrEMBL	
PEX13 	Protein	Q92968	Uniprot-TrEMBL	
FIS1 	Protein	Q9Y3D6	Uniprot-TrEMBL	
PEX19 	Protein	P40855	Uniprot-TrEMBL	
PEX16 	Protein	Q9Y5Y5	Uniprot-TrEMBL	
ACBD5 	Protein	Q5T8D3	Uniprot-TrEMBL	
ABCD3 	Protein	P28288	Uniprot-TrEMBL	
