ID	Database
26572236	Pubmed
28146471	Pubmed
26408931	Pubmed
25517356	Pubmed
25002403	Pubmed
16980692	Pubmed
17069900	Pubmed
25177298	Pubmed
26434995	Pubmed
21102411	Pubmed
18174172	Pubmed
19114594	Pubmed
26392202	Pubmed
16280322	Pubmed
25903784	Pubmed
12924628	Pubmed
21768384	Pubmed
15007061	Pubmed
16717127	Pubmed
25062251	Pubmed
10430017	Pubmed
16895967	Pubmed
20554521	Pubmed
28325759	Pubmed
12751901	Pubmed
11402059	Pubmed
14709540	Pubmed
11390669	Pubmed
23460677	Pubmed
11590176	Pubmed
16791427	Pubmed
15713480	Pubmed
9418908	Pubmed
26777132	Pubmed
15781447	Pubmed
10704444	Pubmed
18782765	Pubmed
11453642	Pubmed
23628762	Pubmed
11883941	Pubmed
20531392	Pubmed
28281558	Pubmed
22624858	Pubmed
11306053	Pubmed
