ID	Database
23706667	Pubmed
21533068	Pubmed
23706668	Pubmed
19666475	Pubmed
16115877	Pubmed
15145317	Pubmed
12221085	Pubmed
22388039	Pubmed
20453844	Pubmed
23035229	Pubmed
22000020	Pubmed
12692549	Pubmed
23258412	Pubmed
23258413	Pubmed
23388631	Pubmed
17618271	Pubmed
22745133	Pubmed
21074459	Pubmed
21398614	Pubmed
23251783	Pubmed
16990252	Pubmed
11839743	Pubmed
22619329	Pubmed
22394562	Pubmed
19307177	Pubmed
22579474	Pubmed
21170271	Pubmed
22705373	Pubmed
21813776	Pubmed
18559423	Pubmed
21947006	Pubmed
16920715	Pubmed
22728658	Pubmed
21098106	Pubmed
19433799	Pubmed
17483521	Pubmed
17526488	Pubmed
11035028	Pubmed
20696886	Pubmed
9541017	Pubmed
23142775	Pubmed
23222971	Pubmed
11073981	Pubmed
20043992	Pubmed
17047224	Pubmed
27701768	Pubmed
10723127	Pubmed
23160154	Pubmed
20871604	Pubmed
9463386	Pubmed
21471454	Pubmed
19095800	Pubmed
18375758	Pubmed
21892174	Pubmed
20890285	Pubmed
22691496	Pubmed
21575908	Pubmed
19590578	Pubmed
16056267	Pubmed
19631370	Pubmed
19609254	Pubmed
15173161	Pubmed
22110128	Pubmed
18941233	Pubmed
15210742	Pubmed
18818105	Pubmed
19776740	Pubmed
12133833	Pubmed
16306936	Pubmed
16281057	Pubmed
24560620	Pubmed
19926846	Pubmed
21862588	Pubmed
23099021	Pubmed
21937424	Pubmed
17683970	Pubmed
17942531	Pubmed
17395582	Pubmed
18701081	Pubmed
16214811	Pubmed
18989317	Pubmed
9865693	Pubmed
23929945	Pubmed
24970844	Pubmed
25730264	Pubmed
26048136	Pubmed
22071149	Pubmed
26045710	Pubmed
28186168	Pubmed
23345332	Pubmed
24154727	Pubmed
10893415	Pubmed
9751060	Pubmed
16154084	Pubmed
20434986	Pubmed
15064760	Pubmed
15814722	Pubmed
19846511	Pubmed
24080302	Pubmed
20573816	Pubmed
23647843	Pubmed
26136565	Pubmed
14555995	Pubmed
14555996	Pubmed
27994596	Pubmed
24098118	Pubmed
