Label	Type	ID	Database	Comment
Formaldehyde	Metabolite	HMDB0001426	HMDB	Formaldehyde
N2-Acetyl-L-ornithine	Metabolite			N2-Acetyl-L-ornithine
Fumarate	Metabolite			Fumarate
Putrescine	Metabolite			Putrescine
Urea	Metabolite	HMDB0000294	HMDB	Urea
Creatine	Metabolite	HMDB0000064	HMDB	Creatine
Urea-1-carboxylate	Metabolite			Urea-1-carboxylate
L-Arginine	Metabolite	HMDB0000517	HMDB	L-Arginine
Spermidine	Metabolite	HMDB0001257	HMDB	Spermidine
N-Carbamoylsarcosine	Metabolite			N-Carbamoylsarcosine
(S)-1-Pyrroline-5-carboxylate	Metabolite			(S)-1-Pyrroline-5-carboxylate
N-Methylhydantoin	Metabolite			N-Methylhydantoin
Carbamoyl	Metabolite			Carbamoyl
Guanidinoacetate	Metabolite			Guanidinoacetate
L-Glutamate	Metabolite			L-Glutamate
N-Acetyl-L-glutamate	Metabolite			N-Acetyl-glutamyl-P
Phosphoguanidinoacetate	Metabolite			Phosphoguanidinoacetate
L-Glutamyl	Metabolite			L-Glutamyl
Formate	Metabolite			Formate
L-Proline	Metabolite	HMDB0000162	HMDB	L-Proline
Sarcosine	Metabolite	HMDB0000271	HMDB	Sarcosine
creatine-P	Metabolite	HMDB0001511	HMDB	Phosphocreatine
Creatinine	Metabolite	HMDB0000562	HMDB	Creatinine
Spermine	Metabolite	HMDB0001256	HMDB	Spermine
C03406	Metabolite			N-(L-Arginino)succinate
CO2	Metabolite	HMDB0001967	HMDB	CO2
N-Acetyl-glutamate	Metabolite			N-Acetyl-L-glutamate
L-Citrulline	Metabolite			L-Citrulline
L-Ornithine	Metabolite			L-Ornithine
L-Glutamate-
5-semialdehyde	Metabolite			
L-Aspartate	Metabolite			L-Aspartate
N-Acetyl-L-glutamate	Metabolite			N-Acetyl-L-glutamate
3.5.1.59	GeneProduct	3.5.1.59	Enzyme Nomenclature	
6.3.4.6	GeneProduct	6.3.4.6	Enzyme Nomenclature	
Arg1	GeneProduct	11846	Entrez Gene	
Pycrl	GeneProduct	66194	Entrez Gene	
3.5.2.10	GeneProduct	3.5.2.10	Enzyme Nomenclature	
Ckb	GeneProduct	12709	Entrez Gene	
Acy1	GeneProduct	109652	Entrez Gene	
1.2.1.38	GeneProduct	1.2.1.38	Enzyme Nomenclature	
2.6.1.11	GeneProduct	2.6.1.11	Enzyme Nomenclature	
Arg2	GeneProduct	11847	Entrez Gene	
Pycs	GeneProduct	56454	Entrez Gene	
1.2.1.46	GeneProduct	1.2.1.46	Enzyme Nomenclature	
3.5.2.14	GeneProduct	3.5.2.14	Enzyme Nomenclature	
Nags	GeneProduct	217214	Entrez Gene	
3.5.4.21	GeneProduct	3.5.4.21	Enzyme Nomenclature	
Odc1	GeneProduct	18263	Entrez Gene	
Gamt	GeneProduct	14431	Entrez Gene	
Ckm	GeneProduct	12715	Entrez Gene	
Otc	GeneProduct	18416	Entrez Gene	
Srm	GeneProduct	20810	Entrez Gene	
Pycs	GeneProduct	56454	Entrez Gene	
2.3.1.35	GeneProduct	2.3.1.35	Enzyme Nomenclature	
Ass1	GeneProduct	11898	Entrez Gene	
2.6.1.69	GeneProduct	2.6.1.69	Enzyme Nomenclature	
2.7.3.1	GeneProduct	2.7.3.1	Enzyme Nomenclature	
Oat	GeneProduct	18242	Entrez Gene	
1.5.99.1	GeneProduct	1.5.99.1	Enzyme Nomenclature	
3.5.3.3	GeneProduct	3.5.3.3	Enzyme Nomenclature	
Cps1	GeneProduct	227231	Entrez Gene	
Sms	GeneProduct	20603	Entrez Gene	
3.5.1.54	GeneProduct	3.5.1.54	Enzyme Nomenclature	
Gatm	GeneProduct	67092	Entrez Gene	
Pycr1	GeneProduct	209027	Entrez Gene	
2.7.2.8	GeneProduct	2.7.2.8	Enzyme Nomenclature	
3.5.1.5	GeneProduct	3.5.1.5	Enzyme Nomenclature	
Asl	GeneProduct	109900	Entrez Gene	
Glud1	GeneProduct	14661	Entrez Gene	
3.5.1.16	GeneProduct	3.5.1.16	Enzyme Nomenclature	
Sms	GeneProduct	20603	Entrez Gene	
NH3	Metabolite			NH3
