Label	Type	ID	Database	Comment
BRISC
complex:K63polyUb-NLRP3	Complex	R-HSA-6783236	Reactome	
UBC(305-380) 	Protein	P0CG48	Uniprot-TrEMBL	
UCHL5	Protein	Q9Y5K5	Uniprot-TrEMBL	
INO80D 	Protein	Q53TQ3	Uniprot-TrEMBL	
TRRAP 	Protein	Q9Y4A5	Uniprot-TrEMBL	
K11polyUb 	Unknown	R-HSA-6783106	Reactome	
H2O	Metabolite	CHEBI:15377	ChEBI	
BIRC3 	Protein	Q13489	Uniprot-TrEMBL	
CYLD 	Protein	Q9NQC7	Uniprot-TrEMBL	
HIF1A 	Protein	Q16665	Uniprot-TrEMBL	
UBC(381-456) 	Protein	P0CG48	Uniprot-TrEMBL	
PSMA6 	Protein	P60900	Uniprot-TrEMBL	
USP17L17 	Protein	D6RBQ6	Uniprot-TrEMBL	
TADA3 	Protein	O75528	Uniprot-TrEMBL	
USP33:CCP110,ARRB1,ARRB2	Complex	R-HSA-6783074	Reactome	
Ub	Complex	R-HSA-113595	Reactome	
K63polyUb 	Unknown	R-HSA-6782513	Reactome	
K33polyUb 	Unknown	R-HSA-5689142	Reactome	
USP25:DDX58	Complex	R-HSA-6782841	Reactome	
K63polyUb-NLRP3 	Protein	Q96P20	Uniprot-TrEMBL	
K29polyUb 	Unknown	R-HSA-5689192	Reactome	
UBC(77-152) 	Protein	P0CG48	Uniprot-TrEMBL	
OTUB2 	Protein	Q96DC9	Uniprot-TrEMBL	
TRAF3 	Protein	Q13114	Uniprot-TrEMBL	
BABAM1 	Protein	Q9NWV8	Uniprot-TrEMBL	
K29polyUb 	Unknown	R-HSA-6782589	Reactome	
PSMC5 	Protein	P62195	Uniprot-TrEMBL	
K63polyUb-RNF123 	Protein	Q5XPI4	Uniprot-TrEMBL	
UBC(609-684) 	Protein	P0CG48	Uniprot-TrEMBL	
UIMC1 	Protein	Q96RL1	Uniprot-TrEMBL	
UBC(153-228) 	Protein	P0CG48	Uniprot-TrEMBL	
K63polyUb 	Unknown	R-HSA-450152	Reactome	
