Label	Type	ID	Database	Comment
ATP 	Metabolite	CHEBI:30616	ChEBI	
CASP8(1-479) 	Protein	Q14790	Uniprot-TrEMBL	
NLRP3 	Protein	Q96P20	Uniprot-TrEMBL	
CARD9	Protein	Q9H257	Uniprot-TrEMBL	
NOD1:iE-DAP:Long
prodomain caspases	Complex	R-HSA-622417	Reactome	
AAMP 	Protein	Q13685	Uniprot-TrEMBL	
Double-stranded DNA 	Metabolite	CHEBI:16991	ChEBI	
Flagellin 	Unknown	R-STY-874031	Reactome	
Long prodomain
caspases	Complex	R-HSA-622416	Reactome	
Thioredoxin:TXNIP	Complex	R-HSA-1250277	Reactome	
NOD2 	Protein	Q9HC29	Uniprot-TrEMBL	
Alpha-hemolysin 	Protein	P09616	Uniprot-TrEMBL	
TRAF6 	Protein	Q9Y4K3	Uniprot-TrEMBL	
Asb 	Metabolite	CHEBI:46661	ChEBI	
HUA 	Metabolite	CHEBI:16336	ChEBI	
IPAF elicitors	Complex	R-STY-1252386	Reactome	
SUGT1:HSP90	Complex	R-HSA-874112	Reactome	
NLRP3
elicitors:NLRP3
oligomer:ASC:Procaspase-1	Complex	R-HSA-925458	Reactome	
NOD1 	Protein	Q9Y239	Uniprot-TrEMBL	
iE-DAP	Metabolite	CHEBI:59271	ChEBI	
SUGT1 	Protein	Q9Y2Z0	Uniprot-TrEMBL	
PYCARD 	Protein	Q9ULZ3	Uniprot-TrEMBL	
APP(672-711) 	Protein	P05067	Uniprot-TrEMBL	
HSP90AB1 	Protein	P08238	Uniprot-TrEMBL	
TAB1 	Protein	Q15750	Uniprot-TrEMBL	
CASP1(1-404) 	Protein	P29466	Uniprot-TrEMBL	
MEFV 	Protein	O15553	Uniprot-TrEMBL	
SiO2 	Metabolite	CHEBI:30563	ChEBI	
NOD1 	Protein	Q9Y239	Uniprot-TrEMBL	
ATP:P2X7	Complex	R-HSA-877166	Reactome	
UBE2N 	Protein	P61088	Uniprot-TrEMBL	
TXN 	Protein	P10599	Uniprot-TrEMBL	
NOD1:iE-DAP oligomer	Complex	R-HSA-622306	Reactome	
TXNIP 	Protein	Q9H3M7	Uniprot-TrEMBL	
NLRP3 	Protein	Q96P20	Uniprot-TrEMBL	
MDP 	Metabolite	CHEBI:59414	ChEBI	
MDP	Metabolite	CHEBI:59414	ChEBI	
NLRP3
elicitors:NLRP3
oligomer:ASC	Complex	R-HSA-877381	Reactome	
MAP3K7 	Protein	O43318	Uniprot-TrEMBL	
CASP8(1-479) 	Protein	Q14790	Uniprot-TrEMBL	
NLRP3 gene	GeneProduct	ENSG00000162711	Ensembl	
IPAF elicitors:NLRC4	Complex	R-HSA-877394	Reactome	
TAB2 	Protein	Q9NYJ8	Uniprot-TrEMBL	
UBE2V1 	Protein	Q13404	Uniprot-TrEMBL	
CARD9 	Protein	Q9H257	Uniprot-TrEMBL	
PANX1	Protein	Q96RD7	Uniprot-TrEMBL	
Double-stranded DNA	Metabolite	CHEBI:16991	ChEBI	
ATP:P2X7 oligomer	Complex	R-HSA-877257	Reactome	
PYCARD 	Protein	Q9ULZ3	Uniprot-TrEMBL	
NOD1:iE-DAP	Complex	R-HSA-168408	Reactome	
UBE2N 	Protein	P61088	Uniprot-TrEMBL	
Bcl-2/Bcl-X(L)	Complex	R-HSA-879209	Reactome	
CASP1(1-404) 	Protein	P29466	Uniprot-TrEMBL	
RELA 	Protein	Q04206	Uniprot-TrEMBL	
prgJ 	Protein	P41785	Uniprot-TrEMBL	
IKBKG:p-S176,S180-CHUK:p-S177,S181-IKBKB	Complex	R-HSA-177663	Reactome	Co-immunoprecipitation studies and size exclusion chromatography analysis indicate that the high molecular weight (around 700 to 900 kDa) IKK complex is composed of two kinase subunits (IKK1/CHUK/IKBKA and/or IKK2/IKBKB/IKKB) bound to a regulatory gamma subunit (IKBKG/NEMO) (Rothwarf DMet al. 1998; Krappmann D et al. 2000; Miller BS & Zandi E 2001). Variants of the IKK complex containing IKBKA or IKBKB homodimers associated with NEMO may also exist. Crystallographic and quantitative analyses of the binding interactions between N-terminal NEMO and C-terminal IKBKB fragments showed that IKBKB dimers would interact with NEMO dimers resulting in 2:2 stoichiometry (Rushe M et al. 2008). Chemical cross-linking and equilibrium sedimentation analyses of IKBKG (NEMO) suggest  a tetrameric oligomerization (dimers of dimers) (Tegethoff S et al. 2003). The tetrameric NEMO could sequester four kinase molecules, yielding an 2xIKBKA:2xIKBKB:4xNEMO stoichiometry (Tegethoff S et al. 2003). The above data suggest that the core IKK complex consists of an IKBKA:IKBKB heterodimer associated with an IKBKG dimer or higher oligomeric assemblies. However, the exact stoichiometry of the IKK complex remains unclear.
p-T183,Y185-MAPK12 	Protein	P53778	Uniprot-TrEMBL	
ATP 	Metabolite	CHEBI:30616	ChEBI	
NLRP1 	Protein	Q9C000	Uniprot-TrEMBL	
dsDNA:AIM2
oligomer:ASC:Procaspase-1	Complex	R-HSA-874100	Reactome	
TAB2 	Protein	Q9NYJ8	Uniprot-TrEMBL	
TAB1 	Protein	Q15750	Uniprot-TrEMBL	
MDP:NOD2	Complex	R-HSA-168414	Reactome	
TAB2 	Protein	Q9NYJ8	Uniprot-TrEMBL	
iE-DAP 	Metabolite	CHEBI:59271	ChEBI	
MDP:NLRP1	Complex	R-HSA-877370	Reactome	
p-T180,Y182-MAPK13 	Protein	O15264	Uniprot-TrEMBL	
MAPK14 	Protein	Q16539	Uniprot-TrEMBL	
NLRP1 	Protein	Q9C000	Uniprot-TrEMBL	
IKBKG 	Protein	Q9Y6K9	Uniprot-TrEMBL	
CASP1(1-404)	Protein	P29466	Uniprot-TrEMBL	
NOD1 	Protein	Q9Y239	Uniprot-TrEMBL	
BIRC2 	Protein	Q13490	Uniprot-TrEMBL	
MDP:NLRP1:ATP	Complex	R-HSA-879207	Reactome	
SUGT1 	Protein	Q9Y2Z0	Uniprot-TrEMBL	
dsDNA:AIM2 oligomer 	Unknown	R-HSA-1296424	Reactome	
CYLD	Protein	Q9NQC7	Uniprot-TrEMBL	
NOD1 	Protein	Q9Y239	Uniprot-TrEMBL	
TXNIP:NLRP3	Complex	R-HSA-1250285	Reactome	
ATP	Metabolite	CHEBI:30616	ChEBI	
SiO2 	Metabolite	CHEBI:30563	ChEBI	
MEFV 	Protein	O15553	Uniprot-TrEMBL	
BCL2 	Protein	P10415	Uniprot-TrEMBL	
dsDNA:AIM2
oligomer:ASC	Complex	R-HSA-874098	Reactome	
MDP 	Metabolite	CHEBI:59414	ChEBI	
MDP:NLRP1:ATP
oligomer	Unknown	R-HSA-1296412	Reactome	
NOD1 	Protein	Q9Y239	Uniprot-TrEMBL	
AAMP	Protein	Q13685	Uniprot-TrEMBL	
Ub-209-RIPK2 	Protein	O43353	Uniprot-TrEMBL	
Ub-209-RIPK2 	Protein	O43353	Uniprot-TrEMBL	
P2RX7	Protein	Q99572	Uniprot-TrEMBL	
NLRP3 elicitor small
molecules	Complex	R-ALL-877245	Reactome	Several intact viruses, fungi and bacteria can induce NLRP3 activation, as can human proteins such as beta-amyloid (Schroder & Tschopp 2010).
TXNIP 	Protein	Q9H3M7	Uniprot-TrEMBL	
Ub-209-RIPK2 	Protein	O43353	Uniprot-TrEMBL	
TAB3 	Protein	Q8N5C8	Uniprot-TrEMBL	
TAB1 	Protein	Q15750	Uniprot-TrEMBL	
SUGT1 	Protein	Q9Y2Z0	Uniprot-TrEMBL	
PANX1 	Protein	Q96RD7	Uniprot-TrEMBL	
prgJ 	Protein	P41785	Uniprot-TrEMBL	
APP(672-711) 	Protein	P05067	Uniprot-TrEMBL	
NLRP3:SUGT1:HSP90	Complex	R-HSA-874086	Reactome	
MDP:NOD2 oligomer	Complex	R-HSA-708350	Reactome	
iE-DAP 	Metabolite	CHEBI:59271	ChEBI	
iE-DAP 	Metabolite	CHEBI:59271	ChEBI	
NOD2 	Protein	Q9HC29	Uniprot-TrEMBL	
iE-DAP 	Metabolite	CHEBI:59271	ChEBI	
HUA 	Metabolite	CHEBI:16336	ChEBI	
AAMP:NOD2	Complex	R-HSA-9676152	Reactome	
IKBKG 	Protein	Q9Y6K9	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
PAMP:NOD
oligomer:K63-polyUb-RIP2:NEMO:TAK1 complex	Complex	R-HSA-706478	Reactome	
MAP3K7 	Protein	O43318	Uniprot-TrEMBL	
P2RX7 	Protein	Q99572	Uniprot-TrEMBL	
IKBKG 	Protein	Q9Y6K9	Uniprot-TrEMBL	
PAMP:NOD
oligomer:RIP2:K63-pUb-K285-NEMO	Complex	R-HSA-741418	Reactome	
PSTPIP1 trimer:Pyrin
trimer	Complex	R-HSA-879197	Reactome	
HUA 	Metabolite	CHEBI:16336	ChEBI	
NFKB1(1-433) 	Protein	P19838	Uniprot-TrEMBL	
NLRP3 elicitors:NLRP3 oligomer 	Unknown	R-NUL-1296409	Reactome	
NOD1 	Protein	Q9Y239	Uniprot-TrEMBL	
