ID	Database
11331907	Pubmed
17943301	Pubmed
20414202	Pubmed
20359876	Pubmed
16781889	Pubmed
12105228	Pubmed
10419486	Pubmed
10585413	Pubmed
12121577	Pubmed
9822604	Pubmed
10777568	Pubmed
9923613	Pubmed
10087200	Pubmed
12084730	Pubmed
17702752	Pubmed
17705785	Pubmed
11909533	Pubmed
16293229	Pubmed
12027805	Pubmed
8390685	Pubmed
18364358	Pubmed
15504367	Pubmed
11502751	Pubmed
17412958	Pubmed
9295334	Pubmed
7608176	Pubmed
12223481	Pubmed
10827188	Pubmed
18355727	Pubmed
17690096	Pubmed
11042108	Pubmed
8662638	Pubmed
10593988	Pubmed
7761412	Pubmed
9430698	Pubmed
15474001	Pubmed
12747803	Pubmed
1718960	Pubmed
7721860	Pubmed
8006039	Pubmed
12890864	Pubmed
17068342	Pubmed
15024000	Pubmed
1653239	Pubmed
15979280	Pubmed
8530101	Pubmed
1333955	Pubmed
8454637	Pubmed
8407970	Pubmed
11118617	Pubmed
1644792	Pubmed
15790568	Pubmed
15579586	Pubmed
1377913	Pubmed
19179337	Pubmed
15702972	Pubmed
16107206	Pubmed
2550068	Pubmed
9360711	Pubmed
11022047	Pubmed
2841328	Pubmed
7890667	Pubmed
11022048	Pubmed
22119861	Pubmed
18981179	Pubmed
15037625	Pubmed
15140260	Pubmed
9593664	Pubmed
10866302	Pubmed
8769125	Pubmed
15316017	Pubmed
8723348	Pubmed
18201392	Pubmed
820626	Pubmed
16260143	Pubmed
