Label	Type	ID	Database	Comment
ADAM20 	Protein	O43506	Uniprot-TrEMBL	
CATSPER1 	Protein	Q8NEC5	Uniprot-TrEMBL	
CATSPERD 	Protein	Q86XM0	Uniprot-TrEMBL	
CATSPER4 	Protein	Q7RTX7	Uniprot-TrEMBL	
CATSPERG 	Protein	Q6ZRH7	Uniprot-TrEMBL	
HUA 	Metabolite	CHEBI:16336	ChEBI	
ZP2 	Protein	Q05996	Uniprot-TrEMBL	
Activated CatSper
Channel	Complex	R-HSA-2534353	Reactome	
SPAM1:Hyaluronic
acid	Complex	R-HSA-1297353	Reactome	
CATSPERG 	Protein	Q6ZRH7	Uniprot-TrEMBL	
HUA	Metabolite	CHEBI:16336	ChEBI	
P4	Metabolite	CHEBI:17026	ChEBI	
OVGP1 	Protein	Q12889	Uniprot-TrEMBL	
CD9 	Protein	P21926	Uniprot-TrEMBL	
IZUMO3 	Protein	Q5VZ72	Uniprot-TrEMBL	
HVCN1 	Protein	Q96D96	Uniprot-TrEMBL	
IZUMO3 	Protein	Q5VZ72	Uniprot-TrEMBL	
CD9:Izumo	Complex	R-HSA-1297262	Reactome	
ACR(20-421)	Protein	P10323	Uniprot-TrEMBL	
CatSper Channel	Complex	R-HSA-2534382	Reactome	
CATSPERB 	Protein	Q9H7T0	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
CATSPER2 	Protein	Q96P56	Uniprot-TrEMBL	
Ca2+	Metabolite	CHEBI:29108	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
CATSPERD 	Protein	Q86XM0	Uniprot-TrEMBL	
CD9	Protein	P21926	Uniprot-TrEMBL	
Zona
pellucida:B4GALT1	Complex	R-HSA-1297296	Reactome	
CATSPER3 	Protein	Q86XQ3	Uniprot-TrEMBL	
ADAM2 	Protein	Q99965	Uniprot-TrEMBL	
ZP4 	Protein	Q12836	Uniprot-TrEMBL	
ACR(43-343) 	Protein	P10323	Uniprot-TrEMBL	
Adam Complex	Complex	R-HSA-1297290	Reactome	
ACR(43-343)	Protein	P10323	Uniprot-TrEMBL	
SPAM1 	Protein	P38567	Uniprot-TrEMBL	
ZP2 	Protein	Q05996	Uniprot-TrEMBL	
CATSPER1 	Protein	Q8NEC5	Uniprot-TrEMBL	
ADAM30 	Protein	Q9UKF2	Uniprot-TrEMBL	
CATSPERB 	Protein	Q9H7T0	Uniprot-TrEMBL	
K+	Metabolite	CHEBI:29103	ChEBI	
Ca2+	Metabolite	CHEBI:29108	ChEBI	
KCNU1 	Protein	A8MYU2	Uniprot-TrEMBL	
IZUMO2 	Protein	Q6UXV1	Uniprot-TrEMBL	
Acrosin Heavy:light
chain	Complex	R-HSA-1297314	Reactome	
Slo3 Channel	Complex	R-HSA-2534372	Reactome	
ZP1 	Protein	P60852	Uniprot-TrEMBL	
K+	Metabolite	CHEBI:29103	ChEBI	
ACR(20-42)	Protein	P10323	Uniprot-TrEMBL	
HV1 Channel	Complex	R-HSA-2534381	Reactome	
ZP4 	Protein	Q12836	Uniprot-TrEMBL	
B4GALT1 	Protein	P15291	Uniprot-TrEMBL	
P4 	Metabolite	CHEBI:17026	ChEBI	
SPAM1	Protein	P38567	Uniprot-TrEMBL	
IZUMO2 	Protein	Q6UXV1	Uniprot-TrEMBL	
CATSPER3 	Protein	Q86XQ3	Uniprot-TrEMBL	
IZUMO4 	Protein	Q1ZYL8	Uniprot-TrEMBL	
ZP3 	Protein	P21754	Uniprot-TrEMBL	
Zona pellucida	Complex	R-HSA-1297292	Reactome	
IZUMO1 	Protein	Q8IYV9	Uniprot-TrEMBL	
ADAM21 	Protein	Q9UKJ8	Uniprot-TrEMBL	
IZUMO4 	Protein	Q1ZYL8	Uniprot-TrEMBL	
ZP3 	Protein	P21754	Uniprot-TrEMBL	
ACR(20-42) 	Protein	P10323	Uniprot-TrEMBL	
Izumo	Complex	R-HSA-1297355	Reactome	
ADAM30 	Protein	Q9UKF2	Uniprot-TrEMBL	
ADAM20 	Protein	O43506	Uniprot-TrEMBL	
B4GALT1	Protein	P15291	Uniprot-TrEMBL	
CATSPER2 	Protein	Q96P56	Uniprot-TrEMBL	
CATSPER4 	Protein	Q7RTX7	Uniprot-TrEMBL	
ADAM21 	Protein	Q9UKJ8	Uniprot-TrEMBL	
IZUMO1 	Protein	Q8IYV9	Uniprot-TrEMBL	
ZP1 	Protein	P60852	Uniprot-TrEMBL	
OVGP1 	Protein	Q12889	Uniprot-TrEMBL	
ADAM2 	Protein	Q99965	Uniprot-TrEMBL	
