Label	Type	ID	Database	Comment
O2	Metabolite	CHEBI:15379	ChEBI	
p-S334,338,343-at-retinyl-RHO 	Protein	P08100	Uniprot-TrEMBL	
GNAT1-GTP	Complex	R-HSA-74049	Reactome	
p-S334,338,343-RHO	Protein	P08100	Uniprot-TrEMBL	
RLBP1 	Protein	P12271	Uniprot-TrEMBL	
11cRAL-OPN1SW	Protein	P03999	Uniprot-TrEMBL	
RGS9BP 	Protein	Q6ZS82	Uniprot-TrEMBL	
RBP3	Protein	P10745	Uniprot-TrEMBL	
DHRS3	Protein	O75911	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
RLBP1:11cRAL	Complex	R-HSA-2454060	Reactome	
H2O	Metabolite	CHEBI:15377	ChEBI	
ABCA4	Protein	P78363	Uniprot-TrEMBL	
N-acyl-GNAT1	Complex	R-HSA-2534054	Reactome	
PALM 	Metabolite	CHEBI:15756	ChEBI	
Photon	Metabolite	CHEBI:30212	ChEBI	
HSD17B6 	Protein	O14756	Uniprot-TrEMBL	
RBP1	Protein	P09455	Uniprot-TrEMBL	
FNTA(2-379) 	Protein	P49354	Uniprot-TrEMBL	
N-(C14:2)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
Ca2+	Metabolite	CHEBI:29108	ChEBI	
cGMP:CNG channel	Complex	R-HSA-74011	Reactome	
ATP	Metabolite	CHEBI:30616	ChEBI	
S-farn-GNGT1	Protein	P63211	Uniprot-TrEMBL	
Na+	Metabolite	CHEBI:29101	ChEBI	
CAMKMT	Protein	Q7Z624	Uniprot-TrEMBL	
at-retinyl-OPN1LW 	Protein	P04000	Uniprot-TrEMBL	
RLBP1 	Protein	P12271	Uniprot-TrEMBL	
PE	Metabolite	CHEBI:16038	ChEBI	
TTR:RBP4:atROL:STRA6	Complex	R-HSA-2453850	Reactome	
11cRAL	Metabolite	CHEBI:16066	ChEBI	
CALM1:Ca2+:CNG
channel	Complex	R-HSA-3229184	Reactome	
RBP1 	Protein	P09455	Uniprot-TrEMBL	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
RLBP1 	Protein	P12271	Uniprot-TrEMBL	
GUCY2D 	Protein	Q02846	Uniprot-TrEMBL	
GMP	Metabolite	CHEBI:17345	ChEBI	
RLBP1:11cRPALM	Complex	R-HSA-8981408	Reactome	
GUCYs	Complex	R-HSA-74883	Reactome	
GRK4-1 	Protein	P32298-1	Uniprot-TrEMBL	
FACYLs	Complex	R-ALL-2859065	Reactome	
ADP	Metabolite	CHEBI:456216	ChEBI	
NRPE	Metabolite	CHEBI:71063	ChEBI	
N-(C12:0)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
RBP4(19-201) 	Protein	P02753	Uniprot-TrEMBL	
11cRAL-OPN1MW 	Protein	P04001	Uniprot-TrEMBL	
AdoHcy	Metabolite	CHEBI:16680	ChEBI	
S-farn-GNGT1 	Protein	P63211	Uniprot-TrEMBL	
N-(C14:0)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
GNAT1	Protein	P11488	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
RDH12	Protein	Q96NR8	Uniprot-TrEMBL	
METAP1 	Protein	P53582	Uniprot-TrEMBL	
SAG 	Protein	P10523	Uniprot-TrEMBL	
SAG	Protein	P10523	Uniprot-TrEMBL	
STEAL 	Metabolite	CHEBI:26753	ChEBI	
GTP 	Metabolite	CHEBI:15996	ChEBI	
GUCA1A	Protein	P43080	Uniprot-TrEMBL	
Retinoid metabolism
and transport	Pathway	R-HSA-975634	Reactome	Vitamin A (all-trans-retinol) must be taken up, either as carotenes from plants, or as retinyl esters from animal food. The most prominent carotenes are alpha-carotene, lycopene, lutein, beta-cryptoxanthine, and especially beta-carotene. After uptake they are mostly broken down to retinal. Retinyl esters are hydrolysed like other fats. In enterocytes, retinoids bind to retinol-binding protein (RBP). Transport from enterocytes to the liver happens via chylomicrons (Harrison & Hussain 2001, Harrison 2005).
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
atROL	Metabolite	CHEBI:17336	ChEBI	
GRK1,4,7	Complex	R-HSA-6787798	Reactome	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
PPi	Metabolite	CHEBI:29888	ChEBI	
RLBP1:11cROL	Complex	R-HSA-2454078	Reactome	
11cRAL-OPN1LW	Protein	P04000	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
PDE6	Complex	R-HSA-74055	Reactome	cGMP selective hydrolase
HSD17B1 	Protein	P14061	Uniprot-TrEMBL	
GCAP1:Ca2+	Complex	R-HSA-75339	Reactome	
OPN1SW	Protein	P03999	Uniprot-TrEMBL	
Ca2+	Metabolite	CHEBI:29108	ChEBI	
Na+	Metabolite	CHEBI:29101	ChEBI	
N-(C14:0)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
OPN1MW	Protein	P04001	Uniprot-TrEMBL	
atROL	Metabolite	CHEBI:17336	ChEBI	
N-(C14:2)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
NADP+	Metabolite	CHEBI:18009	ChEBI	
CNGA1 	Protein	P29973	Uniprot-TrEMBL	
DHRS9 	Protein	Q9BPW9	Uniprot-TrEMBL	
N-(C12:0)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
N-(C12:0)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
CNGB1 	Protein	Q14028	Uniprot-TrEMBL	
OLEL 	Metabolite	CHEBI:25667	ChEBI	
GNB1 	Protein	P62873	Uniprot-TrEMBL	
N-(C14:1)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
GNB1 	Protein	P62873	Uniprot-TrEMBL	
METAP2 	Protein	P50579	Uniprot-TrEMBL	
CALM1	Protein	P0DP23	Uniprot-TrEMBL	
N-(C12:0)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
N-(C14:2)-GNAT1 	Protein	P11488	Uniprot-TrEMBL	
GUCA1A 	Protein	P43080	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
PDE6A(2-860) 	Protein	P16499	Uniprot-TrEMBL	
11cROL	Metabolite	CHEBI:16302	ChEBI	
GUCA1B 	Protein	Q9UMX6	Uniprot-TrEMBL	
PDE6B(1-851) 	Protein	P35913	Uniprot-TrEMBL	
A2E	Metabolite	CHEBI:71980	ChEBI	
11cRAL-OPN1MW	Protein	P04001	Uniprot-TrEMBL	
at-retinyl-RHO	Protein	P08100	Uniprot-TrEMBL	
PRKCQ 	Protein	Q04759	Uniprot-TrEMBL	
RBP1:atROL	Complex	R-HSA-2864101	Reactome	
GDP 	Metabolite	CHEBI:17552	ChEBI	
GUCA:Ca2+	Complex	R-HSA-2586734	Reactome	
NADPH	Metabolite	CHEBI:16474	ChEBI	
PDE6B(1-851) 	Protein	P35913	Uniprot-TrEMBL	
GNAT1-GDP	Complex	R-HSA-74062	Reactome	
11cRAL	Metabolite	CHEBI:16066	ChEBI	
