Label	Type	ID	Database	Comment
TNF(52-76)	Protein	P01375	Uniprot-TrEMBL	
TNF(77-233) 	Protein	P01375	Uniprot-TrEMBL	
RPS27A(1-76) 	Protein	P62979	Uniprot-TrEMBL	
CLIP3	Protein	Q96DZ5	Uniprot-TrEMBL	
CRMA 	Protein	P07385	Uniprot-TrEMBL	
TNF(1-76) trimer	Complex	R-HSA-8863104	Reactome	
TAB3 	Protein	Q8N5C8	Uniprot-TrEMBL	
RIPK1 	Protein	Q13546	Uniprot-TrEMBL	
TNFRSF1A(22-455) 	Protein	P19438	Uniprot-TrEMBL	
BIRC3 	Protein	Q13489	Uniprot-TrEMBL	
viral serpins	Complex	R-NUL-2672224	Reactome	
XIAP 	Protein	P98170	Uniprot-TrEMBL	
TAB2 	Protein	Q9NYJ8	Uniprot-TrEMBL	
K63pUb-K377-RIP1 	Protein	Q13546	Uniprot-TrEMBL	
TRAF2 	Protein	Q12933	Uniprot-TrEMBL	
BIRC3 	Protein	Q13489	Uniprot-TrEMBL	
TAX1BP1 	Protein	Q86VP1	Uniprot-TrEMBL	
BIRC2 	Protein	Q13490	Uniprot-TrEMBL	
Caspase activation
via Death Receptors
in the presence of
ligand	Pathway	R-HSA-140534	Reactome	Caspase-8 is synthesized as zymogen (procaspase-8) and is formed from procaspase-8 as a cleavage product. However, the cleavage itself appears not to be sufficient for the formation of an active caspase-8. Only the coordinated dimerization and cleavage of the zymogen produce efficient activation in vitro and apoptosis in cellular systems [Boatright KM and Salvesen GS 2003; Keller N et al 2010; Oberst A et al 2010].<p>The caspase-8 zymogens are present in the cells as inactive monomers, which are recruited to the death-inducing signaling complex (DISC) by homophilic interactions with the DED domain of FADD. The monomeric zymogens undergo dimerization and the subsequent conformational changes at the receptor complex, which results in the formation of catalytically active form of procaspase-8.[Boatright KM et al 2003; Donepudi M et al 2003; Keller N et al 2010; Oberst A et al 2010].
TNF(77-233) 	Protein	P01375	Uniprot-TrEMBL	
SHARPIN 	Protein	Q9H0F6	Uniprot-TrEMBL	
TNF(1-233) 	Protein	P01375	Uniprot-TrEMBL	
DENN-SV,MADD	Complex	R-HSA-5626957	Reactome	
TRADD:TRAF2:RIPK1:FADD:p43/p41CASP8:p43 FLIP(L)	Complex	R-HSA-9697746	Reactome	
TRAF2 	Protein	Q12933	Uniprot-TrEMBL	
TNFRSF1A(22-455) 	Protein	P19438	Uniprot-TrEMBL	
TNFRSF1A(22-455) 	Protein	P19438	Uniprot-TrEMBL	
TRADD:TRAF2:RIPK1:FADD	Complex	R-HSA-140977	Reactome	
NSMAF 	Protein	Q92636	Uniprot-TrEMBL	
active caspase-8	Complex	R-HSA-2562550	Reactome	
UBC(533-608) 	Protein	P0CG48	Uniprot-TrEMBL	
TRADD 	Protein	Q15628	Uniprot-TrEMBL	
XIAP 	Protein	P98170	Uniprot-TrEMBL	
UBC(305-380) 	Protein	P0CG48	Uniprot-TrEMBL	
RIPK1-containg TNFR1
signaling complexes	Complex	R-HSA-5693112	Reactome	
CLIP3 	Protein	Q96DZ5	Uniprot-TrEMBL	
LUBAC:OTULIN	Complex	R-HSA-5661506	Reactome	
FADD 	Protein	Q13158	Uniprot-TrEMBL	
SPI-2 	Protein	P15059	Uniprot-TrEMBL	
