ID	Database
15598472	Pubmed
21342762	Pubmed
16682010	Pubmed
18172012	Pubmed
11751582	Pubmed
11747826	Pubmed
16118227	Pubmed
15145825	Pubmed
22231400	Pubmed
12123582	Pubmed
22464331	Pubmed
26301565	Pubmed
21316606	Pubmed
20023638	Pubmed
20084082	Pubmed
17713478	Pubmed
19727073	Pubmed
15620353	Pubmed
12130538	Pubmed
14690610	Pubmed
17351631	Pubmed
17320163	Pubmed
17310255	Pubmed
10786633	Pubmed
17947579	Pubmed
21774791	Pubmed
15485929	Pubmed
16362057	Pubmed
16732292	Pubmed
18079182	Pubmed
11341840	Pubmed
17898714	Pubmed
17215844	Pubmed
22099308	Pubmed
21196496	Pubmed
16805913	Pubmed
17544230	Pubmed
19808676	Pubmed
9150135	Pubmed
10444591	Pubmed
9790534	Pubmed
12724404	Pubmed
11909966	Pubmed
12032298	Pubmed
10449787	Pubmed
10904264	Pubmed
9651585	Pubmed
11509652	Pubmed
20622853	Pubmed
20622854	Pubmed
11756452	Pubmed
21532585	Pubmed
16603237	Pubmed
22615488	Pubmed
19843542	Pubmed
20129925	Pubmed
20208542	Pubmed
17021013	Pubmed
12670868	Pubmed
15235609	Pubmed
16199523	Pubmed
17707229	Pubmed
17500065	Pubmed
14992727	Pubmed
9558366	Pubmed
18623064	Pubmed
19187765	Pubmed
18381289	Pubmed
14536086	Pubmed
22939622	Pubmed
12889071	Pubmed
10821277	Pubmed
15087120	Pubmed
15345777	Pubmed
11069618	Pubmed
12416996	Pubmed
15629448	Pubmed
12392711	Pubmed
16387653	Pubmed
21131967	Pubmed
9427644	Pubmed
29563586	Pubmed
20457893	Pubmed
16292313	Pubmed
15313887	Pubmed
20018852	Pubmed
10748112	Pubmed
10926844	Pubmed
18404153	Pubmed
11448779	Pubmed
16738407	Pubmed
19502796	Pubmed
16603238	Pubmed
16732293	Pubmed
16519522	Pubmed
10949293	Pubmed
11959841	Pubmed
11739383	Pubmed
12453418	Pubmed
12540855	Pubmed
21832073	Pubmed
9642256	Pubmed
19234465	Pubmed
15964846	Pubmed
21779408	Pubmed
17303166	Pubmed
15339660	Pubmed
9880483	Pubmed
20951943	Pubmed
10922406	Pubmed
17211407	Pubmed
21587264	Pubmed
26101246	Pubmed
7513682	Pubmed
12408966	Pubmed
15774718	Pubmed
17764953	Pubmed
16227571	Pubmed
23110252	Pubmed
15225548	Pubmed
16543150	Pubmed
