ID	Database
23746258	Pubmed
23781231	Pubmed
24926426	Pubmed
23122649	Pubmed
22357966	Pubmed
21664912	Pubmed
21486569	Pubmed
23416108	Pubmed
22018829	Pubmed
21896653	Pubmed
19706679	Pubmed
16810316	Pubmed
21550342	Pubmed
22751501	Pubmed
22508508	Pubmed
15175327	Pubmed
24782567	Pubmed
15608651	Pubmed
9452416	Pubmed
17693435	Pubmed
16030353	Pubmed
20190268	Pubmed
18691969	Pubmed
21284855	Pubmed
15959518	Pubmed
11889051	Pubmed
15823533	Pubmed
19956565	Pubmed
15829507	Pubmed
24027577	Pubmed
18708356	Pubmed
25218447	Pubmed
23750026	Pubmed
19779455	Pubmed
16626738	Pubmed
20016603	Pubmed
20016594	Pubmed
19287951	Pubmed
16478998	Pubmed
21098080	Pubmed
10574707	Pubmed
9885291	Pubmed
9412458	Pubmed
16688858	Pubmed
9756909	Pubmed
18625722	Pubmed
16608850	Pubmed
15940266	Pubmed
20705237	Pubmed
22661230	Pubmed
22635276	Pubmed
23871147	Pubmed
19596686	Pubmed
25114211	Pubmed
19622798	Pubmed
11792325	Pubmed
15355988	Pubmed
21147198	Pubmed
12383504	Pubmed
12791264	Pubmed
15502822	Pubmed
12196509	Pubmed
27081072	Pubmed
27081075	Pubmed
26046137	Pubmed
23511206	Pubmed
9556629	Pubmed
10087256	Pubmed
10212234	Pubmed
18086888	Pubmed
17283066	Pubmed
