Label	Type	ID	Database	Comment
oligo((1,4)-alpha-glycosyl) GYG2 	Protein	O15488	Uniprot-TrEMBL	
glycogen-GYG2 	Protein	O15488	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
((1,6)-alpha-glucosyl)poly((1,4)-alpha-glucosyl)GYG1 	Protein	P46976	Uniprot-TrEMBL	
UBC(305-380) 	Protein	P0CG48	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
GYS2 	Protein	P54840	Uniprot-TrEMBL	
GAA (123-?) 	Protein	P10253	Uniprot-TrEMBL	
UBC(1-76) 	Protein	P0CG48	Uniprot-TrEMBL	
oligo((1,4)-alpha-glucosyl) GYG1 	Protein	P46976	Uniprot-TrEMBL	
GYS2 	Protein	P54840	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
glycogen-glycogenin-1 dimer	Complex	R-HSA-453239	Reactome	
PPP1R3C	Protein	Q9UQK1	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
polysaccharide-P-GYG1 	Protein	P46976	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
glycogen-GYG1 	Protein	P46976	Uniprot-TrEMBL	
PPP1R3C 	Protein	Q9UQK1	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
UDP	Metabolite	CHEBI:17659	ChEBI	
EPM2A 	Protein	O95278	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
poly((1,4)-alpha-glucosyl)GYG1 dimer	Complex	R-HSA-5357533	Reactome	
GYS2 	Protein	P54840	Uniprot-TrEMBL	
oligoGlc-GYG2:GYS2-b
tetramer	Complex	R-HSA-3322007	Reactome	
PHKG2 	Protein	P15735	Uniprot-TrEMBL	
polyGlc-GYG1:GYS1-a
tetramer	Complex	R-HSA-3322054	Reactome	
active PYGM and PYGB
dimers	Complex	R-HSA-453340	Reactome	
PPP1R3C:glycogen-GYG1:GYS1-a tetramer	Complex	R-HSA-3777096	Reactome	
limit
dextrin-glycogenin-2 dimer	Complex	R-HSA-453330	Reactome	
oligoGlc-GYG2:GYS2-a
tetramer	Complex	R-HSA-3321999	Reactome	
EPM2A:PPP1R3C:phosphoglycogen-GYG1:GYS1-a tetramer	Complex	R-HSA-3780999	Reactome	
PGM2 	Protein	Q96G03	Uniprot-TrEMBL	
GYS1 	Protein	P13807	Uniprot-TrEMBL	
polyGlc-GYG2:GYS2-a
tetramer	Complex	R-HSA-3322056	Reactome	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
GYG1:GYS1-b tetramer	Complex	R-HSA-3322062	Reactome	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
PGYB dimer a form	Complex	R-HSA-71869	Reactome	
poly((1,4)-alpha-glucosyl)GYG1 	Protein	P46976	Uniprot-TrEMBL	
GYG1 	Protein	P46976	Uniprot-TrEMBL	
glycogen-GYG1 	Protein	P46976	Uniprot-TrEMBL	
UMP	Metabolite	CHEBI:16695	ChEBI	
UBB(1-76) 	Protein	P0CG47	Uniprot-TrEMBL	
G6P	Metabolite	CHEBI:58225	ChEBI	
G6P	Metabolite	CHEBI:58225	ChEBI	
p-S-GYS1 	Protein	P13807	Uniprot-TrEMBL	
8xUGP2	Complex	R-HSA-70281	Reactome	
UDP-Glc	Metabolite	CHEBI:18066	ChEBI	
((1,6)-alpha-glucosyl)poly((1,4)-alpha-glucosyl)GYG2 	Protein	O15488	Uniprot-TrEMBL	
AMP	Metabolite	CHEBI:16027	ChEBI	
PGYL dimer b form	Complex	R-HSA-71581	Reactome	
poly((1,4)-alpha-glucosyl)GYG2 	Protein	O15488	Uniprot-TrEMBL	
PXLP-p-S15-PYGL 	Protein	P06737	Uniprot-TrEMBL	
PGYM b dimer:AMP	Complex	R-HSA-453344	Reactome	
GYG1:GYS1-a tetramer	Complex	R-HSA-3322050	Reactome	
PXLP-PYGL 	Protein	P06737	Uniprot-TrEMBL	
PGM2L1 	Protein	Q6PCE3	Uniprot-TrEMBL	
PPP1R3C 	Protein	Q9UQK1	Uniprot-TrEMBL	
AMP 	Metabolite	CHEBI:16027	ChEBI	
PGYM dimer a form	Complex	R-HSA-71513	Reactome	
AGL	Protein	P35573	Uniprot-TrEMBL	
GBE1	Protein	Q04446	Uniprot-TrEMBL	
EPM2A:PPP1R3C:glycogen-GYG2:GYS2-a tetramer	Complex	R-HSA-3780991	Reactome	
PXLP-PYGM 	Protein	P11217	Uniprot-TrEMBL	
UBC(153-228) 	Protein	P0CG48	Uniprot-TrEMBL	
limit dextrin-glycogenin-2 	Protein	O15488	Uniprot-TrEMBL	
PGM:Mg2+	Complex	R-HSA-453132	Reactome	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
EPM2A 	Protein	O95278	Uniprot-TrEMBL	
GYS2 	Protein	P54840	Uniprot-TrEMBL	
PPi	Metabolite	CHEBI:29888	ChEBI	
AMP	Metabolite	CHEBI:16027	ChEBI	
UBC(229-304) 	Protein	P0CG48	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
PXLP-p-S15-PYGM 	Protein	P11217	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
EPM2A 	Protein	O95278	Uniprot-TrEMBL	
GYG2 dimer	Complex	R-HSA-70214	Reactome	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
UDP	Metabolite	CHEBI:17659	ChEBI	
GYS2 	Protein	P54840	Uniprot-TrEMBL	
PHKA2 	Protein	P46019	Uniprot-TrEMBL	
oligo((1,4)-alpha-glucosyl) GYG1 	Protein	P46976	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
PPP1R3C 	Protein	Q9UQK1	Uniprot-TrEMBL	
UBC(381-456) 	Protein	P0CG48	Uniprot-TrEMBL	
PXLP-p-S15-PYGM 	Protein	P11217	Uniprot-TrEMBL	
G6P	Metabolite	CHEBI:58225	ChEBI	
PXLP-p-S14-PYGB 	Protein	P11216	Uniprot-TrEMBL	
p-S-GYS2 	Protein	P54840	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
glycogen-GYG1 	Protein	P46976	Uniprot-TrEMBL	
Ca2+	Metabolite	CHEBI:29108	ChEBI	
poly((1,4)-alpha-glucosyl)GYG2 	Protein	O15488	Uniprot-TrEMBL	
poly((1,4)-alpha-glucosyl)GYG dimer	Complex	R-HSA-453224	Reactome	
EPM2A 	Protein	O95278	Uniprot-TrEMBL	
PPP1R3C:phosphoglycogen-GYG1:GYS1-a tetramer	Complex	R-HSA-3777093	Reactome	
GYS1 	Protein	P13807	Uniprot-TrEMBL	
UDP-Glc	Metabolite	CHEBI:18066	ChEBI	
PXLP-PYGB 	Protein	P11216	Uniprot-TrEMBL	
GYG1 	Protein	P46976	Uniprot-TrEMBL	
glycogen-GYG1 dimer	Complex	R-HSA-9036726	Reactome	
EPM2A 	Protein	O95278	Uniprot-TrEMBL	
G6P	Metabolite	CHEBI:58225	ChEBI	
limit dextrin-glycogenin-1 	Protein	P46976	Uniprot-TrEMBL	
GYG2:GYS2-b tetramer	Complex	R-HSA-3322065	Reactome	
PHKA1 	Protein	P46020	Uniprot-TrEMBL	
PPP1R3C:glycogen-GYG2:GYS2-a tetramer	Complex	R-HSA-3777104	Reactome	
RPS27A(1-76) 	Protein	P62979	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
ADP	Metabolite	CHEBI:456216	ChEBI	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
AMP 	Metabolite	CHEBI:16027	ChEBI	
GYS1 	Protein	P13807	Uniprot-TrEMBL	
oligoGlc-GYG1:GYS1-b
tetramer	Complex	R-HSA-3322053	Reactome	
PXLP-PYGB 	Protein	P11216	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
polysaccharide-P-GYG1 	Protein	P46976	Uniprot-TrEMBL	
GYS2 	Protein	P54840	Uniprot-TrEMBL	
UDP-Glc	Metabolite	CHEBI:18066	ChEBI	
GYG2 	Protein	O15488	Uniprot-TrEMBL	
polysaccharide-P-GYG2 	Protein	O15488	Uniprot-TrEMBL	
NHLRC1	Protein	Q6VVB1	Uniprot-TrEMBL	
PHKG1 	Protein	Q16816	Uniprot-TrEMBL	
UBC(457-532) 	Protein	P0CG48	Uniprot-TrEMBL	
Glc	Metabolite	CHEBI:17925	ChEBI	
PPP1R3C 	Protein	Q9UQK1	Uniprot-TrEMBL	
K48polyUb-EPM2A	Protein	O95278	Uniprot-TrEMBL	
Ca2+	Metabolite	CHEBI:29108	ChEBI	
PXLP-PYGM 	Protein	P11217	Uniprot-TrEMBL	
poly((1,4)-alpha-glucosyl)GYG1 	Protein	P46976	Uniprot-TrEMBL	
PGM:Mg2+	Complex	R-HSA-453132	Reactome	
glycogen-GYG1:GYS1-a
tetramer	Complex	R-HSA-3322059	Reactome	
PXLP-PYGM 	Protein	P11217	Uniprot-TrEMBL	
GYS1 	Protein	P13807	Uniprot-TrEMBL	
poly((1,4)-alpha-glucosyl)GYG2 	Protein	O15488	Uniprot-TrEMBL	
oligo((1,4)-alpha-glycosyl) GYG2 	Protein	O15488	Uniprot-TrEMBL	
GYS1 	Protein	P13807	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
glycogen-GYG2 	Protein	O15488	Uniprot-TrEMBL	
poly((1,4)-alpha-glucosyl)GYG2 dimer	Complex	R-HSA-453216	Reactome	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
poly((1,4)-alpha-glucosyl)GYG1 	Protein	P46976	Uniprot-TrEMBL	
G1P	Metabolite	CHEBI:16077	ChEBI	
UBC(77-152) 	Protein	P0CG48	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
UGP2 	Protein	Q16851	Uniprot-TrEMBL	
PPP1R3C 	Protein	Q9UQK1	Uniprot-TrEMBL	
Ca2+	Metabolite	CHEBI:29108	ChEBI	
Pi	Metabolite	CHEBI:43474	ChEBI	
glycogen-GYG1 	Protein	P46976	Uniprot-TrEMBL	
polysaccharide-P-GYG2 	Protein	O15488	Uniprot-TrEMBL	
UBC(533-608) 	Protein	P0CG48	Uniprot-TrEMBL	
GYG1 	Protein	P46976	Uniprot-TrEMBL	
PPP1R3C 	Protein	Q9UQK1	Uniprot-TrEMBL	
K48polyUb-PPP1R3C	Protein	Q9UQK1	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
poly((1,4)-alpha-glucosyl)GYG1 	Protein	P46976	Uniprot-TrEMBL	
PPP1R3C 	Protein	Q9UQK1	Uniprot-TrEMBL	
p-S-GYS1 	Protein	P13807	Uniprot-TrEMBL	
PGM2 	Protein	Q96G03	Uniprot-TrEMBL	
GYS2 	Protein	P54840	Uniprot-TrEMBL	
CALM1 	Protein	P0DP23	Uniprot-TrEMBL	
p-S-GYS1 	Protein	P13807	Uniprot-TrEMBL	
G1P	Metabolite	CHEBI:16077	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
PPP1R3C 	Protein	Q9UQK1	Uniprot-TrEMBL	
PPP1R3C:phosphoglycogen-GYG2:GYS2-a tetramer	Complex	R-HSA-3777094	Reactome	
PXLP-p-S14-PYGB 	Protein	P11216	Uniprot-TrEMBL	
PHKB 	Protein	Q93100	Uniprot-TrEMBL	
UBB(77-152) 	Protein	P0CG47	Uniprot-TrEMBL	
GYG2 	Protein	O15488	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
PGM1:Mg2+	Complex	R-HSA-70218	Reactome	
limit
dextrin-glycogenin
dimer	Complex	R-HSA-453336	Reactome	
limit
dextrin-glycogenin-1 dimer	Complex	R-HSA-453345	Reactome	
glycogen-GYG1:GYS1-b
tetramer	Complex	R-HSA-3322021	Reactome	
GAA (70, 76 kDa)	Complex	R-HSA-5357562	Reactome	
AMP 	Metabolite	CHEBI:16027	ChEBI	
EPM2A:PPP1R3C:phosphoglycogen-GYG2:GYS2-a tetramer	Complex	R-HSA-3781017	Reactome	
G1P	Metabolite	CHEBI:16077	ChEBI	
glycogen-GYG2 	Protein	O15488	Uniprot-TrEMBL	
polyGlc-GYG1:GYS1-b
tetramer	Complex	R-HSA-3322063	Reactome	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Ub	Complex	R-HSA-113595	Reactome	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
limit dextrin-glycogenin-1 	Protein	P46976	Uniprot-TrEMBL	
GYS1 	Protein	P13807	Uniprot-TrEMBL	
p-S-GYS1 	Protein	P13807	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
UBC(609-684) 	Protein	P0CG48	Uniprot-TrEMBL	
PGYM dimer, b form	Complex	R-HSA-71538	Reactome	
GYG1 dimer	Complex	R-HSA-70203	Reactome	
phosphorylase kinase
complex (PHKM)	Complex	R-HSA-71520	Reactome	
GAA (204-?) 	Protein	P10253	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
limit dextrin-glycogenin-2 	Protein	O15488	Uniprot-TrEMBL	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
EPM2A:PPP1R3C:glycogen-GYG1:GYS1-a tetramer	Complex	R-HSA-3781000	Reactome	
Mn2+ 	Metabolite	CHEBI:29035	ChEBI	
PGM1 	Protein	P36871	Uniprot-TrEMBL	
PGM2L1 	Protein	Q6PCE3	Uniprot-TrEMBL	
PXLP-PYGB 	Protein	P11216	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
((1,6)-alpha-glucosyl)poly((1,4)-alpha-glucosyl)GYG dimer	Complex	R-HSA-453350	Reactome	
Glc	Metabolite	CHEBI:17925	ChEBI	
glycogen-GYG2 	Protein	O15488	Uniprot-TrEMBL	
UTP	Metabolite	CHEBI:15713	ChEBI	
GYG2:GYS2-a tetramer	Complex	R-HSA-3322031	Reactome	
UBA52(1-76) 	Protein	P62987	Uniprot-TrEMBL	
UBB(153-228) 	Protein	P0CG47	Uniprot-TrEMBL	
oligoGlc-GYG1:GYS1-a
tetramer	Complex	R-HSA-3322035	Reactome	
PGYL dimer a form	Complex	R-HSA-71586	Reactome	
ADP	Metabolite	CHEBI:456216	ChEBI	
PHKB 	Protein	Q93100	Uniprot-TrEMBL	
glycogen-GYG2:GYS2-a
tetramer	Complex	R-HSA-3322011	Reactome	
GYS2 	Protein	P54840	Uniprot-TrEMBL	
GYG2 	Protein	O15488	Uniprot-TrEMBL	
glycogen-glycogenin-2 dimer	Complex	R-HSA-453240	Reactome	
GYS1 	Protein	P13807	Uniprot-TrEMBL	
poly((1,4)-alpha-glucosyl)GYG1 	Protein	P46976	Uniprot-TrEMBL	
phosphorylase kinase
complex (PHKL)	Complex	R-HSA-71534	Reactome	
CALM1 	Protein	P0DP23	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
p-S-GYS2 	Protein	P54840	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
EPM2A dimer	Complex	R-HSA-6805697	Reactome	
PGYB dimer b form	Complex	R-HSA-71863	Reactome	
PGYB b dimer:AMP	Complex	R-HSA-453332	Reactome	
glycogen-GYG1 	Protein	P46976	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
poly((1,4)-alpha-glucosyl)GYG1 dimer	Complex	R-HSA-453217	Reactome	
GYS1 	Protein	P13807	Uniprot-TrEMBL	
glycogen-GYG1 	Protein	P46976	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
