Label	Type	ID	Database	Comment
ATP	Metabolite	CHEBI:30616	ChEBI	
UBE2J2-1 	Protein	Q8N2K1-1	Uniprot-TrEMBL	
HMOX1 	Protein	P09601	Uniprot-TrEMBL	
SEC61B 	Protein	P60468	Uniprot-TrEMBL	
PRNP 	Protein	P04156	Uniprot-TrEMBL	
STX5 	Protein	Q13190	Uniprot-TrEMBL	
EMD 	Protein	P50402	Uniprot-TrEMBL	
WRB 	Protein	O00258	Uniprot-TrEMBL	
ASNA1 	Protein	O43681	Uniprot-TrEMBL	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
UBL4A 	Protein	P11441	Uniprot-TrEMBL	
VAPA 	Protein	Q9P0L0	Uniprot-TrEMBL	
Tail-anchored
protein:SGTA:BAG6:GET4:UBL4A:ASNA1:ATP	Complex	R-HSA-9610487	Reactome	
HMOX1 	Protein	P09601	Uniprot-TrEMBL	
SGTA 	Protein	O43765	Uniprot-TrEMBL	
UBE2J2-1 	Protein	Q8N2K1-1	Uniprot-TrEMBL	
ALDH3A2-1 	Protein	P51648-1	Uniprot-TrEMBL	
ALDH3A2-1 	Protein	P51648-1	Uniprot-TrEMBL	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
OTOF 	Protein	Q9HC10	Uniprot-TrEMBL	
SEC61B 	Protein	P60468	Uniprot-TrEMBL	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
CYB5A-1 	Protein	P00167-1	Uniprot-TrEMBL	
ASNA1 	Protein	O43681	Uniprot-TrEMBL	
EMD 	Protein	P50402	Uniprot-TrEMBL	
ATP 	Metabolite	CHEBI:30616	ChEBI	
SEC61G 	Protein	P60059	Uniprot-TrEMBL	
OTOF 	Protein	Q9HC10	Uniprot-TrEMBL	
CYB5A-1 	Protein	P00167-1	Uniprot-TrEMBL	
HMOX1 	Protein	P09601	Uniprot-TrEMBL	
SGTA 	Protein	O43765	Uniprot-TrEMBL	
SEC61B 	Protein	P60468	Uniprot-TrEMBL	
OTOF 	Protein	Q9HC10	Uniprot-TrEMBL	
SERP1 	Protein	Q9Y6X1	Uniprot-TrEMBL	
ALDH3A2-1 	Protein	P51648-1	Uniprot-TrEMBL	
SEC61G 	Protein	P60059	Uniprot-TrEMBL	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
STX1A 	Protein	Q16623	Uniprot-TrEMBL	
STX5 	Protein	Q13190	Uniprot-TrEMBL	
ALDH3A2-1 	Protein	P51648-1	Uniprot-TrEMBL	
PRNP 	Protein	P04156	Uniprot-TrEMBL	
VAPA 	Protein	Q9P0L0	Uniprot-TrEMBL	
STX5 	Protein	Q13190	Uniprot-TrEMBL	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
SEC61B 	Protein	P60468	Uniprot-TrEMBL	
BAG6 	Protein	P46379	Uniprot-TrEMBL	
BAG6 	Protein	P46379	Uniprot-TrEMBL	
SERP1 	Protein	Q9Y6X1	Uniprot-TrEMBL	
ADP 	Metabolite	CHEBI:456216	ChEBI	
SERP1 	Protein	Q9Y6X1	Uniprot-TrEMBL	
EMD 	Protein	P50402	Uniprot-TrEMBL	
STX1A 	Protein	Q16623	Uniprot-TrEMBL	
SEC61G 	Protein	P60059	Uniprot-TrEMBL	
SGTA 	Protein	O43765	Uniprot-TrEMBL	
EMD 	Protein	P50402	Uniprot-TrEMBL	
OTOF 	Protein	Q9HC10	Uniprot-TrEMBL	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
ALDH3A2-1 	Protein	P51648-1	Uniprot-TrEMBL	
SERP1 	Protein	Q9Y6X1	Uniprot-TrEMBL	
ASNA1 	Protein	O43681	Uniprot-TrEMBL	
Tail-anchored
protein:SGTA dimer	Complex	R-HSA-9610465	Reactome	
VAPA 	Protein	Q9P0L0	Uniprot-TrEMBL	
CAMLG 	Protein	P49069	Uniprot-TrEMBL	
CYB5A-1 	Protein	P00167-1	Uniprot-TrEMBL	
EMD 	Protein	P50402	Uniprot-TrEMBL	
ALDH3A2-1 	Protein	P51648-1	Uniprot-TrEMBL	
UBE2J2-1 	Protein	Q8N2K1-1	Uniprot-TrEMBL	
CYB5A-1 	Protein	P00167-1	Uniprot-TrEMBL	
WRB:CAMLG	Complex	R-HSA-9609864	Reactome	
CAMLG 	Protein	P49069	Uniprot-TrEMBL	
SGTA 	Protein	O43765	Uniprot-TrEMBL	
STX5 	Protein	Q13190	Uniprot-TrEMBL	
ALDH3A2-1 	Protein	P51648-1	Uniprot-TrEMBL	
SEC61G 	Protein	P60059	Uniprot-TrEMBL	
UBE2J2-1 	Protein	Q8N2K1-1	Uniprot-TrEMBL	
HMOX1 	Protein	P09601	Uniprot-TrEMBL	
Tail-anchored
protein:ASNA1:ATP	Complex	R-HSA-9609923	Reactome	
Mislocalized
membrane
protein:SGTA dimer	Complex	R-HSA-9617602	Reactome	
UBE2J2-1 	Protein	Q8N2K1-1	Uniprot-TrEMBL	
GET4 	Protein	Q7L5D6	Uniprot-TrEMBL	
UBE2J2-1 	Protein	Q8N2K1-1	Uniprot-TrEMBL	
ATP 	Metabolite	CHEBI:30616	ChEBI	
SERP1 	Protein	Q9Y6X1	Uniprot-TrEMBL	
VAPA 	Protein	Q9P0L0	Uniprot-TrEMBL	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
EMD 	Protein	P50402	Uniprot-TrEMBL	
VAPA 	Protein	Q9P0L0	Uniprot-TrEMBL	
CYB5A-1 	Protein	P00167-1	Uniprot-TrEMBL	
BAG6 	Protein	P46379	Uniprot-TrEMBL	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
VAPA 	Protein	Q9P0L0	Uniprot-TrEMBL	
SEC61G 	Protein	P60059	Uniprot-TrEMBL	
HMOX1 	Protein	P09601	Uniprot-TrEMBL	
STX1A 	Protein	Q16623	Uniprot-TrEMBL	
SEC61B 	Protein	P60468	Uniprot-TrEMBL	
Mislocalized
membrane protein	Complex	R-HSA-9617594	Reactome	
ASNA1 	Protein	O43681	Uniprot-TrEMBL	
STX1A 	Protein	Q16623	Uniprot-TrEMBL	
Mislocalized
membrane
protein:SGTA:BAG6:GET4:UBL4A:ASNA1:ATP	Complex	R-HSA-9617598	Reactome	
STX5 	Protein	Q13190	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
ATP 	Metabolite	CHEBI:30616	ChEBI	
ADP 	Metabolite	CHEBI:456216	ChEBI	
Pi	Metabolite	CHEBI:43474	ChEBI	
BAG6:GET4:UBL4A	Complex	R-HSA-9609902	Reactome	
ASNA1 	Protein	O43681	Uniprot-TrEMBL	
Tail-anchored
protein:ASNA1:ADP:WRB:CAMLG	Complex	R-HSA-9609912	Reactome	
Tail-anchored
proteins	Complex	R-HSA-9609909	Reactome	
OTOF 	Protein	Q9HC10	Uniprot-TrEMBL	
Tail-anchored
protein:ASNA1:ADP	Complex	R-HSA-9628396	Reactome	
HMOX1 	Protein	P09601	Uniprot-TrEMBL	
ATP 	Metabolite	CHEBI:30616	ChEBI	
VAMP2 	Protein	P63027	Uniprot-TrEMBL	
UBL4A 	Protein	P11441	Uniprot-TrEMBL	
SEC61B 	Protein	P60468	Uniprot-TrEMBL	
Tail-anchored
proteins	Complex	R-HSA-9609893	Reactome	
OTOF 	Protein	Q9HC10	Uniprot-TrEMBL	
ASNA1 	Protein	O43681	Uniprot-TrEMBL	
CYB5A-1 	Protein	P00167-1	Uniprot-TrEMBL	
SEC61G 	Protein	P60059	Uniprot-TrEMBL	
GET4 	Protein	Q7L5D6	Uniprot-TrEMBL	
ASNA1:ATP dimer	Complex	R-HSA-9609895	Reactome	
OTOF 	Protein	Q9HC10	Uniprot-TrEMBL	
SERP1 	Protein	Q9Y6X1	Uniprot-TrEMBL	
APP-C99 	Protein	P05067	Uniprot-TrEMBL	
UBL4A 	Protein	P11441	Uniprot-TrEMBL	
STX1A 	Protein	Q16623	Uniprot-TrEMBL	
EMD 	Protein	P50402	Uniprot-TrEMBL	
HMOX1 	Protein	P09601	Uniprot-TrEMBL	
SGTA 	Protein	O43765	Uniprot-TrEMBL	
GET4 	Protein	Q7L5D6	Uniprot-TrEMBL	
SEC61B 	Protein	P60468	Uniprot-TrEMBL	
APP-C99 	Protein	P05067	Uniprot-TrEMBL	
SGTA dimer	Complex	R-HSA-9610464	Reactome	
STX5 	Protein	Q13190	Uniprot-TrEMBL	
SERP1 	Protein	Q9Y6X1	Uniprot-TrEMBL	
WRB 	Protein	O00258	Uniprot-TrEMBL	
CYB5A-1 	Protein	P00167-1	Uniprot-TrEMBL	
STX5 	Protein	Q13190	Uniprot-TrEMBL	
STX1A 	Protein	Q16623	Uniprot-TrEMBL	
UBE2J2-1 	Protein	Q8N2K1-1	Uniprot-TrEMBL	
STX1A 	Protein	Q16623	Uniprot-TrEMBL	
SEC61G 	Protein	P60059	Uniprot-TrEMBL	
VAPA 	Protein	Q9P0L0	Uniprot-TrEMBL	
PRNP 	Protein	P04156	Uniprot-TrEMBL	
APP-C99 	Protein	P05067	Uniprot-TrEMBL	
