ID	Database
17916740	Pubmed
27288742	Pubmed
16274718	Pubmed
21851428	Pubmed
15956359	Pubmed
29980625	Pubmed
28539435	Pubmed
22446104	Pubmed
15033483	Pubmed
12511868	Pubmed
21680538	Pubmed
22028449	Pubmed
15496458	Pubmed
18657504	Pubmed
17424910	Pubmed
21354435	Pubmed
17037979	Pubmed
14534365	Pubmed
22031296	Pubmed
17535799	Pubmed
11145955	Pubmed
7588619	Pubmed
7889942	Pubmed
8386592	Pubmed
12904306	Pubmed
11726503	Pubmed
10228164	Pubmed
19879889	Pubmed
11689445	Pubmed
15314172	Pubmed
8635462	Pubmed
12881510	Pubmed
11043579	Pubmed
16636149	Pubmed
24530924	Pubmed
11185956	Pubmed
15044318	Pubmed
12588983	Pubmed
8782602	Pubmed
9173876	Pubmed
7526779	Pubmed
15467163	Pubmed
11875118	Pubmed
18391968	Pubmed
15705661	Pubmed
10102273	Pubmed
20439495	Pubmed
15231873	Pubmed
16645038	Pubmed
11981029	Pubmed
9395517	Pubmed
19138696	Pubmed
14764897	Pubmed
12421825	Pubmed
17525128	Pubmed
11825873	Pubmed
25587652	Pubmed
11369763	Pubmed
10427092	Pubmed
15657067	Pubmed
29738483	Pubmed
10806474	Pubmed
9616126	Pubmed
20650261	Pubmed
9768361	Pubmed
9042862	Pubmed
16199154	Pubmed
28012964	Pubmed
11988758	Pubmed
15564374	Pubmed
15897899	Pubmed
11243864	Pubmed
9448290	Pubmed
9264403	Pubmed
9199319	Pubmed
11029009	Pubmed
12431978	Pubmed
22266855	Pubmed
20861220	Pubmed
11029403	Pubmed
11044445	Pubmed
12682286	Pubmed
15569929	Pubmed
9829964	Pubmed
11773443	Pubmed
9565625	Pubmed
10749889	Pubmed
10319328	Pubmed
8876252	Pubmed
7750475	Pubmed
12048194	Pubmed
11773442	Pubmed
16835357	Pubmed
15090535	Pubmed
16239258	Pubmed
24039841	Pubmed
17921256	Pubmed
12388769	Pubmed
15956360	Pubmed
12808053	Pubmed
18206197	Pubmed
12070310	Pubmed
10542244	Pubmed
27557932	Pubmed
18785877	Pubmed
28595943	Pubmed
14675202	Pubmed
17308128	Pubmed
15245432	Pubmed
18467441	Pubmed
20086172	Pubmed
19549922	Pubmed
12814430	Pubmed
26279144	Pubmed
12093740	Pubmed
11889117	Pubmed
10831586	Pubmed
20674547	Pubmed
24937142	Pubmed
22535895	Pubmed
17496919	Pubmed
17496923	Pubmed
21372320	Pubmed
22569528	Pubmed
17496910	Pubmed
15520807	Pubmed
21167873	Pubmed
22177953	Pubmed
21388974	Pubmed
19091303	Pubmed
12068308	Pubmed
15142631	Pubmed
10404636	Pubmed
10459005	Pubmed
12297041	Pubmed
8078588	Pubmed
9508775	Pubmed
8259215	Pubmed
10773440	Pubmed
23842645	Pubmed
8741839	Pubmed
15838516	Pubmed
7859739	Pubmed
1828392	Pubmed
9190208	Pubmed
1828393	Pubmed
1828394	Pubmed
17244524	Pubmed
8001816	Pubmed
8497257	Pubmed
9724731	Pubmed
8246996	Pubmed
11719808	Pubmed
16722822	Pubmed
17237348	Pubmed
12842859	Pubmed
