Label	Type	ID	Database	Comment
NADPH	Metabolite	CHEBI:16474	ChEBI	
Gly	Metabolite	CHEBI:57305	ChEBI	
GGT7(473-662) 	Protein	Q9UJ14	Uniprot-TrEMBL	
ACY1:Zn2+ dimer	Complex	R-HSA-5433068	Reactome	
AFB1	Metabolite	CHEBI:2504	ChEBI	
AKR7A3 	Protein	O95154	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
unknown NAT	Unknown	R-HSA-5490258	Reactome	
Ac-CoA	Metabolite	CHEBI:15351	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
AFXBO	Metabolite	CHEBI:30725	ChEBI	
AFXBO-CG 	Metabolite	CHEBI:78584	ChEBI	
AFXBO-CG,AFNBO-CG	Complex	R-ALL-5490235	Reactome	
GGT5(1-387) 	Protein	P36269	Uniprot-TrEMBL	
L-Glu	Metabolite	CHEBI:29985	ChEBI	
DNA	Unknown	R-ALL-29428	Reactome	
H+	Metabolite	CHEBI:15378	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
AFXBO-SG 	Metabolite	CHEBI:78587	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
CYP3A4 	Protein	P08684	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
DPEP3 	Protein	Q9H4B8	Uniprot-TrEMBL	
AFB1	Metabolite	CHEBI:2504	ChEBI	
AFNBO-C 	Metabolite	CHEBI:78578	ChEBI	
AFXBO-NAC 	Metabolite	CHEBI:78585	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
AFXBO-SG,AFNBO-SG	Complex	R-ALL-5490253	Reactome	
NADP+	Metabolite	CHEBI:18009	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
DNA 	Unknown	R-ALL-29428	Reactome	
H2O	Metabolite	CHEBI:15377	ChEBI	
CYP1A2,3A4,3A5,2A13	Complex	R-HSA-5423602	Reactome	
AKR7L 	Protein	Q8NHP1	Uniprot-TrEMBL	
NADP+	Metabolite	CHEBI:18009	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
ACY3 	Protein	Q96HD9	Uniprot-TrEMBL	
AFXBO-C 	Metabolite	CHEBI:78583	ChEBI	
AFNBO-C 	Metabolite	CHEBI:78578	ChEBI	
GGT6(?-493) 	Protein	Q6P531	Uniprot-TrEMBL	
CYP1A2,3A4	Complex	R-HSA-5423625	Reactome	
CYP1A2 	Protein	P05177	Uniprot-TrEMBL	
AFNBO-NAC 	Metabolite	CHEBI:78580	ChEBI	
CYP3A4,5	Complex	R-HSA-5423680	Reactome	
CH3COO-	Metabolite	CHEBI:15366	ChEBI	
AKR dimers	Complex	R-HSA-5423668	Reactome	
AFXBO-SG 	Metabolite	CHEBI:78587	ChEBI	
AFNBO 	Metabolite	CHEBI:78586	ChEBI	
DPEP1 	Protein	P16444	Uniprot-TrEMBL	
AFM1E	Metabolite	CHEBI:78577	ChEBI	
AFQ1	Metabolite	CHEBI:78582	ChEBI	
AFBDHD	Metabolite	CHEBI:53106	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
DPEP2 	Protein	Q9H4A9	Uniprot-TrEMBL	
AFXBO:DNA	Complex	R-ALL-5423670	Reactome	
MGST1 	Protein	P10620	Uniprot-TrEMBL	
AFXBO 	Metabolite	CHEBI:30725	ChEBI	
