ID	Database
12435844	Pubmed
19514968	Pubmed
23599745	Pubmed
9675258	Pubmed
18357469	Pubmed
11904223	Pubmed
8812420	Pubmed
9278457	Pubmed
3372534	Pubmed
8703034	Pubmed
9208174	Pubmed
7764673	Pubmed
8439558	Pubmed
12144777	Pubmed
7766804	Pubmed
1504254	Pubmed
12933810	Pubmed
8145281	Pubmed
12727802	Pubmed
9576847	Pubmed
18416522	Pubmed
11409944	Pubmed
16970545	Pubmed
8448352	Pubmed
16458422	Pubmed
16385575	Pubmed
2573352	Pubmed
19463	Pubmed
8975785	Pubmed
1643250	Pubmed
3931076	Pubmed
23682772	Pubmed
