Label	Type	ID	Database	Comment
NUP85	GeneProduct	ENSBTAG00000016126	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000125450
SMAD1	Protein	ENSBTAG00000002835	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q15797
NOXA1	Protein	ENSBTAG00000012121	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q86UR1
PLK3	GeneProduct	ENSBTAG00000006125	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000173846
Flutamide	Metabolite	3397	PubChem-compound	
ATR	Protein	ENSBTAG00000011529	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q13535
CHUK	Protein	ENSBTAG00000007591	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:O15111
RPP38	GeneProduct	ENSBTAG00000007702	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000152464
EDAR	Protein	ENSBTAG00000019628	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q9UNE0
TPR	Protein	ENSBTAG00000011943	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:P12270
WEE1	Protein	ENSBTAG00000005278	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:P30291
MYT1	Protein	ENSBTAG00000006352	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q01538
MAP3K7IP1	Protein	ENSBTAG00000019828	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q15750
MMP1	Protein	ENSBTAG00000048029	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:P03956
E-CADHERIN	GeneProduct	ENSBTAG00000015991	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000039068
FOSL1	Protein	ENSBTAG00000006194	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:8061
E2F1	GeneProduct	ENSBTAG00000003971	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1869
Apoptosis	Unknown			
UBE2F	Protein	ENSBTAG00000026114	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q969M7
SMARCA4	Protein	ENSBTAG00000019220	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:P51532
CDC25A	GeneProduct	ENSBTAG00000009586	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:993
BMPRII	Protein	ENSBTAG00000006420	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q13873
Lithium Chloride	Metabolite	433294	PubChem-compound	
GRN	GeneProduct	ENSBTAG00000018823	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000030582
RRAS	Protein	ENSBTAG00000020983	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:P10301
SMAD7	Protein	ENSBTAG00000012441	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:O15105
BAD	Protein	ENSBTAG00000012511	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q92934
C9JNK1	Protein			
HIPK2	Protein	ENSBTAG00000017860	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q9H2X6
RASGRP3	GeneProduct	ENSBTAG00000008006	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000152689
CERK	GeneProduct	ENSBTAG00000046654	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:64781
C1H21ORF7	Protein	ENSBTAG00000007444	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:P57077
Protein	Protein			
CHEK2	Protein	ENSBTAG00000004956	Ensembl	Phosphorylated
</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:O96017
TGFBR1	Protein	ENSBTAG00000018035	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:P36897
PLK1	Protein	ENSBTAG00000014453	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:P53350
bta-mir-21	Rna	ENSBTAG00000029897	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000199004
MAP3K13	Protein	ENSBTAG00000017103	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:C9JP65
FADD	GeneProduct	ENSBTAG00000018274	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000168040
MDM2	Protein	ENSBTAG00000010422	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q00987
RAC1	Protein	ENSBTAG00000009233	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:P63000
ATR	Protein	ENSBTAG00000011529	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q13535
JUN	Protein	ENSBTAG00000004037	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3725
ATM	Protein	ENSBTAG00000003111	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q13315
