ID	Database
9462485	Pubmed
9143700	Pubmed
18929502	Pubmed
14525967	Pubmed
20130243	Pubmed
20363976	Pubmed
23061660	Pubmed
24417533	Pubmed
12040185	Pubmed
7796299	Pubmed
8156998	Pubmed
7673114	Pubmed
12438563	Pubmed
16467876	Pubmed
7617032	Pubmed
7615558	Pubmed
10986460	Pubmed
1396683	Pubmed
8550631	Pubmed
1508672	Pubmed
8176225	Pubmed
8530158	Pubmed
7530745	Pubmed
18362138	Pubmed
8483949	Pubmed
9143706	Pubmed
12138178	Pubmed
11909529	Pubmed
16237089	Pubmed
7514165	Pubmed
8631301	Pubmed
12915721	Pubmed
7510216	Pubmed
18591661	Pubmed
7690989	Pubmed
7657660	Pubmed
1898761	Pubmed
1901265	Pubmed
1281555	Pubmed
10064597	Pubmed
10421843	Pubmed
11972023	Pubmed
15322115	Pubmed
12855578	Pubmed
10805787	Pubmed
18031232	Pubmed
9111318	Pubmed
15530433	Pubmed
15143187	Pubmed
20304997	Pubmed
10982844	Pubmed
23402750	Pubmed
17082649	Pubmed
18836477	Pubmed
18286572	Pubmed
1902591	Pubmed
